SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuationInTranslation,CorpusName
970,1,20,-3.213507,-4.031432,-5.916197,-2.149219,-5.867171,-0.9694159,-2.480381,-5.678431,-1.035078,-5.478415,-5.19421,-1.092204,-5.471701,-6.131849,-0.640781,-6.743023,-5.803474,-6.426827,-2.121124,-1.586683,-0.2205153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_10_11],[5_8_11_14_19],cmucssa
971,1,6,-5.688997,-4.478161,-1.962407,-5.253285,-3.365563,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_4_5],cmucssa
972,1,10,#NAME?,-2.025023,-4.864304,-5.770206,-5.182568,-1.247085,-3.718049,-3.60842,-5.739189,-1.025718,-0.2618779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_3],[0_5_9],cmucssa
973,1,10,-6.910512,-5.232174,-2.65117,-5.815601,#NAME?,-1.197862,-3.226338,-5.176528,-3.218899,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[4_5_9],cmucssa
974,1,10,-3.726983,-6.57567,-3.589531,-5.721916,-3.599266,-4.727382,-3.707506,-3.532983,-3.394582,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[2_4_8_9],cmucssa
975,1,5,-6.482378,-4.256519,-3.328287,-4.723576,-1.786697,-0.7382798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[4],cmucssa
976,1,12,-4.374603,-1.938197,-0.2455528,-5.467167,-1.513105,-5.277817,-1.376349,-5.442723,-3.444027,-1.13947,-3.272228,-3.356806,-1.873378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[2_4_6_11],cmucssa
977,1,8,-4.461753,-4.809867,-5.645233,-0.7634636,-4.656314,-3.838881,-4.428019,-2.014535,-0.4771213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[3_7],cmucssa
978,1,15,-6.258925,-1.452465,-1.183111,-6.010131,-1.680109,-5.410221,-0.8442861,-4.648019,-3.54528,-5.694591,-2.564717,-0.8893017,-3.818614,-5.53607,-0.816386,-0.525911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[13_14],[6_14],cmucssa
979,1,11,-5.415995,-2.305809,-1.981705,-0.4863122,-4.714,-0.7998947,-5.489496,-3.87831,-0.8213816,-6.449655,-1.987141,-0.4110343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_4_5],[5_10],cmucssa
980,1,9,-4.509301,-0.2903937,-1.38895,-0.4321387,-3.465795,-6.824737,-0.8959952,-4.915165,-1,-0.2656519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[8],cmucssa
981,1,34,-4.302052,-2.974333,-2.500334,-1.687232,-5.503237,-3.332873,-2.830521,-0.5185139,-3.569764,-4.821809,-1.000403,-4.478061,-7.372837,-4.419254,-1.000403,-3.326662,-5.65492,-3.667299,-2.169009,-1.805988,-0.8394209,-2.978744,-3.400364,-4.584167,-0.7031527,-1.636958,-1.826859,-3.201769,-4.17214,-1.728673,-4.160981,-6.046295,-1.25956,-1.776025,-0.5008129,,,,,,,,,,,,,,,,,,,,,,,,,,[12],[10_14_24_33],cmucssa
982,1,13,-5.512905,-3.291835,-5.204655,-4.135591,-2.223981,-6.502573,-5.150759,-3.216577,-5.111138,-3.067112,-1.898461,-4.379292,-1.354309,-0.4545749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[12],cmucssa
983,1,21,-5.512905,-1.981544,-5.86437,-4.129506,-5.312339,-1.212796,-2.340554,-4.507288,-4.856784,-3.559633,-1.364868,-4.778249,-6.567575,-4.247849,-4.090488,-1.348061,-4.767131,-2.142317,-2.35587,-7.911896,-0.8091855,-0.3637311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[6_10_15_20],cmucssa
984,1,29,-5.886802,-2.26666,-2.383152,-2.233789,-0.9254708,-3.02878,-6.211452,-4.129506,-1.847137,-5.624617,-4.091125,-5.328204,-4.471616,-1.366693,-2.252007,-1.503383,-1.715749,-5.618039,-3.240572,-1.13947,-2.904252,-6.509643,-0.8294811,-4.28592,-1.397245,-1.370356,-4.652174,-5.120358,-1.163666,-0.4042495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_9_10],[4_13_28],cmucssa
985,1,5,-4.575053,-1.56057,#NAME?,-5.744269,-5.642386,-2.394627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[1_2],cmucssa
986,1,10,-6.910512,-5.232174,-2.65117,-5.815601,#NAME?,-1.197862,-3.226338,-5.176528,-3.218899,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[4_5_9],cmucssa
987,1,18,-6.258925,-3.365124,-3.513932,-4.226607,-1.399947,-5.631062,-3.596604,-6.154166,-6.679711,-6.761639,-4.759373,-7.619648,-0.7260794,-4.146882,-4.559682,-4.820549,-5.462672,-0.816386,-0.525911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[4_12_17],cmucssa
988,1,13,-5.512905,-4.383566,-3.789401,-0.9820795,-0.7980338,-5.46365,-0.8282301,-4.122375,-3.858232,-2.054708,-5.167845,-5.671701,-0.8685571,-0.3709212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[4_12],cmucssa
989,1,10,-5.086936,-4.976599,-5.007926,-3.201118,-3.774004,-3.101987,-5.402493,-3.429217,-3.842131,-2.195233,-0.3405385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7],[9],cmucssa
990,1,24,-2.585877,-3.596013,-3.790369,-0.6126917,-6.699839,-1.702036,-4.535721,-4.553448,-5.058595,-2.5302,-0.4259687,-1.269925,-3.308985,-4.901132,-1.379053,-3.133333,-3.098356,-4.939135,-0.8890942,-4.951775,-4.584957,-1.980931,-5.340707,-0.9326992,-0.4227636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_6_7_12_13_14_15],[10_18_23],cmucssa
991,1,11,#NAME?,-3.774474,-3.162277,-7.448097,-2.073511,-3.522219,-2.621123,-1.596039,-4.727727,-5.09102,-4.397254,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_5_6],[0_2_10],cmucssa
992,1,6,-4.461753,-4.514013,-6.21617,-4.124118,-4.122619,-3.951862,-0.3637311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[1_5],cmucssa
993,1,13,-5.804013,-3.821517,-7.044316,-2.893742,-2.039134,-4.346081,-4.606734,-2.182952,-2.812122,-5.692933,-1.958433,-3.707628,-3.271853,-0.763428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[1_12],cmucssa
994,1,6,-4.43675,-4.844058,-4.897987,-5.079629,-4.320051,-0.5049582,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[5],cmucssa
995,1,11,-5.512905,-2.448906,-1.953613,-0.4863122,-4.714,-0.7998947,-5.489496,-3.87831,-0.8213816,-6.449655,-1.987141,-0.4110343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_4_5],[5_10],cmucssa
996,1,10,-4.509301,-0.2903937,-1.38895,-0.4321387,-3.465795,-6.824737,-0.8959952,-6.077893,-4.084642,-1.592761,-0.5089473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9],[9],cmucssa
997,1,34,-4.302052,-2.974333,-2.500334,-1.687232,-5.503237,-3.332873,-2.830521,-0.5185139,-3.569764,-4.821809,-1.000403,-4.478061,-7.372837,-4.419254,-1.000403,-3.326662,-5.65492,-3.667299,-2.169009,-1.805988,-0.8394209,-2.978744,-3.400364,-4.584167,-0.7031527,-1.636958,-1.826859,-3.201769,-4.17214,-1.728673,-4.160981,-6.046295,-1.25956,-1.776025,-0.5008129,,,,,,,,,,,,,,,,,,,,,,,,,,[12],[10_14_24_33],cmucssa
998,1,20,-3.213507,-4.031432,-5.916197,-2.149219,-5.867171,-0.9694159,-2.480381,-5.678431,-1.035078,-5.478415,-5.19421,-1.092204,-5.471701,-6.131849,-0.640781,-6.743023,-5.803474,-6.426827,-2.121124,-1.586683,-0.2205153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_10_11],[5_8_11_14_19],cmucssa
999,1,22,-5.550694,-3.597343,-2.913364,-4.159243,-3.409737,-7.723499,-2.347562,-2.581631,-5.798234,-5.182069,-0.88785,-3.937203,-2.54074,-5.231481,-4.911899,-1.431429,-3.947686,-4.869853,-2.792665,-4.450145,-4.012224,-2.753787,-1.698873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_17],[0_10_21],cmucssa
1000,1,9,-4.662668,-5.42991,-5.920012,-6.166569,-0.370216,-2.51071,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[4_8],cmucssa
1001,1,10,#NAME?,-3.774474,-3.162277,-7.448097,-2.073511,-3.522219,-1.417195,-4.649655,-5.09102,-4.397254,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_5],[0_2_9],cmucssa
1002,1,12,-6.817091,-4.025593,-1.699516,-0.8365149,-2.347304,-4.368255,-4.910015,-0.328867,-0.5049582,-3.865026,-3.847038,-4.614175,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[11],cmucssa
1003,1,13,-4.421825,-2.276578,-0.8414331,-2.081445,-2.736258,-2.785682,#NAME?,-2.725245,-3.8203,-3.952942,-4.273322,-5.87104,-0.9061416,-0.4976429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[12],cmucssa
1004,1,13,-4.421825,-2.276578,-0.8414331,-2.081445,-2.736258,-2.785682,#NAME?,-2.725245,-3.8203,-3.952942,-4.273322,-5.87104,-0.9061416,-0.4976429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[12],cmucssa
1005,1,22,-4.442867,-5.614029,-1.078905,-2.145108,-4.236751,-1.974979,-0.3311085,-4.097436,-2.905387,-3.519194,-4.665224,-6.496228,-1.237232,#NAME?,-1.197862,-3.726538,-4.307302,-1.11065,-8.01897,-1.149231,-3.755401,-6.134477,-2.826706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11_12_13_14_15_16_17_18_19_20_21],[6_10_12_14_17_19],cmucssa
1006,1,10,-5.445959,-4.312954,-5.499117,-5.657112,-3.071549,-6.383709,-0.8019411,-3.258637,-5.29956,-1.256836,-0.4799505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_5_6],[0_6_9],cmucssa
1007,1,7,-2.715695,-4.127041,-4.007905,-2.453907,-3.941294,-5.629162,-6.037586,-2.791342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],,cmucssa
1008,1,38,-3.794819,-1.503044,-4.380464,-3.387909,-1.546351,-0.9900158,-2.11598,-1.911633,-1.926623,-1.905165,-7.255705,-2.992024,-0.8089939,-4.852542,-4.118749,-1.205703,-3.977314,-4.391066,-0.8089939,-4.361023,-2.383518,-2.483666,-0.3311085,-2.823147,-5.251122,-1.202324,-3.581814,-6.96804,-1.70243,-6.366988,-5.150759,-4.725211,-3.206494,-3.533535,-0.726807,-3.410813,-3.389998,-0.6213651,-0.5128034,,,,,,,,,,,,,,,,,,,,,,[10_16_26_27_29_30],[1_5_15_22_25_37],cmucssa
1009,1,9,-6.258925,-3.974571,-2.339693,-1.687232,-5.503237,-2.596043,-1.343212,-8.516109,-1.613618,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[8],cmucssa
1010,1,12,-2.949325,-2.56358,-1.88517,-3.803511,-5.214319,-3.53085,-4.337279,-4.016349,-1.692693,-5.747153,-3.268377,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9_10_11],[8_10_11],cmucssa
1011,1,15,-4.088296,-0.09555072,-3.62984,-2.49173,-5.161748,-1.203928,-5.563015,-1.843438,-5.048171,-1.97232,-3.434256,-2.20495,-5.405305,-1.855965,-0.9749005,-0.3427746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_4_5_8_12_13_14],[1_5_11_14],cmucssa
1012,1,10,-4.929329,-2.818493,-5.950663,-5.055363,-6.808973,-2.432533,-2.33103,-3.300699,-5.630459,-7.176857,-2.133382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9],,cmucssa
1013,1,12,-4.884516,-1.251107,-1.00393,-2.870852,-1.917465,-0.9280026,-4.058418,-4.344189,-1.782907,-0.5531858,-1.615878,-5.297292,-2.264069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_4_5_11],[5_9],cmucssa
1014,1,2,-3.176779,-5.806632,-2.643386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],,cmucssa
1015,1,13,-4.421825,-2.276578,-0.8414331,-2.081445,-2.736258,-2.785682,#NAME?,-2.725245,-3.8203,-3.952942,-4.273322,-5.87104,-0.9061416,-0.4976429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[12],cmucssa
1016,1,5,-4.3642,-5.969396,-8.826236,-4.109034,-0.9949208,-0.7512156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4],[4],cmucssa
1017,1,7,-6.910512,-5.806582,-1.133377,-4.557635,-5.244594,-1.964966,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[6],cmucssa
1018,1,15,-4.088296,-0.09555072,-3.62984,-2.49173,-5.161748,-1.203928,-5.563015,-1.843438,-5.048171,-1.97232,-3.434256,-2.20495,-5.405305,-1.855965,-0.9749005,-0.3427746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_4_5_8_12_13_14],[1_5_11_14],cmucssa
1019,1,9,-5.445959,-4.480866,-6.102754,-6.166569,-0.370216,-2.51071,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[4_8],cmucssa
1020,1,10,#NAME?,-3.774474,-3.162277,-7.448097,-2.073511,-3.836751,-1.132626,-4.63754,-5.09102,-4.397254,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_5],[0_2_9],cmucssa
1021,1,16,-6.527233,-3.208416,-2.578699,-3.212812,-4.27099,-1.678909,-3.863286,#NAME?,-5.59357,-0.8390765,-2.94208,-2.507159,-3.069189,-2.966226,-5.677678,-4.019359,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7],[9_15],cmucssa
1022,1,27,-4.088296,-0.7962205,-1.827178,-4.954587,-2.995391,-4.330696,-1.44865,-3.38046,-3.641573,-0.5183236,-2.67174,-5.088551,-6.745258,-4.854102,-1.325722,-0.8243964,-8.136458,-2.122359,-3.143096,-5.6545,-4.1973,-3.390834,-4.410704,-2.095389,-1.660024,-1.581263,-2.661245,-0.763428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_16_17_25_26],[1_9_17_26],cmucssa
1023,1,11,-4.717025,-4.498012,-1.695719,-5.14302,-1.520225,-2.940219,-4.278793,-4.938912,-2.454956,-3.694493,-1.554287,-0.4241264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4_10],cmucssa
1024,1,9,-2.698214,-3.874054,-4.02628,-5.761896,-4.722631,#NAME?,-2.104872,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7_8],[6_8],cmucssa
1025,1,6,-6.910512,-5.896572,-4.935524,-3.53085,-2.391007,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[4_5],cmucssa
1026,1,10,#NAME?,-2.985784,-1.428022,-2.393851,-4.811301,-0.6215063,-3.227555,-0.8794929,-1.530389,-0.7974038,-0.4545749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_6],[0_9],cmucssa
1027,1,12,-3.535944,-1.71372,-4.772221,-2.937262,-0.5435368,-1.654913,-0.955812,-2.133016,-5.294631,-1.763615,-4.280185,-2.629375,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_4],[6_11],cmucssa
1028,1,5,-5.688997,-4.478161,-7.435416,-4.529584,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[4],cmucssa
1029,1,26,-6.258925,-5.557233,-4.796329,-3.576652,-0.5239161,-1.44206,-5.397321,-0.7449446,-0.6320232,-5.326036,-4.138082,-5.033835,-6.166569,-2.788236,-5.99896,-6.204124,-1.136041,-7.103618,-6.45796,-2.662449,-4.925744,-2.229435,-0.6882423,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8_17_18],[8_13_16_21_22_25],cmucssa
1030,1,7,-4.678273,-0.5713912,-1.831339,#NAME?,-1.397776,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_5_6],[1_6],cmucssa
1031,1,13,-2.927257,-4.250127,-5.362047,-3.201118,-5.952866,-3.480361,-4.897987,-5.61504,-1.736268,-1.277501,-4.150785,-2.068186,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[9_12],cmucssa
1032,1,1,-4.344113,-2.858403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,cmucssa
1033,1,9,-5.445959,-4.480866,-6.102754,-6.166569,-0.370216,-2.51071,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[4_8],cmucssa
1034,1,8,-4.484877,-3.956075,-2.6469,-3.831883,-5.887334,-3.218899,-4.016349,-2.047078,-0.3724101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4],[7],cmucssa
1035,1,5,-4.317929,-2.978693,-6.007284,-3.333647,-1.711616,-0.6349089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[4],cmucssa
1036,1,16,-4.217338,-4.246487,-3.850708,-3.006727,-5.109929,-3.837584,-3.960433,-5.606458,-0.8949015,-4.347069,-2.832658,-1.225119,-5.696213,-2.508427,-5.876677,-1.207126,-0.4549456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_7_9_10_11],[11_15],cmucssa
1037,1,16,-3.748231,-4.426446,-2.085895,-5.859344,-6.56129,-2.147334,-0.650747,-5.925663,-0.729177,-7.7977,-1.353351,-6.538589,-0.726807,-5.347682,-3.684716,-0.328867,-0.328325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6],[2_5_6_8_10_12_15],cmucssa
1038,1,17,-3.145239,-1.128784,-4.864025,-5.20799,-2.700127,-2.992769,-6.490323,-3.682062,-0.8991196,-4.514674,-0.8251134,-4.307929,-2.528963,-1.974085,-5.641743,-3.222051,-0.9896592,-0.5314789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[10_16],cmucssa
1039,1,10,-3.871101,-5.904461,-2.800706,-3.622941,-0.4440448,-3.374624,-2.264759,-1.851258,-2.875227,-1.350056,-0.7871061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[4_9],cmucssa
1040,1,32,-7.042348,-4.117815,-2.273237,-5.845643,-5.113208,-2.379827,-2.039006,-0.7290215,-1.998225,-1.991255,-2.298649,-2.429134,-0.7366862,-2.14178,-2.372009,-1.749434,-6.040668,-1.358081,-1.44281,-0.6255411,-2.29735,-1.694333,-0.5446014,-4.310116,-2.022123,-3.023688,-2.761212,-1.041393,-2.529841,-1.532987,-1.212075,-0.6786942,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[2_7_12_19_21_31],cmucssa
1041,1,7,-5.637844,-1.885276,-3.935022,-6.723996,-2.296248,-5.327431,-3.635336,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_3_4_5_6],[6],cmucssa
1042,1,16,-4.217338,-4.246487,-3.850708,-3.006727,-5.109929,-3.837584,-3.960433,-5.606458,-0.8949015,-4.347069,-2.832658,-1.225119,-5.696213,-2.508427,-5.876677,-1.207126,-0.4549456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_7_9_10_11],[11_15],cmucssa
1043,1,7,-5.249664,-2.668219,-3.831883,-5.887334,-3.218899,-4.016349,-2.047078,-0.3724101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[6],cmucssa
1044,1,17,-3.748231,-4.426446,-2.085895,-4.368162,-7.017296,-6.45533,-2.147334,-0.650747,-5.925663,-0.729177,-7.7977,-1.353351,-6.538589,-0.726807,-5.347682,-3.684716,-0.328867,-0.328325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6_7],[2_6_7_9_11_13_16],cmucssa
1045,1,14,-7.042348,-0.3971568,-5.927897,-3.219201,-4.755157,-5.622908,-1.14601,-0.5609688,-5.99154,-2.204875,-6.80551,-6.45533,-1.309098,-2.06917,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_10_11],[1_7_13],cmucssa
1046,1,16,-4.217338,-4.246487,-3.850708,-3.006727,-5.109929,-3.837584,-3.960433,-5.606458,-0.8949015,-4.347069,-2.832658,-1.225119,-5.696213,-2.508427,-5.876677,-1.207126,-0.4549456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_7_9_10_11],[11_15],cmucssa
1047,1,18,#NAME?,-2.919058,-0.9032488,-4.557254,-4.461066,-2.626725,-2.842749,-5.760192,-4.448928,-3.457363,-3.174446,-4.063082,-3.859644,-1.732199,#NAME?,-4.114331,-3.334303,-4.195788,-0.4393327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_7],[0_1_2_13_14_16_17],cmucssa
1048,1,20,-4.415995,-3.405319,-3.733357,#NAME?,-5.32234,-3.479645,-2.826803,-0.152091,-2.720914,-6.389151,-2.372228,-0.7096938,-3.622754,-1.318813,-5.486133,-0.4977793,-4.292987,-3.822419,-3.362691,-1.233552,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[2_11_15_19],cmucssa
1049,1,24,-5.976814,-3.043373,-2.289713,-2.900199,-2.531377,-5.066541,-1.138269,-2.091781,-0.5047174,-2.487426,-2.101679,-4.534588,-6.46486,-4.129506,-0.9085596,-2.522154,-3.979117,-3.246745,-1.211831,-5.023522,-4.519219,-3.360347,-3.446921,-1.742104,-0.509306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12_13_14],[8_14_18_23],cmucssa
1050,1,5,-6.910512,-4.756383,-5.878337,-3.218899,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[3_4],cmucssa
1051,1,32,-5.512905,-1.981544,-6.022297,-3.931683,-1.275794,-1.984977,-5.553441,-5.497498,-0.9226291,-1.198657,-0.7934544,-5.475214,-3.592899,-3.926188,-0.5556167,-3.407764,-4.54232,-0.8059883,-4.381117,-6.280698,-1.174315,-2.019063,-4.527183,-4.25177,-4.547299,-4.532292,-3.123587,-4.558964,-2.221614,-2.161376,-1.728191,-0.6368221,-0.407264,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_24],[5_10_17_20_31],cmucssa
1052,1,6,-3.527254,-1.80956,-3.414754,-4.406241,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5],[5],cmucssa
1053,1,7,-5.976814,-5.304346,-2.84408,-4.067547,-1.698437,-4.06655,-0.8519375,-0.3920057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[6],cmucssa
1054,1,8,-1.464192,-7.036763,-5.150759,-4,-0.9681432,-5.629805,-5.16764,-1.137055,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[4_7],cmucssa
