word index,word form,pos-tag,head,dep rel,frequency,Surprisal
5,风景,NN,11,nmod:topic,4.07E-17,5.714957
6,一流,JJ,9,amod,2.33E-17,5.960502
7,匹,M,9,nummod,5.48E-18,5.314112
8,村,NN,11,nsubj,1.37E-16,4.380959
9,最,AD,11,advmod,1.17E-15,3.970641
10,佳,VA,1,dep,8.63E-17,3.319124
11,。,PU,1,punct,,1.189265
,,,,,,
PIT,638,,,,,
0,房子,NN,7,nsubj,5.70E-17,5.512905
1,是,VC,7,cop,1.98E-14,1.981544
2,村里,NN,4,nsubj,1.37E-17,4.993731
3,公认,VV,7,acl,2.69E-17,5.657432
4,的,DEC,4,mark,1.12E-13,0.317908
5,好,JJ,7,amod,1.73E-15,2.730164
6,地段,NN,0,root,1.35E-17,5.123463
7,，,PU,7,punct,,0.6364666
8,更多,CD,10,dep,2.00E-19,4.252587
9,信息,NN,13,nmod:topic,8.20E-16,2.192482
10,谷歌,NR,13,nsubj,,6.731775
11,可,VV,13,aux:modal,1.43E-15,3.519189
12,得,VV,7,conj,1.01E-15,4.712471
13,。,PU,7,punct,,1.535232
,,,,,,
PIT,640,,,,,
0,从,P,2,case,2.92E-15,2.541127
1,公寓,NN,3,nmod:prep,1.10E-17,4.583127
2,步行,VV,0,root,6.42E-18,4.120806
3,五,CD,3,nmod:range,1.75E-15,2.449478
4,分钟,M,4,mark:clf,8.38E-17,0.09691001
5,就,AD,8,advmod,3.73E-15,1.938486
6,可以,VV,8,aux:modal,2.86E-15,1.177897
7,到,VV,3,conj,5.42E-15,2.850217
8,大型,JJ,10,amod,1.26E-16,3.584616
9,超市,NN,12,compound:nn,3.83E-18,5.916723
10,大,JJ,12,amod,4.04E-15,3.115845
11,老鹰,NN,8,dobj,4.50E-19,4.925744
12,，,PU,3,punct,,1.065855
13,全食,VV,3,conj,,4.61823
14,。,PU,3,punct,,2.087548
,,,,,,
PIT,645,,,,,
0,附近,NN,4,nsubj,9.39E-17,4.302052
1,是,VC,4,cop,1.98E-14,1.521571
2,小,JJ,4,amod,7.75E-16,3.5058
3,意大利,NR,0,root,5.97E-17,3.190196
4,。,PU,4,punct,,1.798689
,,,,,,
PIT,650,,,,,
0,管理,NN,2,compound:nn,2.55E-15,4.461753
1,公司,NN,9,dep,2.03E-15,1.97038
2,：,PU,9,punct,,2.841809
3,核桃,JJ,5,amod,4.21E-19,6.283286
4,资产,NN,9,nmod:topic,8.07E-16,5.03545
5,，,PU,9,punct,,0.9314907
6,维修,NN,9,nsubj,3.64E-17,5.150233
7,十分,AD,9,advmod,4.75E-16,4.234586
8,及时,VA,0,root,1.99E-16,5.814836
,,,,,,
PIT,654,,,,,
0,可,VV,2,aux:modal,1.43E-15,3.501123
1,步行,VV,0,root,6.42E-18,3.712229
2,至,P,10,case,7.51E-16,0.6368221
3,匹,M,7,nummod,5.48E-18,5.063165
4,大,JJ,7,amod,4.04E-15,2.129812
5,主,JJ,7,amod,5.09E-16,3.936817
6,校区,NN,10,compound:nn,5.97E-19,5.20137
7,各,DT,10,det,2.64E-15,3.27195
8,个,M,8,mark:clf,4.57E-15,3.454886
9,学院,NN,2,nmod:prep,2.57E-16,2.787905
10,，,PU,2,punct,,0.4633892
11,距离,VV,2,conj,8.75E-17,3.673357
12,希尔曼,NN,15,compound:nn,,7.748946
13,图书馆,NN,15,compound:nn,3.68E-17,1.772481
14,步行,NN,12,dobj,6.42E-18,5.688122
15,10-May,CD,12,nmod:range,,Infinity
16,分钟,M,16,mark:clf,8.38E-17,3.923638
17,。,PU,2,punct,,0.9013593
,,,,,,
PIT,655,,,,,
0,请,VV,0,root,1.93E-16,4.366777
1,大家,PN,1,dobj,3.06E-16,2.253146
2,直接,AD,4,advmod,7.02E-16,3.941652
3,去,VV,1,ccomp,8.22E-16,2.783947
4,联系,NN,7,compound:nn,6.05E-16,4.414848
5,莫扎特,NN,7,compound:nn,,6.224573
6,公司,NN,4,dobj,2.03E-15,3.774612
7,，,PU,1,punct,,1.100402
8,公司,NN,11,compound:nn,2.03E-15,2.100505
9,联系,NN,11,compound:nn,6.05E-16,4.36727
10,方式,NN,12,nsubj,9.37E-16,4.424437
11,是,VC,1,dep,1.98E-14,1.557815
12,pn-14,CD,15,dep,,Infinity
13,，,PU,15,punct,,1.197862
14,em@28,CD,12,dep,,Infinity
,,,,,,
PIT,656,,,,,
0,我们,PN,5,nsubj,4.68E-15,3.478143
1,都,AD,5,advmod,3.54E-15,2.210853
2,是,VC,5,cop,1.98E-14,0.7133344
3,匹,M,5,nummod,5.48E-18,5.395165
4,大学生,NN,0,root,6.47E-17,4.187814
5,，,PU,5,punct,,1.137887
6,租房,NN,10,nsubj,2.26E-18,6.873272
7,请,VV,10,xcomp,1.93E-16,4.393652
8,直接,AD,10,advmod,7.02E-16,3.53085
9,联系,VV,5,conj,6.05E-16,4.337279
10,莫扎特,NN,10,dobj,,6.224573
11,。,PU,5,punct,,1.823575
,,,,,,
PIT,664,,,,,
0,现有,JJ,3,amod,8.71E-19,4.015745
1,两,CD,3,dep,2.28E-15,1.890545
2,女生,NN,15,nsubj,5.11E-18,7.204165
3,，,PU,15,punct,,0.9292351
4,都,AD,15,advmod,3.54E-15,3.056653
5,是,VC,15,cop,1.98E-14,0.6598127
6,在,AD,8,advmod,1.88E-14,1.29895
7,读,VV,15,acl,1.09E-16,4.666193
8,匹,M,11,nummod,5.48E-18,5.200976
9,大,JJ,11,amod,4.04E-15,2.129812
10,博士,NN,8,dobj,8.19E-17,4.270031
11,，,PU,8,punct,,1.02145
12,很,AD,14,advmod,2.06E-15,3.830684
13,好,VA,8,conj,1.73E-15,4.052982
14,相处,NN,0,root,1.25E-17,4.128901
15,。,PU,15,punct,,1.169474
,,,,,,
PIT,668,,,,,
0,奥克兰,NR,3,nsubj,4.96E-19,4.637844
1,住,VV,3,xcomp,3.88E-16,5.180785
2,有,VE,10,dep,1.01E-14,1.785109
3,一,CD,3,dep,1.35E-14,1.2075
4,年,M,4,mark:clf,1.38E-14,2.256119
5,了,SP,3,discourse,1.80E-14,3.30837
6,，,PU,10,punct,,0.3536879
7,经常,AD,10,advmod,2.04E-16,3.918706
8,凌晨,NT,10,nmod:tmod,1.58E-17,4.89715
9,走路,VV,0,root,7.40E-18,6.556985
10,回家,VV,10,advmod:rcomp,2.47E-20,2.204929
11,，,PU,10,punct,,0.726807
12,都,AD,14,advmod,3.54E-15,3.066612
13,没,VE,10,conj,3.73E-16,2.707653
14,问题,NN,14,dobj,3.24E-15,4.68313
15,的,SP,10,discourse,1.12E-13,1.078519
,,,,,,
PIT,669,,,,,
0,往返,JJ,4,amod,5.58E-18,5.478143
1,匹,M,4,nummod,5.48E-18,5.113143
2,大,JJ,4,amod,4.04E-15,2.129812
3,学,NN,5,nsubj,1.55E-15,3.358668
4,习,VV,0,root,4.99E-17,6.066141
5,大,JJ,7,amod,4.04E-15,3.434273
6,教堂,NN,5,dobj,2.03E-17,2.805587
,,,,,,
PIT,678,,,,,
0,需要,VV,5,conj,1.30E-15,3.98786
1,人,NN,1,dobj,8.08E-15,3.806486
2,现在,NT,5,nmod:tmod,8.37E-16,4.217573
3,匹兹堡,NR,5,nsubj,8.29E-19,5.884554
4,签,VV,0,root,1.89E-17,5.260426
5,房子,NN,5,dobj,5.70E-17,5.726706
6,。,PU,5,punct,,0.981707
,,,,,,
PIT,679,,,,,
0,地址,NN,7,dep,5.99E-17,4.138768
1,（,PU,7,punct,,3.068954
2,可以,VV,7,conj,2.86E-15,3.632802
3,谷歌,NR,5,nmod:assmod,,6.526099
4,地图,NN,3,advmod:loc,1.95E-17,1.435459
5,上,LC,5,case,6.90E-15,1.177005
6,查看,VV,0,root,4.44E-18,3.253405
7,环境,NN,9,compound:nn,9.76E-16,4.242206
8,),NN,7,dobj,,3.385562
9,:,PU,7,punct,,2.435724
,,,,,,
PIT,688,,,,,
0,顶,VV,0,root,1.19E-17,4.495176
1,一下,AD,1,advmod,1.81E-16,5.918941
2,，,PU,1,punct,,0.6656599
3,走路,VV,1,conj,7.40E-18,5.517167
4,十,CD,4,advmod:loc,5.04E-15,4.040824
5,分钟,M,5,mark:clf,8.38E-17,5.162491
6,左右,LC,5,case,2.87E-16,1.925659
7,有,VE,4,conj,1.01E-14,2.82561
8,cvs,NN,11,compound:nn,,Infinity
9,(,NN,11,compound:nn,,2.909323
10,超市名,NN,13,compound:nn,,Infinity
11,),JJ,13,amod,,2.919058
12,超市,NN,8,dobj,3.83E-18,5.367812
,,,,,,
PIT,691,,,,,
0,附近,NN,3,nmod:assmod,9.39E-17,4.302052
1,的,DEG,1,case,1.12E-13,0.6465819
2,初中,NN,7,compound:nn,3.09E-17,5.046098
3,杰弗逊,NN,7,compound:nn,4.01E-19,6.918237
4,中学,NN,7,conj,7.33E-17,4.281166
5,和,CC,7,cc,1.59E-14,1.770545
6,高中,NN,8,nsubj,3.45E-17,2.178014
7,mt,VV,0,root,,8.557125
8,。,PU,8,punct,,1.610741
,,,,,,
PIT,693,,,,,
0,公寓,NN,2,nsubj,1.10E-17,4.876083
1,在,VV,0,root,1.88E-14,2.426042
2,中街,NN,2,dobj,,5.922069
3,。,PU,2,punct,,1.345234
,,,,,,
PIT,704,,,,,
0,去,VV,10,dep,8.22E-16,4.43675
1,其他,DT,4,det,1.18E-15,3.390398
2,大型,JJ,4,amod,1.26E-16,3.076276
3,超市,NN,1,dobj,3.83E-18,5.840099
4,如,P,6,case,1.09E-15,3.63096
5,塔吉特,NN,10,nmod:prep,,6.949967
6,等,ETC,6,etc,2.53E-15,3.153745
7,也,AD,10,advmod,5.45E-15,2.598419
8,特别,AD,10,advmod,8.88E-16,3.424598
9,方便,VA,0,root,8.60E-17,4.467385
10,。,PU,10,punct,,0.5049582
,,,,,,
PIT,705,,,,,
0,去,VV,8,dep,8.22E-16,4.43675
1,学校,NN,1,dobj,6.26E-16,3.000427
2,或者,CC,1,cc,6.81E-16,3.790572
3,滨,VV,1,conj,7.97E-18,5.056295
4,水,NN,4,dobj,2.64E-16,1.811302
5,都,AD,8,advmod,3.54E-15,3.234047
6,非常,AD,8,advmod,4.30E-16,2.456494
7,方便,VA,0,root,8.60E-17,2.465743
8,。,PU,8,punct,,0.2552725
,,,,,,
PIT,714,,,,,
0,离,P,2,case,1.31E-16,4.442867
1,滨,NN,5,nmod:prep,7.97E-18,5.26651
2,水,NN,5,nsubj,2.64E-16,1.811302
3,特别,AD,5,advmod,8.88E-16,5.131466
4,近,VA,0,root,2.66E-16,4.320051
5,，,PU,5,punct,,1.532989
6,生活,NN,8,nsubj,1.74E-15,3.090906
7,方便,VA,5,conj,8.60E-17,5.766082
,,,,,,
PIT,728,,,,,
0,奥克兰,NR,2,nsubj,4.96E-19,4.637844
1,有余,VV,0,root,4.36E-18,6.457391
2,房,NN,4,compound:nn,1.54E-16,5.676747
3,出租,NN,2,dobj,4.50E-17,5.712453
4,。,PU,2,punct,,1.169046
,,,,,,
PIT,733,,,,,
0,奥克兰,NR,2,dep,4.96E-19,4.637844
1,有,VE,0,root,1.01E-14,3.013526
2,多,CD,5,dep,2.68E-15,2.151057
3,房,NN,5,compound:nn,1.54E-16,5.545113
4,出租,NN,2,dobj,4.50E-17,5.712453
5,。,PU,2,punct,,1.169046
,,,,,,
PIT,734,,,,,
0,公寓,NN,8,dep,1.10E-17,4.876083
1,五月花,CD,8,dep,,7.306283
2,是,VC,8,cop,1.98E-14,2.839565
3,匹,M,8,nummod,5.48E-18,5.326702
4,大学,NN,6,compound:nn,7.24E-16,4.230097
5,校,NN,8,nmod:assmod,2.18E-16,3.305664
6,的,DEG,6,case,1.12E-13,1.296895
7,房子,NN,0,root,5.70E-17,3.990937
8,，,PU,8,punct,,0.6606302
9,主要,AD,12,advmod,1.94E-15,2.737442
10,是,VC,12,cop,1.98E-14,0.9364417
11,提供,VV,8,conj,8.47E-16,2.575707
12,给,P,14,case,1.05E-15,0.9092309
13,研究生,NN,12,nmod:prep,7.26E-17,4.145264
14,的,DEC,12,mark,1.12E-13,0.872935
15,，,PU,8,punct,,2.218815
16,价钱,NN,21,nsubj,2.78E-18,4.916987
17,比,P,20,case,7.97E-16,1.707485
18,商业,NN,20,compound:nn,4.80E-16,4.192534
19,公寓,NN,21,nmod:prep,1.10E-17,5.569895
20,便宜,VA,8,conj,2.09E-17,5.726301
21,。,PU,8,punct,,0.8685571
,,,,,,
PIT,736,,,,,
0,联系,VV,0,root,6.05E-16,5.688997
1,电话,NN,1,dobj,2.47E-16,5.355896
2,：,PU,1,punct,,1.935639
3,412-6518342,CD,5,dep,,Infinity
4,jane,NN,1,dep,,7.834825
,,,,,,
PIT,744,,,,,
0,地址,NN,5,nmod:topic,5.99E-17,4.138768
1,：,PU,5,punct,,0.0713013
2,松,JJ,4,amod,1.47E-17,5.676091
3,鼠,NN,5,nsubj,1.55E-18,4.245237
4,山巴洛特街,VV,0,root,,Infinity
5,，,PU,5,punct,,1.197862
6,大,JJ,8,amod,4.04E-15,3.369459
7,老鹰,NN,9,compound:nn,4.50E-19,5.228482
8,后面,NN,5,dobj,3.27E-17,5.302095
9,。,PU,5,punct,,1.175135
,,,,,,
PIT,748,,,,,
0,去,VV,0,root,8.22E-16,4.43675
1,超市,NN,1,dobj,3.83E-18,4.417823
2,也,AD,5,advmod,5.45E-15,2.034571
3,很,AD,5,advmod,2.06E-15,2.394113
4,方便,VA,1,conj,8.60E-17,2.233789
5,，,PU,1,punct,,0.9254708
6,大老鹰,VV,1,conj,,Infinity
7,，,PU,1,punct,,1.197862
8,塔吉特,VV,1,conj,,6.538589
9,，,PU,1,punct,,1.913469
10,缺德,VV,1,conj,2.51E-19,7.323538
11,舅,NN,11,dobj,3.41E-20,6.051055
12,均,AD,15,advmod,2.50E-16,3.952993
13,公交,NN,15,dobj,5.53E-18,5.796256
14,直达,VV,11,conj,2.78E-18,5.674747
15,。,PU,1,punct,,1.485576
,,,,,,
PIT,752,,,,,
0,去,VV,0,root,8.22E-16,4.43675
1,中街,NN,6,nmod,,6.547927
2,上,LC,2,case,6.90E-15,3.264036
3,的,DEG,2,case,1.12E-13,0.8089939
4,大,JJ,6,amod,4.04E-15,2.844358
5,老鹰,NN,1,dobj,4.50E-19,5.10123
6,也,AD,9,advmod,5.45E-15,2.484006
7,只,AD,9,advmod,8.69E-16,2.926695
8,需要,VV,1,conj,1.30E-15,1.510667
9,十,CD,9,advmod:loc,5.04E-15,3.762078
10,分钟,M,10,mark:clf,8.38E-17,5.39231
11,左右,LC,10,case,2.87E-16,1.925659
12,。,PU,1,punct,,0.4232459
,,,,,,
PIT,753,,,,,
0,本人,PN,2,nsubj,6.27E-17,5.073573
1,来自,VV,0,root,7.94E-19,4.024487
2,沈阳,NR,2,dobj,5.63E-21,4.414064
3,，,PU,2,punct,,1.237479
4,在,VV,2,conj,1.88E-14,2.519199
5,公立,JJ,8,amod,7.24E-18,5.202139
6,健康,JJ,6,dep,2.20E-16,3.925245
7,学校,NN,5,dobj,6.26E-16,3.431027
8,。,PU,2,punct,,1.130013
,,,,,,
PIT,754,,,,,
0,十,CD,3,nummod,5.04E-15,3.601304
1,分钟,M,1,mark:clf,8.38E-17,5.26184
2,步行,NN,6,conj,6.42E-18,3.013113
3,至,CC,6,cc,7.51E-16,1.995328
4,核桃,NN,6,compound:nn,4.21E-19,6.291356
5,街,NN,0,root,2.55E-17,1.239373
,,,,,,
PIT,762,,,,,
0,切斯特菲尔德路,VV,0,root,,Infinity
1,出租,NN,3,compound:nn,4.50E-17,5.118221
2,卧室,NN,1,dobj,3.33E-18,6.140299
3,二,CD,1,nmod:range,3.43E-15,3.90522
4,间,M,4,mark:clf,1.74E-15,3.043927
5,$330 ,CD,1,conj,,Infinity
6,/,PU,6,punct,,3.159547
7,月,M,6,mark:clf,5.24E-15,3.459783
,,,,,,
PIT,779,,,,,
0,购物,NN,6,nsubj,1.34E-17,5.160723
1,轻松,AD,6,advmod,3.46E-17,5.874832
2,，,PU,6,punct,,1.342252
3,从,P,5,case,2.92E-15,2.689368
4,公寓,NN,6,nmod:prep,1.10E-17,4.229795
5,步行,VV,0,root,6.42E-18,4.120806
6,五,CD,10,nummod,1.75E-15,2.449478
7,分钟,M,7,mark:clf,8.38E-17,0.09691001
8,大,JJ,10,amod,4.04E-15,4.202009
9,超市,NN,12,compound:nn,3.83E-18,4.245621
10,大,JJ,12,amod,4.04E-15,3.097617
11,老鹰,NN,6,dobj,4.50E-19,4.925744
12,，,PU,6,punct,,1.065855
13,全食,VV,6,conj,,4.61823
14,。,PU,6,punct,,2.087548
,,,,,,
PIT,783,,,,,
0,学校,NN,3,compound:nn,6.26E-16,3.23301
1,花园,NN,3,compound:nn,1.67E-17,5.732989
2,公寓,NN,4,nsubj,1.10E-17,3.389049
3,属于,VV,0,root,2.52E-16,3.595326
4,匹兹堡,NR,6,nmod:assmod,8.29E-19,5.43799
5,大学,NN,7,compound:nn,7.24E-16,2.538295
6,学校,NN,9,compound:nn,6.26E-16,4.190681
7,资产,NN,9,compound:nn,8.07E-16,4.530652
8,并由,NN,10,compound:nn,1.37E-20,Infinity
9,学校,NN,4,dobj,6.26E-16,3.516789
10,负责,VV,4,conj,4.19E-16,3.630816
11,管理,NN,14,conj,2.55E-15,4.42847
12,与,CC,14,cc,4.91E-15,2.057557
13,维护,NN,11,dobj,2.31E-16,0.9321475
14,。,PU,4,punct,,0.544993
,,,,,,
PIT,786,,,,,
0,房子,NN,10,nsubj,5.70E-17,5.512905
1,距离,P,7,case,8.75E-17,4.545271
2,匹兹堡,NR,4,nmod:assmod,8.29E-19,3.876654
3,大学,NN,7,compound:nn,7.24E-16,2.608857
4,各,DT,7,det,2.64E-15,3.848258
5,大,JJ,7,amod,4.04E-15,1.39939
6,学院,NN,10,nmod:prep,2.57E-16,5.001319
7,都,AD,10,advmod,3.54E-15,2.719996
8,非常,AD,10,advmod,4.30E-16,2.58335
9,近,VA,0,root,2.66E-16,2.701544
10,。,PU,10,punct,,0.890378
,,,,,,
PIT,793,,,,,
0,另,AD,10,nmod:prep,6.60E-16,3.093914
1,据,P,8,case,3.85E-16,5.57042
2,核桃,NN,4,compound:nn,4.21E-19,6.356565
3,街,NN,8,compound:nn,2.55E-17,1.239373
4,几,CD,8,nummod,1.14E-15,4.597953
5,分钟,M,5,mark:clf,8.38E-17,1.897539
6,步行,NN,8,compound:nn,6.42E-18,3.455409
7,距离,NN,1,dep,8.75E-17,0.3357921
8,，,PU,10,punct,,1.171055
9,吃喝,VV,0,root,1.43E-18,6.583238
10,方便,NN,10,dobj,8.60E-17,4.820728
11,。,PU,10,punct,,1.137055
,,,,,,
PIT,797,,,,,
0,同时,AD,3,advmod,1.30E-15,3.249861
1,也,AD,3,advmod,5.45E-15,1.402706
2,靠近,VV,9,dep,7.55E-18,4.712846
3,五,CD,5,dep,1.75E-15,3.565375
4,街,NN,3,dobj,2.55E-17,3.150199
5,，,PU,9,punct,,1.195017
6,交通,NN,9,nsubj,3.19E-16,4.426267
7,十分,AD,9,advmod,4.75E-16,1.234766
8,方便,VA,0,root,8.60E-17,0.8129134
9,。,PU,9,punct,,0.2418198
,,,,,,
PIT,806,,,,,
0,地点,NN,3,dep,8.03E-17,4.410243
1,：,PU,3,punct,,0.06790023
2,艾特,VV,0,root,,7.223562
3,伍德,NR,5,nmod:assmod,1.84E-18,5.782971
4,街,NN,3,dobj,2.55E-17,3.344023
,,,,,,
PIT,815,,,,,
0,距离,VV,0,root,8.75E-17,4.152754
1,奥迪,NR,5,conj,4.52E-19,6.25781
2,和,CC,5,cc,1.59E-14,2.227336
3,大,JJ,5,amod,4.04E-15,3.002565
4,老鹰,NN,1,dobj,4.50E-19,5.061703
5,十,CD,1,advmod:loc,5.04E-15,4.066511
6,分钟,M,6,mark:clf,8.38E-17,5.162491
7,左右,LC,6,case,2.87E-16,1.925659
8,。,PU,1,punct,,0.4232459
,,,,,,
PIT,816,,,,,
0,地点,NN,3,nsubj,8.03E-17,4.410243
1,最,AD,3,advmod,1.17E-15,4.389461
2,好,VA,0,root,1.73E-15,3.977842
3,靠近,VV,3,conj,7.55E-18,5.229102
4,拜,VV,11,acl,6.52E-18,4.820784
5,亚迪街,NN,9,conj,,Infinity
6,和,CC,9,cc,1.59E-14,2.236219
7,北克列戈街,NN,9,compound:nn,,Infinity
8,交接,NN,5,dobj,7.64E-18,5.346973
9,的,DEC,5,mark,1.12E-13,1.185207
10,地方,NN,4,dobj,1.04E-15,1.133748
11,，,PU,3,punct,,0.604853
12,就是,AD,14,advmod,1.87E-15,2.366847
13,走路,VV,3,conj,7.40E-18,5.301068
14,五,CD,18,nsubj,1.75E-15,3.927421
15,分钟,M,15,mark:clf,8.38E-17,2.40673
16,就,AD,18,advmod,3.73E-15,1.938486
17,到,VV,20,dep,5.42E-15,1.613553
18,的,DEC,18,mark,1.12E-13,1.911254
19,那,DT,14,dobj,1.05E-15,3.030291
20,种,M,20,mark:clf,6.55E-15,4.974262
21,。,PU,3,punct,,0.8060885
,,,,,,
PIT,822,,,,,
0,天天,AD,2,advmod,1.31E-17,5.336814
1,去,VV,7,dep,8.22E-16,2.337077
2,大,JJ,4,amod,4.04E-15,3.544853
3,老鹰,NN,2,dobj,4.50E-19,4.999985
4,不,AD,7,neg,8.49E-15,3.586598
5,是,VC,7,cop,1.98E-14,2.280407
6,梦,NN,0,root,8.75E-17,1.749244
7,！,PU,7,punct,,3.107604
,,,,,,
PIT,823,,,,,
0,周边,NN,4,nmod:topic,2.34E-17,4.583487
1,：,PU,4,punct,,3.43317
2,附近,NN,4,dep,9.39E-17,5.386104
3,有,VE,0,root,1.01E-14,1.801929
4,达乐,NN,6,compound:nn,,Infinity
5,公司,NN,4,dobj,2.03E-15,3.264326
6,，,PU,4,punct,,1.100402
7,大,JJ,9,amod,4.04E-15,3.748239
8,老鹰,NN,10,nsubj,4.50E-19,5.228482
9,超,VV,4,conj,6.10E-17,4.831471
10,市区,NN,10,dobj,4.57E-18,4.884963
11,。,PU,4,punct,,1.309958
,,,,,,
PIT,834,,,,,
0,离,P,6,case,1.31E-16,4.442867
1,匹,M,6,nummod,5.48E-18,5.112192
2,大,JJ,6,dep,4.04E-15,2.129812
3,，,PU,6,punct,,1.596039
4,卡耐基,NN,6,compound:nn,,6.802731
5,梅隆,NN,9,nmod:prep,,0.3227735
6,都,AD,9,advmod,3.54E-15,4.423044
7,很,AD,9,advmod,2.06E-15,2.045587
8,近,VA,0,root,2.66E-16,2.206411
9,，,PU,9,punct,,0.3311085
10,交通,NN,12,nsubj,3.19E-16,2.511922
11,便利,VA,9,dep,3.70E-17,0.7549214
12,。,PU,9,punct,,0.6321665
,,,,,,
PIT,837,,,,,
0,松鼠山,VV,0,root,,Infinity
1,松鼠,JJ,3,amod,1.98E-19,5.388882
2,山,NN,5,compound:nn,8.69E-17,3.413104
3,好,JJ,5,amod,1.73E-15,5.08074
4,房,NN,6,compound:nn,1.54E-16,3.881676
5,出租,NN,1,dobj,4.50E-17,5.712453
6,！,PU,1,punct,,4.544375
,,,,,,
PIT,846,,,,,
0,所,MSP,2,aux:prtmod,2.90E-15,4.27194
1,属,VV,3,acl,8.79E-17,3.943329
2,物业,NN,12,dep,1.97E-17,5.701028
3,：,PU,12,punct,,3.506272
4,核桃,JJ,6,amod,4.21E-19,6.264979
5,资产,NN,12,dep,8.07E-16,5.03545
6,（,PU,12,punct,,1.917702
7,匹兹堡,NR,12,nmod,8.29E-19,5.739306
8,特别,AD,10,advmod,8.88E-16,4.276158
9,好,JJ,12,amod,1.73E-15,2.801954
10,的,DEG,10,case,1.12E-13,0.8512583
11,物业,NN,0,root,1.97E-17,4.572433
12,）,PU,12,punct,,2.66248
,,,,,,
PIT,854,,,,,
0,学校,NN,3,compound:nn,6.26E-16,3.23301
1,花园,NN,3,compound:nn,1.67E-17,5.732989
2,公寓,NN,4,nsubj,1.10E-17,3.389049
3,属于,VV,0,root,2.52E-16,3.595326
4,匹兹堡,NR,6,nmod:assmod,8.29E-19,5.43799
5,大学,NN,7,compound:nn,7.24E-16,2.538295
6,学校,NN,9,compound:nn,6.26E-16,4.190681
7,资产,NN,9,compound:nn,8.07E-16,4.530652
8,并由,NN,10,compound:nn,1.37E-20,Infinity
9,学校,NN,4,dobj,6.26E-16,3.516789
10,负责,VV,4,conj,4.19E-16,3.630816
11,管理,NN,14,conj,2.55E-15,4.42847
12,与,CC,14,cc,4.91E-15,2.057557
13,维护,NN,11,dobj,2.31E-16,0.9321475
14,。,PU,4,punct,,0.544993
,,,,,,
PIT,855,,,,,
0,附近,NN,2,dep,9.39E-17,4.302052
1,有,VE,0,root,1.01E-14,0.4771213
2,cvs,NN,4,compound:nn,,Infinity
3,(,NN,9,compound:nn,,2.909323
4,超市名,NN,9,compound:nn,,Infinity
5,）,PU,9,conj,,2.105435
6,和,CC,9,cc,1.59E-14,1.686802
7,印度,NR,9,compound:nn,1.68E-16,3.040974
8,超市,NN,2,dobj,3.83E-18,6.20823
9,，,PU,2,punct,,1.073489
10,购物,NN,12,nsubj,1.34E-17,5.434627
11,方便,VA,2,conj,8.60E-17,5.16764
12,，,PU,2,punct,,1.013691
13,也,AD,15,advmod,5.45E-15,1.684089
14,有,VE,2,conj,1.01E-14,1.166552
15,很多,CD,20,dep,3.62E-16,1.81047
16,中国,NR,19,conj,4.33E-15,3.316445
17,，,PU,19,punct,,1.862088
18,印度,NR,20,nmod:assmod,1.68E-16,2.373765
19,餐馆,NN,15,dobj,4.10E-18,4.183117
20,。,PU,2,punct,,0.9061416
,,,,,,
PIT,862,,,,,
0,公寓,NN,2,compound:nn,1.10E-17,4.876083
1,情况,NN,10,dep,1.64E-15,4.643316
2,：,PU,10,punct,,1.83651
3,超大,JJ,8,amod,1.28E-18,5.74536
4,一,CD,8,nummod,1.35E-14,3.210663
5,室,M,5,mark:clf,1.94E-16,3.877786
6,一,CD,8,dep,1.35E-14,1.20412
7,厅,NN,10,nsubj,1.16E-16,0.2688453
8,，,PU,10,punct,,0.7224511
9,位,VV,0,root,7.78E-16,3.574531
10,于,P,12,case,2.99E-15,4.594577
11,贝叶德街,NN,10,nmod:prep,,Infinity
12,，,PU,10,punct,,1.197862
13,属于,VV,10,conj,2.52E-16,2.394254
14,著名,JJ,18,amod,1.81E-16,4.169096
15,的,DEG,15,case,1.12E-13,0.08715018
16,迈耶斯,NN,18,compound:nn,,8.356554
17,公司,NN,14,dobj,2.03E-15,3.498473
18,。,PU,10,punct,,1.278512
,,,,,,
PIT,863,,,,,
0,交通,NN,2,nsubj,3.19E-16,4.374603
1,便捷,VA,0,root,5.42E-18,2.446098
2,，,PU,2,punct,,0.2483236
3,去,VV,2,conj,8.22E-16,3.846874
4,中国,NR,6,nmod:assmod,4.33E-15,2.658006
5,超市,NN,4,dobj,3.83E-18,4.866795
6,，,PU,2,punct,,0.7621061
7,全食,VV,2,conj,,4.596109
8,超市,NN,8,dobj,3.83E-18,2.137929
9,，,PU,2,punct,,1.214342
10,塔吉特,NN,17,nmod:topic,,6.575229
11,，,PU,17,punct,,1.913469
12,市区,NN,17,nsubj,4.57E-18,4.290539
13,等,ETC,13,etc,2.53E-15,3.562984
14,均,AD,17,advmod,2.50E-16,3.118652
15,可,VV,17,aux:modal,1.43E-15,3.240224
16,直达,VV,2,conj,2.78E-18,2.976779
17,。,PU,2,punct,,1.373372
,,,,,,
PIT,865,,,,,
0,学校,NN,2,nsubj,6.26E-16,3.23301
1,护送,VV,0,root,8.18E-19,6.374888
2,车,NN,2,dobj,1.90E-16,3.179176
3,可,VV,5,aux:modal,1.43E-15,3.724735
4,直达,VV,2,ccomp,2.78E-18,2.98283
5,。,PU,2,punct,,1.373372
,,,,,,
PIT,866,,,,,
