sentence ID,original,translated,untranslated word,cs indices in original,cs indices in translated,punct indices in original,punct indices in translated
1221,现 住 两 人 均 为 匹 大 的 phd ， 女生 ， 希望 能 保持 环境 安静 、 整洁 。,现 住 两 人 均 为 匹 大 的 博士 ， 女生 ， 希望 能 保持 环境 安静 、 整洁 。,[],[9_10],[9_10],[10_12_18_20],[10_12_18_20]
1223,有 兴趣 的 请 call pn-19,有 兴趣 的 请 打 pn-19,[],[4_5],[4_5],[5],[5]
1224,男生 only ！,男生 仅限 ！,[],[1_2],[1_2],[2],[2]
1225,只 需 $280/mo ， 本人 承担 utilities 和 网络 费用 。,只 需 $280/mo ， 本人 承担 使用费 和 网络 费用 。,[],[6],[6],[3_10],[2_3_10]
1226,租金 $200 / month ， utility 全 包 。,租金 $200 / 月 ， 使用费 全 包 。,[],[3_4_5],[3_4_5],[2_4_8],[1_2_4_8]
1227,另外 还 有 table light 、 小 架子 等 物品 ， 如果 你 购买 其他 家具 ， 可 直接 送给 你 。,另外 还 有 台灯 、 小 架子 等 物品 ， 如果 你 购买 其他 家具 ， 可 直接 送给 你 。,[],[3_4_5],[3_4],[5_10_16_21],[4_9_15_20]
1229,完全 不用 操心 bill 。,完全 不用 操心 bill 。,[bill],[3_4],[3_4],[4],[4]
1230,【 房租 】 ： 我 的 lease 是 $749 .,【 房租 】 ： 我 的 租约 是 $749 。,[],[0_6],[0_6],[0_2_3_9],[0_2_3_8_9]
1231,我 email em@72,我 邮件 em@72,[],[1_2],[1_2],[2],[2]
1232,一 室 一 厅 一 卫 房子 ， share 卫生间 。,一 室 一 厅 一 卫 房子 ， 共 享 卫生间 。,[],[8],[8_9],[7_10],[7_11]
1233,有 兴趣 请 email ： em@73,有 兴趣 请 邮件 ： em@73,[],[3_4_5],[3_4_5],[4_5],[4_5]
1234,in-buil ding 的 laundry ；,叮 的 洗衣 ；,[],[0_1_3_4],[0_2_3],[4],[3]
1236,总结 一下 ， 优点 是 交通 便利 ， 性价比 高 ， 每个 人 有 自己 的 ba ， neighbor 也 很 不错 ；,总结 一下 ， 优点 是 交通 便利 ， 性价比 高 ， 每个 人 有 自己 的 厕所 ， 邻里 也 很 不错 ；,[],[16_17_18],[16_17_18],[2_7_10_17_22],[2_7_10_17_22]
1239,本人 房间 干净 舒适 ， 朝阳 ， 有 一 张 queen size 的 大 床 ， 和 一 个 衣柜 。,本人 房间 干净 舒适 ， 朝阳 ， 有 一 张 较 大号 床垫 的 大 床 ， 和 一 个 衣柜 。,[],[10_11],[10_11_12],[4_6_15_20],[4_6_16_21]
1243,有 意 者 请 联系 ： email : em@74,有 意 者 请 联系 ： 邮件 : em@74,[],[6_7_8],[6_7_8],[5_7_8],[5_7_8]
1246,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 真的 是 超级 超级 nice 啊 ！,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 真的 是 超级 超级 好 啊 ！,[],[24],[24],[13_18_26],[13_18_26]
1249,距离 ini 一 个 block ( 0 .,距离 地名 一 个 街区 ( 0 。,[],[1_4_5_6_7],[1_4_5_6_7],[5_7],[5_7]
1256,且 neighbourhood 非常 安静 ， 安全 ， 夜晚 也 可 放心 行走 ， 附近 多 为 独立 house 。,且 邻里 非常 安静 ， 安全 ， 夜晚 也 可 放心 行走 ， 附近 多 为 独立 房子 。,[],[1_17_18],[1_17_18],[4_6_12_18],[4_6_12_18]
1257,家具 需要 一起 转让 ， 一 个 full size 床 ， 一 个 大 的 衣柜 和 一 个 圆形 饭桌 ， 一共$200 。,家具 需要 一起 转让 ， 一 个 大号 床 ， 一 个 大 的 衣柜 和 一 个 圆形 饭桌 ， 一共$200 。,[],[7_8],[7],[4_10_21_23],[4_9_20_21_22]
1259,还有 非常 nice 门房 帮 收 包裹 ， 帮 开门 。,还有 非常 好 门房 帮 收 包裹 ， 帮 开门 。,[],[2],[2],[7_10],[7_10]
1261,详细 ： 房间 里 有 两 张 full size 的 床 ， 桌子 椅子 风扇 ， 干净 整洁 。,详细 ： 房间 里 有 两 张 大号 的 床 ， 桌子 椅子 风扇 ， 干净 整洁 。,[],[7_8],[7],[1_11_15_18],[1_10_14_17]
1263,大部分 pattern 很 明显 ， 一 看 就是 骗子 。,大部分 模式 很 明显 ， 一 看 就是 骗子 。,[],[1],[1],[4_9],[4_9]
1264,paul 教堂 。,保罗 教堂 。,[],[0],[0],[2],[2]
1265,公司 ： empire associates .,公司 ： 帝国 公司 。,[],[2_3_4],[2],[1_4],[1_4]
1266,公寓 ： cathedral mansion 宠物 ： 管理 公司 不 允许 呀 。,公寓 ： 公寓 名 宠物 ： 管理 公司 不 允许 呀 。,[],[2_3],[3],[1_5_11],[1_5_11]
1267,html 有意 电话 或者 邮件 联系 weizhe .,短讯 有意 电话 或者 邮件 联系 weizhe 。,[],[0],[0_6_7],[7],[7]
1270,只 租 living room$330 。,只 租 客厅 330 。,[],[2_3_4],[2_3_4],[4],[4]
1271,其实 像 一 个 studio 一样 。,其实 像 一 个 单人间 一样 。,[],[4],[4],[6],[6]
1272,或 whole apt$750 .,或 一 整 间 t$750 。,[],[1_2_3],[1_2_3_4_5],[3],[4_5]
1280,如果 你 希望 有 更 大 的 空间 ， 可以 把 东西 放 在 living room 里面 ， 我 肯定 不 会 侵占 客厅 空间 ， 也 不 会 对 你 的 物品 做 什么 。,如果 你 希望 有 更 大 的 空间 ， 可以 把 东西 放 在 客厅 里面 ， 我 肯定 不 会 侵占 客厅 空间 ， 也 不 会 对 你 的 物品 做 什么 。,[],[14_15],[14],[8_17_25_35],[8_16_24_34]
1281,如果 你 对 生活 质量 要求 没 那么 高 ， 可以 一 个 住 living rm ， 一 个 住 br 。,如果 你 对 生活 质量 要求 没 那么 高 ， 可以 一 个 住 客厅 ， 一 个 住 房间 。,[],[14_15_16_20_21],[14_15_19_20],[9_16_21],[9_15_20]
1282,设施 ： 公寓 basement 有 gym ， laundry ， party rm 。,设施 ： 公寓 地下室 有 体育馆 ， 洗衣 ， 聚会 。,[],[3_5_6_7_8_9_10_11],[3_5_6_7_8_9_10],[1_6_8_11],[1_6_8_10]
1284,包 所有 utility ！,包 所有 使用费 ！,[],[2_3],[2_3],[3],[3]
1286,房屋 条件 ： 一楼 ， studio ， 即 一 室 一 厅 一 厨 一 卫 ， 适合 两 人 或 三 口 之 家 居住 。,房屋 条件 ： 一楼 ， 单人间 ， 即 一 室 一 厅 一 厨 一 卫 ， 适合 两 人 或 三 口 之 家 居住 。,[],[5_6],[5_6],[2_4_6_16_26],[2_4_6_16_26]
1288,周围 还 有 herts 租车 ， 还 车 点 。,周围 还有 租车 公司 租车 ， 还 车 点 。,[],[3],[1_3],[5_9],[5_9]
1292,一 室 一 厅 的 apartment 。,一 室 一 厅 的 公寓 。,[],[5_6],[5_6],[6],[6]
1293,so ， 房子 是 两 层 的 house 还 再 加 一 个 地下室 ， 空间 非常 大 ， 适合 各 种 聚会 活动 。,所以 ， 房子 是 两 层 的 房子 还 再 加 一 个 地下室 ， 空间 非常 大 ， 适合 各 种 聚会 活动 。,[],[0_1_7],[0_1],[1_14_18_24],[1_14_18_24]
1294,可以 google 地图 一下 ， 地理 位置 真的 超 好 。,可以 谷歌 地图 一下 ， 地理 位置 真的 超 好 。,[],[1],[1],[4_10],[4_10]
1295,附近 有 印度 超市 ， 韩国 超市 ， 街 对面 pizza 店 ， 生活 极为 便利 。,附近 有 印度 超市 ， 韩国 超市 ， 街 对面 披萨 店 ， 生活 极为 便利 。,[],[10],[10],[4_7_12_16],[4_7_12_16]
1296,我 暑假 要 出外 实习 ， 所以 bedroom 空 出来 了 。,我 暑假 要 出外 实习 ， 所以 卧室 空 出来 了 。,[],[7],[7],[5_11],[5_11]
1297,房子 位于 全 匹 最 安全 的 squirrel hill .,房子 位于 全 匹 最 安全 的 松鼠山 。,[],[7_8_9],[7_8],[9],[8]
1298,位置 ： apartment 位于 squirrel hill 地区 。,位置 ： 公寓 位于 松鼠山 地区 。,[],[2_4_5],[2_4],[1_7],[1_6]
1299,房间 在 一 个 很 漂亮 的 house 的 二 层 。,房间 在 一 个 很 漂亮 的 房子 的 二 层 。,[],[7],[7],[11],[11]
1300,房子 被 包租 婆 keep 得很 干净 整齐 ， 所有 人 都 比较 安静 ， 偶尔 会 一起 看 电影 ， 玩 board game ， 情趣 雅致 ， 气氛 和谐 。,房子 被 包租 婆 保持 得很 干净 整齐 ， 所有 人 都 比较 安静 ， 偶尔 会 一起 看 电影 ， 玩 电动 ， 情趣 雅致 ， 气氛 和谐 。,[],[4_22_23_24],[4_22_23],[8_14_20_24_27_30],[8_14_20_23_26_29]
1301,（ 可 商量 ） 卧室 非常 大 ， 有 walk in closet ， 并且 有 空调 ， full size 的 床 ， 桌子 椅子 等等 各 种 都 是 全 的 。,（ 可 商量 ） 卧室 非常 大 ， 有 衣橱 ， 并且 有 空调 ， f 大号 床垫 的 床 ， 桌子 椅子 等等 各 种 都 是 全 的 。,[f],[0_9_10_11_12_17_18],[0_9_10_15_16_17],[0_3_7_12_16_21_31],[0_3_7_10_14_20_30]
1302,客厅 $200 / month 。,客厅 $200 / 月 。,[],[3_4],[3_4],[2_4],[1_2_4]
1303,因为 在 远离 fifth 的 一 侧 ， 所以 很 安静 的 。,因为 在 远离 第五 大街 的 一 侧 ， 所以 很 安静 的 。,[],[3],[3_4],[7_12],[8_13]
1304,而且 冬天 gas 开 的 很 足 ， 很 暖和 。,而且 冬天 燃气 开 的 很 足 ， 很 暖和 。,[],[2],[2],[7_10],[7_10]
1305,公寓 位 于 college garden ， 属于 匹 大 房产 ， 环境 安全 。,公寓 位于 大学 花园 ， 属于 匹 大 房产 ， 环境 安全 。,[],[3_4_5],[1_2_3_4],[5_10_13],[4_9_12]
1306,大家 好 ， 我 的 apartment 在 highland park 。,大家 好 ， 我 的 公寓 在 高地 公园 。,[],[5_7_8_9],[5_7_8_9],[2_9],[2_9]
1309,送 写 字 桌 ， queen size mattress+box ， 沙发 ， 拎包 入住 。,送 写 字 桌 ， 较 大号 床垫 ， 沙发 ， 拎包 入住 。,[],[5_6_7_8],[5_6_7_8],[4_8_10_13],[4_8_10_13]
1310,两 室 两 卫 一 大 厅 一 diner 。,两 室 两 卫 一 大 厅 一 晚饭 。,[],[8_9],[8_9],[9],[9]
1311,厅 超级 大 足够 放 king size bed 还有 桌子 椅子 还有 空 位置 ！,厅 超级 大 足够 放 最 大号 床垫 还有 桌子 椅子 还有 空 位置 ！,[],[5_6_7],[5_6_7],[14],[14]
1312,* 房间 设施 ： 独立 bedroom 大概 4m*5m 。,* 房间 设施 ： 独立 房间 大概 4m*5m 。,[],[0_5],[0],[0_3_8],[0_3_7_8]
1315,html 谢谢 关注 ！,短讯 谢谢 关注 ！,[],[0],[0],[3],[3]
1316,关于 地理 位置 的 好坏 ， 大家 可以 google 之 ， 总归 很 好 。,关于 地理 位置 的 好坏 ， 大家 可以 谷歌 之 ， 总归 很 好 。,[],[8],[8],[5_10_14],[5_10_14]
1317,html 联系 方式 ： pn-20 or em@75,短讯 联系 方式 ： pn-20 em@76,[],[0_5_6],[0],[3_4_6],[3_4_5]
1318,html 有 兴趣 的 请 联系 em@77,短讯 有 兴趣 的 请 联系 em@77,[],[0],[0],[6],[6]
1319,房屋 位置 ： 房子 在 cathedral mansion .,房屋 位置 ： 房子 在 教堂 。,[],[5_6_7],[5],[2_7],[2]
1320,mozart 的 房子 ， 这个 公寓 在 匹兹堡 很 出名 ， 是 老牌 的 公寓 了 。,莫扎特 的 房子 ， 这个 公寓 在 匹兹堡 很 出名 ， 是 老牌 的 公寓 了 。,[],[0],[0],[3_10_16],[3_10_16]
1322,不用 单独 交 deposit 。,不用 单独 交 存款 。,[],[3_4],[3_4],[4],[4]
1323,所以 白天 这个 家 基本上 是 all yours 。,所以 白天 这个 家 基本上 是 你 的 。,[],[6_7_8],[6_7_8],[8],[8]
1324,html 这 上面 有 照片 。,短讯 这 上面 有 照片 。,[],[0],[0],[5],[5]
1325,房间 是 这个 house 中 最 大 的 一 间 。,房间 是 这个 房子 中 最 大 的 一 间 。,[],[3],[3],[10],[10]
1326,我 的 email ： em@78,我 的 邮件 ： em@78,[],[2_3_4],[2_3_4],[3_4],[3_4]
1327,整个 apartment 有 四 个 卧室 ， 两 个 洗手间 。,整个 公寓 有 四 个 卧室 ， 两 个 洗手间 。,[],[1],[1],[6_10],[6_10]
1328,html 可以 发 邮件 预约 看 房 ： em@79,短讯 可以 发 邮件 预约 看 房 ： em@79,[],[0],[0],[7_8],[7_8]
1329,你 也 可以 认为 他 是 一 个 living room 。,你 也 可以 认为 他 是 一 个 客厅 。,[],[8_9_10],[8_9],[10],[9]
1332,house 是 上下 两 层 改造 成 的 apartment ， 出租 的 bedroom 位于 第二 层 。,房子 是 上下 两 层 改造 成 的 公寓 ， 出租 的 卧室 位于 第二 层 。,[],[0_8_9_12],[0_8_9_12],[9_16],[9_16]
1333,utility 四 个 人 share 。,使用费 四 个 人 共享 。,[],[0_4_5],[0_4_5],[5],[5]
1334,有 兴趣 的 请 联系 我 michelle em@80,有 兴趣 的 请 联系 我 米歇尔 em@80,[],[6_7],[6_7],[7],[7]
1335,html 联系 电话 ： pn-21 ashley xu 412-916-9653 grace zhange-mail : em@81,短讯 联系 电话 ： pn-21 阿什利 xu 412-916-9653 格莱斯 zhange-mail : em@81,[xu],[0_5_6_7_8_9_10_11],[0_5_6_7_8_9_10_11],[3_4_10_11],[3_4_7_9_10_11]
1337,有 兴趣 的 同学 请 text 412 .,有 兴趣 的 同学 请 短讯 412 。,[],[5_6_7],[5_6_7],[7],[7]
1341,我 的 邮箱 是 gel em@83,我 的 邮箱 是 人名 em@83,[],[4_5],[4_5],[5],[5]
1342,会 续签 lease ， 保障 权利 。,会 续签 租契 ， 保障 权利 。,[],[2_3],[2_3],[3_6],[3_6]
1343,顶 一下 ~ 再 顶 ~ 这 是 一 个 和 bedroom 几乎 一样 的 living room ， 可以 给 有 兴趣 的 同学 看 实物 图 ~,顶 一下 ~ 再 顶 ~ 这 是 一 个 和 房间 几乎 一样 的 卧室 ， 可以 给 有 兴趣 的 同学 看 实物 图 ~,[],[11_15_16_17],[11_15_16],[2_5_17_27],[2_5_16_26]
1344,有 兴趣 的 请 联系 cora ( em@84,有 兴趣 的 请 联系 人名 ( em@84,[],[5_6_7],[5_6_7],[6_7],[6_7]
1346,房子 信息 ： 是 一 个 house ， 共 三 层 ， 一 层 是 客厅 ， 厨房 。,房子 信息 ： 是 一 个 房子 ， 共 三 层 ， 一 层 是 客厅 ， 厨房 。,[],[6_7],[6_7],[2_7_11_16_18],[2_7_11_16_18]
1347,每 层 均 有 一 个 独立 卫生间 和 shower 。,每 层 均 有 一 个 独立 卫生间 和 淋浴 间 。,[],[9_10],[9_10_11],[10],[11]
1350,联系 方式 ： 电话 ： pn-23 email ： em@85,联系 方式 ： 电话 ： pn-23 邮件 ： em@85,[],[6_7_8],[6_7_8],[2_4_5_7_8],[2_4_5_7_8]
1352,房间 比较 小 ， full-size 的 床 可以 放下 ， 不过 现在 的 床 是 twin 的 。,房间 比较 小 ， 姐妹 的 床 可以 放下 ， 不过 现在 的 床 是 twin 的 。,[twin],[15],[4_15],[3_9_17],[3_9_17]
1356,两 个 full bath 洗澡 不 会 挤 。,两 个 洗澡间 洗澡 不 会 挤 。,[],[2_3],[2],[8],[7]
1357,google map 还是 比较 准确 的 。,谷歌 地图 还是 比较 准确 的 。,[],[0_1],[0_1],[6],[6]
1359,一 楼 ， one bedroom ， one living room .,一 楼 ， 单人间 ， 客厅 。,[],[3_4_5_6_7_8_9],[3_4_5],[2_5_9],[2_4]
1360,the price : 公寓 出价 两 人 住 的 one bedroom one living room 是 $1100 .,价格 : 公寓 出价 两 人 住 的 单人间 和 客厅 是 $1100 。,[],[0_1_2_9_10_11_12_13],[0_1_8_9_10],[2_16],[1_12_13]
1361,我 的 房间 是 这个 house 中 最 大 的 一 间 。,我 的 房间 是 这个 房子 中 最 大 的 一 间 。,[],[5],[5],[12],[12]
1363,两 房 中 的 一 房 现在 出租 ， 月 租$450 加 utility 。,两 房 中 的 一 房 现在 出租 ， 月 租$450 加 使用 。,[],[12_13],[12_13],[8_13],[8_10_13]
1364,房子 信息 如下 ： 位置 : squirrel hill .,房子 信息 如下 ： 位置 : 松鼠山 。,[],[6_7_8],[6],[3_5_8],[3_5]
1366,独立 两 层 house 。,独立 两 层 房子 。,[],[3_4],[3_4],[4],[4]
1367,刚刚 重新 装修 过 ， 都 是 新 的 非常 干净 ， 周围 植被 丰富 ， 附近 住 的 都 是 family 很 安静 ， 也 很 安全 。,刚刚 重新 装修 过 ， 都 是 新 的 非常 干净 ， 周围 植被 丰富 ， 附近 住 的 都 是 家庭 很 安静 ， 也 很 安全 。,[],[21],[21],[4_11_15_24_28],[4_11_15_24_28]
1368,联系 方式 ： email : rhys .,联系 方式 ： 邮件 : rhys 。,[rhys],[3_4_5_6],[3_4_5_6],[2_4_6],[2_4_6]
1369,健身房 （ 带 空调 跟 电视 ， 一般 很少 人 用 ， 很 free ） ；,健身房 （ 带 空调 跟 电视 ， 一般 很少 人 用 ， 很 免费 ） ；,[],[13_14_15],[13_14_15],[1_6_11_14_15],[1_6_11_14_15]
1371,匹 大 的 学生 公寓 college garden ， 很 方便 的 maintenance service 。,匹 大 的 学生 公寓 大学 花园 ， 很 方便 的 修理 。,[],[5_6_7_11_12_13],[5_6_7_11_12],[7_13],[7_12]
1373,还 没有 尝试 用 easy recovery 软件 ， 听说 软件 层面 很 难 恢复 求 高手 帮忙 恢复 硬盘 ！,还 没有 尝试 用 还原 软件 ， 听说 软件 层面 很 难 恢复 求 高手 帮忙 恢复 硬盘 ！,[],[4_5],[4],[7_19],[6_18]
1375,因为 是 学校 的 房产 ， 所以 你 必须 跟 学校 的 property management 签 合同 及 付 押金 。,因为 是 学校 的 房产 ， 所以 你 必须 跟 学校 的 资产 管理 签 合同 及 付 押金 。,[],[12_13],[12_13],[5_19],[5_19]
1376,我们 共同 share 的 公共 区域 希望 能 保持 卫生 。,我们 共同 共享 的 公共 区域 希望 能 保持 卫生 。,[],[2],[2],[10],[10]
1382,独立 house 。,独立 房子 。,[],[1_2],[1_2],[2],[2]
1383,一 间 大 房间 出租 ， 有 家具 ， 超大 closet 。,一 间 大 房间 出租 ， 有 家具 ， 超大 衣橱 。,[],[10_11],[10_11],[5_8_11],[5_8_11]
1384,一 个 月 $500 ， 一 年 lease .,一 个 月 $500 ， 一 年 租约 。,[],[7_8],[7_8],[4_8],[3_4_8]
1385,1-3 个 bedroom 均可 。,1-3 个 房间 均 可 。,[],[0_2],[0_2_3_4_5],[4],[0_5]
1386,有 需要 roommate 的 也 可以 联系 我 。,有 需要 室友 的 也 可以 联系 我 。,[],[2],[2],[8],[8]
1387,大家 都 是 学生 ， 要 住 的 话 lease 啥 的 都 可以 给 你们 看 。,大家 都 是 学生 ， 要 住 的 话 租约 啥 的 都 可以 给 你们 看 。,[],[9],[9],[4_17],[4_17]
1388,（ 已 无效 ） 是 一 个 两 室 一 厅 的 apartment ， 两 个 房间 已 有 人 住 ， 现出 租 客厅 。,（ 已 无效 ） 是 一 个 两 室 一 厅 的 公寓 ， 两 个 房间 已 有 人 住 ， 现出 租 客厅 。,[],[0_12_13],[0_12_13],[0_3_13_21_25],[0_3_13_21_25]
1391,我 的 邮箱 francis em@89,我 的 邮箱 人 名 em@89,[],[3_4],[3_4_5],[4],[5]
1393,如果 有 兴趣 的 可以 email 我 ： em@90,如果 有 兴趣 的 可以 邮件 我 ： em@90,[],[5],[5],[7_8],[7_8]
1394,整 套 apt 位 于 一 栋 house 的 二 层 ， 三 室 两 厅 ， 中央 空调 ， 各 种 设施 齐全 而且 非常 新 !,整 套 公寓 位 于 一 栋 房子 的 二 层 ， 三 室 两 厅 ， 中央 空调 ， 各 种 设施 齐全 而且 非常 新 !,[],[2_7],[2_7],[11_16_19_27],[11_16_19_27]
1395,$ 550 plus utilities ， plus last month rent and$100 utility security deposit 有 兴趣 请 联系 ： 我 （ em@77,$ 550 加 使用费 ， 加上 个 月 房租 and$100 付款 有 兴趣 请 联系 ： 我 （ em@77,[],[0_1_2_3_4_5_6_7_8_9_10_11_12],[0_1_2_3_4_5_6_7_8_9_10],[0_4_17_19_20],[0_4_9_15_17_18]
1397,如果 没有 ， 方便 联系 一下 我们 吗 ， email ： em@91,如果 没有 ， 方便 联系 一下 我们 吗 ， 邮件 ： em@91,[],[9_10_11],[9_10_11],[2_8_10_11],[2_8_10_11]
1398,house 有 中央 空调 循环 ， 通风 和 湿度 都 没有 没 问题 。,房子 有 中央 空调 循环 ， 通风 和 湿度 都 没有 没 问题 。,[],[0],[0],[5_13],[5_13]
1399,可以 住 两 个 人 或者 couple 。,可以 住 两 个 人 或者 情侣 。,[],[6_7],[6_7],[7],[7]
1401,包含 utilities 么 ？,包含 使用 费 么 ？,[],[1],[1_2],[3],[4]
1402,房子 是 两 个 bedroom （ 一 大 ， 一 小 ） ， 厨房 和 卫生间 都 很 大 。,房子 是 两 个 房间 （ 一 大 ， 一 小 ） ， 厨房 和 卫生间 都 很 大 。,[],[4_5],[4_5],[5_8_11_12_19],[5_8_11_12_19]
1403,具体 情况 可 面谈 ， 有 需要 的 同学 ， 直接 发 email 给 我 就 行 了 。,具体 情况 可 面谈 ， 有 需要 的 同学 ， 直接 发 邮件 给 我 就 行 了 。,[],[12],[12],[4_9_18],[4_9_18]
1405,足够 的 存储 空间 ， 每个 卧室 都 有 宽敞 的 closet ， 客厅 和 走道 有 storage ， 其中 一 个 为 walk-in 。,足够 的 存储 空间 ， 每个 卧室 都 有 宽敞 的 衣橱 ， 客厅 和 走道 有 储藏间 ， 其中 一 个 为 walk-in 。,[],[11_12_17_18],[11_12_17_18],[4_12_18_24],[4_12_18_23_24]
1406,about me : 多伦多 大学 本科 毕业 。,关于 我 : 多伦多 大学 本科 毕业 。,[],[0_1_2],[0_1_2],[2_7],[2_7]
1407,有意 可以 联系 我 email : em@92,有意 可以 联系 我 邮件 : em@92,[],[4_5_6],[4_5_6],[5_6],[5_6]
1408,整个 apartment 还 包括 一 个 厨房 ， 一 个 餐厅 ， 和 一 个 卫生间 。,整个 公寓 还 包括 一 个 厨房 ， 一 个 餐厅 ， 和 一 个 卫生间 。,[],[1],[1],[7_11_16],[7_11_16]
1409,tang ) 或 pn-24 ( ms .,唐 ) 或 pn-24 ( ms 。,[ms],[0_1_5_6],[0_1_5_6],[1_3_4_6],[1_3_4_6]
1411,有 兴趣 请 联系 我 cora pn-25 ， em@84,有 兴趣 请 联系 我 克拉 pn-25 ， em@84,[],[5_6_7_8],[5_6_7_8],[6_7_8],[6_7_8]
1414,房租 包 gas ， water ， sewage ， heat 。,房租 包 燃气 ， 水 ， 污水 ， 暖气 。,[],[2_3_4_5_6_7_8_9],[2_3_4_5_6_7_8_9],[3_5_7_9],[3_5_7_9]
