SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
1095,距离 penn state 大学 和 小学 、 高中 都 很 近 。,1,penn state,,,,,,,,,,,,8,2,2,[0_3_4_5_7_8_9_10],[1_2],[6_11]
1096,可以 email 联系 吗 ?,1,email,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
1097,park crest 离 东方 超市 以及 giant 都 非常 近 。,2,park crest,,giant,,,,,,,,,,7,3,1,[2_3_4_5_7_8_9],[0_1_6],[10]
1098,您 好 ， 请 问 lion crossing 考虑 吗,1,lion crossing,,,,,,,,,,,,6,2,1,[0_1_3_4_7_8],[5_6],[2]
1099,park crest 是 村里 性价比 比较 高 的 小区 。,1,park crest,,,,,,,,,,,,7,2,1,[2_3_4_5_6_7_8],[0_1],[9]
1100,我 的 lease 到 七月 底 结束 ， 可惜 了 。,1,lease,,,,,,,,,,,,8,1,2,[0_1_3_4_5_6_8_9],[2],[7_10]
1101,挺 想 搬到 park crest 的,1,park crest,,,,,,,,,,,,4,2,0,[0_1_2_5],[3_4],
1102,听说 park crest 有 收入 限制 ， 你 是 博士生 还是 本科 或 硕士 啊,1,park crest,,,,,,,,,,,,12,2,1,[0_3_4_5_7_8_9_10_11_12_13_14],[1_2],[6]
1103,最近 两 三 天 有 人 去 纽约 jfk 机场 吗 ？,1,jfk,,,,,,,,,,,,10,1,1,[0_1_2_3_4_5_6_7_9_10],[8],[11]
1104,部分 物品 已 出 ， 请 看 更新 的 list ， 谢谢 ！,1,list,,,,,,,,,,,,9,1,3,[0_1_2_3_5_6_7_8_11],[9],[4_10_12]
1105,希望 房子 距离 ist 和 超市 不要 太远 ， 走路 / 公交 便利 。,1,ist,,,,,,,,,,,,10,1,3,[0_1_2_4_5_6_7_9_11_12],[3],[8_10_13]
1106,需要 ride 的 赶紧 联系 我,1,ride,,,,,,,,,,,,5,1,0,[0_2_3_4_5],[1],
1107,需要 ride 的 赶紧 联系 我 哈 ， 就 我 自己 一 人 。,1,ride,,,,,,,,,,,,11,1,2,[0_2_3_4_5_6_8_9_10_11_12],[1],[7_13]
1108,转让 ： dell 11.,1,dell,,,,,,,,,,,,1,1,2,[0],[2],[1_3]
1109,住 park forest apartments,1,park forest apartments,,,,,,,,,,,,1,3,0,[0],[1_2_3],
1110,非常 适合 couple 使用 。,1,couple,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
1111,已 更新 gone 的 和 预定 的 都 用 颜色 标记 了 欢迎 购买 和 咨询 ~,1,gone,,,,,,,,,,,,15,1,1,[0_1_3_4_5_6_7_8_9_10_11_12_13_14_15],[2],[16]
1112,可以 跟 我 email 联系 哦,1,email,,,,,,,,,,,,5,1,0,[0_1_2_4_5],[3],
1113,需要 ride 的 请 联系 ： pn293,2,ride,,pn293,,,,,,,,,,4,1,1,[0_2_3_4],[1_6],[5]
1114,本人 huck institute of life science 的 学生 ， 专业 是 biotechnology 。,2,huck institute of life science,,biotechnology,,,,,,,,,,5,6,2,[0_6_7_9_10],[1_2_3_4_5_11],[8_12]
1115,求 ride ， 可以 share 邮费 和 部分 辛苦 费 ， 单程 也 可以 谢谢 了 ！,2,ride,,share,,,,,,,,,,12,2,3,[0_3_5_6_7_8_9_11_12_13_14_15],[1_4],[2_10_16]
1116,我 可以 给 ride,1,ride,,,,,,,,,,,,3,1,0,[0_1_2],[3],
1117,确认 过 了 ， 是 错 的 ， 那 一 家 公寓 确实 在 illinois 。,1,illinois,,,,,,,,,,,,12,1,3,[0_1_2_4_5_6_8_9_10_11_12_13],[14],[3_7_15]
1118,randy 谢谢 ！,1,randy,,,,,,,,,,,,1,1,1,[1],[0],[2]
1119,id=0b8zoh5xsqomflur4oxlfvxl1dza&usp = sharing 如 有 兴趣 ， 请 发 邮件 至 em913,2,sharing,,em913,,,,,,,,,,7,1,3,[3_4_5_7_8_9_10],[2_11],[0_1_6]
1120,想 找 专业 人员 修补 地板 ， 去 哪 zhao,1,zhao,,,,,,,,,,,,8,1,1,[0_1_2_3_4_5_7_8],[9],[6]
1121,两 层 house 上下 各 有 一 间 卫生间 。,1,house,,,,,,,,,,,,8,1,1,[0_1_3_4_5_6_7_8],[2],[9]
1122,附近 有 fuji ， my thai ， 百度 等 中国 餐厅 。,1,fuji ， my thai,,,,,,,,,,,,6,3,3,[0_1_7_8_9_10],[2_4_5],[3_6_11]
1123,woodbury 好 远 啊,1,woodbury,,,,,,,,,,,,3,1,0,[1_2_3],[0],
1124,up up up 房子 还 在 哈,1,up up up,,,,,,,,,,,,4,3,0,[3_4_5_6],[0_1_2],
1125,可以 一起 租车 ， 换 着 开 ， share 费用 。,1,share,,,,,,,,,,,,7,1,3,[0_1_2_4_5_6_9],[8],[3_7_10]
1126,可以 直接 提交 申请 ， 只 要是 penn state 职员 学生 学者 ， 然后 离 学校 步行 距离 0.,1,penn state,,,,,,,,,,,,14,2,3,[0_1_2_3_5_6_9_10_11_13_14_15_16_17],[7_8],[4_12_18]
1127,现在 一 次 卧 出租 ， 需要 与 另 一 次 卧 share 卫生间 。,1,share,,,,,,,,,,,,12,1,2,[0_1_2_3_4_6_7_8_9_10_11_13],[12],[5_14]
1128,prefer 短信 先 。,1,prefer,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
1129,亲 ， 租金 和 utilities 怎么 算 的 呢 ？,1,utilities,,,,,,,,,,,,7,1,2,[0_2_3_5_6_7_8],[4],[1_9]
1130,租车 费用 share 。,1,share,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
1131,二 楼 的 是 full bathroom ， 空间 比较 大 ， 一 应 俱全 。,1,full bathroom,,,,,,,,,,,,10,2,3,[0_1_2_3_7_8_9_11_12_13],[4_5],[6_10_14]
1132,周围 邻居 很 安静 ， 没有 part 。,1,part,,,,,,,,,,,,5,1,2,[0_1_2_3_5],[6],[4_7]
1133,车况 ： 良好 ， 无 事故 记录 ， clean title ；,1,clean title,,,,,,,,,,,,5,2,4,[0_2_4_5_6],[8_9],[1_3_7_10]
1134,联系 方式 ： email : wanggh.,1,email,,,,,,,,,,,,2,1,3,[0_1],[3],[2_4_5]
1135,hello ， 房间 已 出租 了 吗 ？,1,hello,,,,,,,,,,,,5,1,2,[2_3_4_5_6],[0],[1_7]
1136,虽然 可能性 不 大 ， 但 还是 求 一下 ride 吧 。,1,ride,,,,,,,,,,,,9,1,2,[0_1_2_3_5_6_7_8_10],[9],[4_11]
1137,求 ride !,1,ride,,,,,,,,,,,,1,1,1,[0],[1],[2]
1138,赠 家具 、 灯具 、 厨具 和 一 台 canon 打印机 （ 带 复印 、 扫描 功能 ） 。,1,canon,,,,,,,,,,,,12,1,6,[0_1_3_5_6_7_8_10_12_13_15_16],[9],[2_4_11_14_17_18]
1139,如果 有 去 的 ride 也 可以 的 ！,1,ride,,,,,,,,,,,,7,1,1,[0_1_2_3_5_6_7],[4],[8]
1140,usp = sharing 具体 价格 可以 详细 商量,1,usp = sharing,,,,,,,,,,,,5,2,1,[3_4_5_6_7],[0_2],[1]
1141,房子 里 基本 的 家具 都 有 （ 床 是 twin size 的 ） ， utility 全 包 。,2,twin size,,utility,,,,,,,,,,12,3,4,[0_1_2_3_4_5_6_8_9_12_16_17],[10_11_15],[7_13_14_18]
1142,交通 便利 ， r ， rc ， rp ， k .,1,r ， rc ， rp ， k,,,,,,,,,,,,2,4,5,[0_1],[3_5_7_9],[2_4_6_8_10]
1143,需要 和 另外 一 个 住户 share 二 楼 的 卫生间 浴室 。,1,share,,,,,,,,,,,,11,1,1,[0_1_2_3_4_5_7_8_9_10_11],[6],[12]
1144,但 地下室 有 一 个 full bath 可以 使用 ， 不 会 有 冲突 。,1,full bath,,,,,,,,,,,,11,2,2,[0_1_2_3_4_7_8_10_11_12_13],[5_6],[9_14]
1145,快要 回去 了 ， 转让 meal plan 十 次 午餐 卡 。,1,meal plan,,,,,,,,,,,,8,2,2,[0_1_2_4_7_8_9_10],[5_6],[3_11]
1146,因为 是 单独 一 层 ， 有 独立 卫生间 ， 所以 应该 是 男女 都 可以 住 ， 但 prefer 男生 。,1,prefer,,,,,,,,,,,,17,1,4,[0_1_2_3_4_6_7_8_10_11_12_13_14_15_16_18_20],[19],[5_9_17_21]
1147,也 有用 queen size 床 的 ， 就是 空间 显 小 了 点 。,1,queen size,,,,,,,,,,,,10,2,2,[0_1_4_5_7_8_9_10_11_12],[2_3],[6_13]
1148,我们 想 是 三 个 人 的 名字 最后 都 要 在 lease 上面 ， 这样 对 大家 都 比较 好,1,lease,,,,,,,,,,,,19,1,1,[0_1_2_3_4_5_6_7_8_9_10_11_13_15_16_17_18_19_20],[12],[14]
1149,在 这里 推荐 一 个 google chrome 的 插件 叫 rate my penn state !,2,google chrome,,rate my penn state,,,,,,,,,,8,6,1,[0_1_2_3_4_7_8_9],[5_6_10_11_12_13],[14]
1150,用 google chrome 的 同学 千万 不 要 错过 哦 ！,1,google chrome,,,,,,,,,,,,8,2,1,[0_3_4_5_6_7_8_9],[1_2],[10]
1151,html 可以 联系 我 电话 814-9542135 vehicle highlights,2,html,,vehicle highlights,,,,,,,,,,4,3,1,[1_2_3_4],[0_6_7],[5]
1152,没有 party ， 不 会 打扰 你 。,1,party,,,,,,,,,,,,5,1,2,[0_3_4_5_6],[1],[2_7]
1153,有意 ， 本人 phd 新生 ， 性格 不 爱 折腾 ， 无 不良 嗜好 ， 有意 lease 。,2,phd,,lease,,,,,,,,,,11,2,5,[0_2_4_6_7_8_9_11_12_13_15],[3_16],[1_5_10_14_17]
1154,完了 以后 你 就 登录 ， 然后 选 【 access my clearances 】 ， 【 create clearance application 】 然后 根据 要求 再 填 一 大 堆 信息 ， 然后 网上 付款 。,2,access my clearances,,create clearance application,,,,,,,,,,19,6,8,[0_1_2_3_4_6_7_19_20_21_22_23_24_25_26_27_29_30_31],[9_10_11_15_16_17],[5_8_12_13_14_18_28_32]
1155,htm 打开 网页 之后 ， 点 【 register online 】 ， 根据 提示 填写 一 堆 信息 ， 然后 网上 付款 。,2,htm,,register online,,,,,,,,,,13,3,6,[1_2_3_5_11_12_13_14_15_16_18_19_20],[0_7_8],[4_6_9_10_17_21]
1156,在 state college 的 ups 商店 就 可以 采集 指纹 。,2,state college,,ups,,,,,,,,,,7,3,1,[0_3_5_6_7_8_9],[1_2_4],[10]
1157,blender 已 出,1,blender,,,,,,,,,,,,2,1,0,[1_2],[0],
1158,距离 penn state 大学 和 小学 、 高中 都 很 近 。,1,penn state,,,,,,,,,,,,8,2,2,[0_3_4_5_7_8_9_10],[1_2],[6_11]
1159,这个 小区 我 住 过 ， 性价比 不错 哦 ， 暑假 office 好像 有 在 搞活 动,1,office,,,,,,,,,,,,14,1,2,[0_1_2_3_4_6_7_8_10_12_13_14_15_16],[11],[5_9]
1160,或者 电话 pn309 （ corey ) 谢谢 啦 ~,1,pn309 （ corey,,,,,,,,,,,,4,1,3,[0_1_6_7],[2_4],[3_5_8]
1161,如 题 tel ： pn305,1,tel ： pn305,,,,,,,,,,,,2,1,1,[0_1],[2_4],[3]
1162,如 有意 请 email : em1006,1,email : em1006,,,,,,,,,,,,3,1,1,[0_1_2],[3_5],[4]
1163,想要 租房 ， 请 直接 联系 房东 joe sullivan : em1008,1,joe sullivan : em1008,,,,,,,,,,,,6,2,2,[0_1_3_4_5_6],[7_8_10],[2_9]
1164,fee 里面 （ 只 用 交 一 次 ） 周边 环境 ： 离 公交 车站 近 。,1,fee,,,,,,,,,,,,12,1,4,[1_3_4_5_6_7_9_10_12_13_14_15],[0],[2_8_11_16]
1165,【 hurry ， rent 】 校园 附近 公寓 出租 bbs.,1,hurry ， rent,,,,,,,,,,,,4,2,4,[5_6_7_8],[1_3],[0_2_4_9]
1166,master of liberal arts 都 适用 。,1,master of liberal arts,,,,,,,,,,,,2,4,1,[4_5],[0_1_2_3],[6]
1167,有意 email ： em597,1,email ： em597,,,,,,,,,,,,1,1,1,[0],[1_3],[2]
1168,本人 5/23 回国 低价 转让 one bedroom apartment .,1,one bedroom apartment,,,,,,,,,,,,4,3,2,[0_2_3_4],[5_6_7],[1_8]
1169,没有 party ， 不 会 打扰 你 。,1,party,,,,,,,,,,,,5,1,2,[0_3_4_5_6],[1],[2_7]
1170,没有 party ， 不 会 打扰 你 。,1,party,,,,,,,,,,,,5,1,2,[0_3_4_5_6],[1],[2_7]
1171,没有 party ， 不 会 打扰 你 。,1,party,,,,,,,,,,,,5,1,2,[0_3_4_5_6],[1],[2_7]
1172,有 自己 独立 的 卫生间 ， 只 需 share 浴室 。,1,share,,,,,,,,,,,,8,1,2,[0_1_2_3_4_6_7_9],[8],[5_10]
1173,一起 新 签 lease ， 自己 顶 一下,1,lease,,,,,,,,,,,,6,1,1,[0_1_2_5_6_7],[3],[4]
1174,mini （ 纯 白色 ） ， 自动 挡 。,1,mini,,,,,,,,,,,,4,1,4,[2_3_6_7],[0],[1_4_5_8]
1175,leasing office 有 健身房 和 游泳池 。,1,leasing office,,,,,,,,,,,,4,2,1,[2_3_4_5],[0_1],[6]
1176,hello ， 请 问 有 没 有 需要 出售 二手 自行车 的 ？,1,hello,,,,,,,,,,,,10,1,2,[2_3_4_5_6_7_8_9_10_11],[0],[1_12]
1177,两 层 楼 ， 一 层 厨房 ， family room ， 二 层 两 个 卧室 。,1,family room,,,,,,,,,,,,11,2,4,[0_1_2_4_5_6_11_12_13_14_15],[8_9],[3_7_10_16]
1178,html 有 照片,1,html,,,,,,,,,,,,2,1,0,[1_2],[0],
1179,或者 等价 换 其他 家 的 gift card 。,1,gift card,,,,,,,,,,,,6,2,1,[0_1_2_3_4_5],[6_7],[8]
1180,[ 出租 ］ copper beech$350 / 月 短 租 到 8.,1,copper,,,,,,,,,,,,5,1,5,[1_6_7_8_9],[3],[0_2_4_5_10]
1181,老 电视 free （ 买 其他 东西 的 时候 送 ） 8.,1,free,,,,,,,,,,,,8,1,3,[0_1_4_5_6_7_8_9],[2],[3_10_11]
1182,tel : pn305 要 实物 照片 的 联系 我 ～,1,tel : pn305,,,,,,,,,,,,6,1,2,[3_4_5_6_7_8],[0_2],[1_9]
1183,有 没 有 其他 tips ？,1,tips,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
1184,骗术 真 low,1,low,,,,,,,,,,,,2,1,0,[0_1],[2],
1185,rt ， 提供 ride 。,2,rt,,ride,,,,,,,,,,1,2,2,[2],[0_3],[1_4]
1186,要 你 的 info .,1,info,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
1187,请 先 短信 联系 ： eight one four ， eight eight zero ， four five six eight,1,eight one four ， eight eight zero ， four five six eight,,,,,,,,,,,,4,10,3,[0_1_2_3],[5_6_7_9_10_11_13_14_15_16],[4_8_12]
1188,oak hill 是 属于 cooper beech 的 房产 ， 三 层 三 个 卧室 的 house ， 小区 环境 很 美 ， 房间 超大 。,3,oak hill,,cooper beech,,house,,,,,,,,16,5,4,[2_3_6_7_9_10_11_12_13_14_17_18_19_20_22_23],[0_1_4_5_15],[8_16_21_24]
1189,这 次 是 仔细 问 过 office 后 的 所有 信息 。,1,office,,,,,,,,,,,,10,1,1,[0_1_2_3_4_5_7_8_9_10],[6],[11]
1190,搬家 甩卖 ， 地点 在 downtown ， 大部分 物品 如图 。,1,downtown,,,,,,,,,,,,7,1,3,[0_1_3_4_7_8_9],[5],[2_6_10]
1191,staples 的 全新 书桌 ， 价格 可以 商量 。,1,staples,,,,,,,,,,,,6,1,2,[1_2_3_5_6_7],[0],[4_8]
1192,问 了 office 没有 整套 空房 了 。,1,office,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
1193,周四 去 nyc ！,1,nyc,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
1194,房子 面积 较 大 ， 有 1700+square feet ， 一共 分为 三 层 。,1,feet,,,,,,,,,,,,9,1,4,[0_1_2_3_5_9_10_11_12],[7],[4_6_8_13]
1195,现在 我 因为 一些 私人 事情 要 去 加拿大 一 趟 ， 打算 申请 旅游 签证 ， 问题 是 我 现在 已经 从 学校 毕业 身份 不再 是 full time student 了 ， 然后 opt 现在 还 没有 找到 工作 ， 不 知道 这样 能 不 能 成功 申请 到 加拿大 的 旅游 签证 。,2,full time student,,opt,,,,,,,,,,46,4,5,[0_1_2_3_4_5_6_7_8_9_10_12_13_14_15_17_18_19_20_21_22_23_24_25_26_27_31_33_35_36_37_38_39_41_42_43_44_45_46_47_48_49_50_51_52_53],[28_29_30_34],[11_16_32_40_54]
1196,因为 我 真的 是 有 事情 必须 去 一 趟 加拿大 办理 ， 所以 希望 能够 成功 办理 到 visa ， 再次 感谢 了 。,1,visa,,,,,,,,,,,,21,1,3,[0_1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_18_21_22_23],[19],[12_20_24]
1197,可 share 油 费 等 。,1,share,,,,,,,,,,,,4,1,1,[0_2_3_4],[1],[5]
1198,两 个 车位 ， 一 个 reserved 车位 。,1,reserved,,,,,,,,,,,,6,1,2,[0_1_2_4_5_7],[6],[3_8]
1199,我们 ： 我们 两 人 都 是 phd ， 男 ， 一 个 即将 第二 年 另 一 个 即将 第一 年 。,1,phd,,,,,,,,,,,,18,1,4,[0_2_3_4_5_6_9_11_12_13_14_15_16_17_18_19_20_21],[7],[1_8_10_22]
1200,此 户型 十分 紧俏 ， 已 在 heights 的 官 网上 告罄 ， 我们 也 十分 喜欢 ， 如 不 是 因为 个人 原因 是 很 舍 不 得 转手 的 。,1,heights,,,,,,,,,,,,27,1,4,[0_1_2_3_5_6_8_9_10_11_13_14_15_16_18_19_20_21_22_23_24_25_26_27_28_29_30],[7],[4_12_17_31]
1201,备注 写 ： ride for five 。,1,ride for five,,,,,,,,,,,,2,3,2,[0_1],[3_4_5],[2_6]
1202,本人 男 ， 正 在 读 civil engineering phd 。,1,civil engineering phd,,,,,,,,,,,,5,3,2,[0_1_3_4_5],[6_7_8],[2_9]
1203,小区 位 于 北边 oak hill 附近 ， 是 一 个 非常 安静 的 小区 。,1,oak hill,,,,,,,,,,,,12,2,2,[0_1_2_3_6_8_9_10_11_12_13_14],[4_5],[7_15]
1204,可以 一起 租车 去 ， 轮流 开车 ， share 费用 有意 请 联系 em892,2,share,,em892,,,,,,,,,,10,1,2,[0_1_2_3_5_6_9_10_11_12],[8_13],[4_7]
1205,短信 联系 ， eight one four-eight eight zero-four five six eight,1,eight one four-eight eight zero-four five six eight,,,,,,,,,,,,2,6,3,[0_1],[3_4_6_8_9_10],[2_5_7]
1206,求 带 ， 两 个 人 ， share 各 种 费用 。,1,share,,,,,,,,,,,,8,1,3,[0_1_3_4_5_8_9_10],[7],[2_6_11]
1207,房东 是 美国人 ， 非常 nice ， overlook height 私人 小区 。,1,nice ， overlook height,,,,,,,,,,,,6,3,3,[0_1_2_4_9_10],[5_7_8],[3_6_11]
1208,这个 house 一 楼 有 三 个 房间 ， 有 一 间 大 房间 是 有 独立 卫生间 的 ， 其余 两 间 房间 共 享 一 个 卫生间 。,1,house,,,,,,,,,,,,26,1,3,[0_2_3_4_5_6_7_9_10_11_12_13_14_15_16_17_18_20_21_22_23_24_25_26_27_28],[1],[8_19_29]
1209,适合 身高 一 米 六 左右 的 妹子 的 全 套 skis beginner to intermediate 买 了 一 年 五 折 卖 4.,1,skis beginner to intermediate,,,,,,,,,,,,18,4,1,[0_1_2_3_4_5_6_7_8_9_10_15_16_17_18_19_20_21],[11_12_13_14],[22]
1210,朋友 是 phd ， 讲究 个人 卫生 ， 不 打扰 别人 ， 平时 大部分 时间 在 实验室 。,1,phd,,,,,,,,,,,,13,1,4,[0_1_4_5_6_8_9_10_12_13_14_15_16],[2],[3_7_11_17]
1211,有 意向 者 请 直接 联系 我 朋友 ： tel ： 817-987-7967e-mail : ridwan.,1,tel,,,,,,,,,,,,8,1,5,[0_1_2_3_4_5_6_7],[9],[8_10_11_12_13]
1212,你 需要 的 所有 超市 都 在 bus 线上 。,1,bus,,,,,,,,,,,,8,1,1,[0_1_2_3_4_5_6_8],[7],[9]
1213,free ride to atlanta 方向 ， 后天 左右 ， 中途 也 ok,2,free ride to atlanta,,ok,,,,,,,,,,5,5,2,[4_6_7_9_10],[0_1_2_3_11],[5_8]
1214,小巧 方便 ， ask for$57.,1,ask,,,,,,,,,,,,2,1,2,[0_1],[3],[2_4]
1215,求 ride .,1,ride,,,,,,,,,,,,1,1,1,[0],[1],[2]
1216,小区 旁边 的 公交 线路 有 v 、 ve 、 n 、 nv 和 vn 线 ， 方便 到达 学校 和 downtown 。,3,v 、 ve 、 n 、 nv,,vn,,downtown,,,,,,,,12,6,5,[0_1_2_3_4_5_13_15_17_18_19_20],[6_8_10_12_14_21],[7_9_11_16_22]
1217,我们 ： 我们 两 人 都 是 phd ， 男 ， 一 个 即将 第二 年 另 一 个 即将 第一 年 。,1,phd,,,,,,,,,,,,18,1,4,[0_2_3_4_5_6_9_11_12_13_14_15_16_17_18_19_20_21],[7],[1_8_10_22]
1218,html 如 感 兴趣 ， 请 联系 em1060,2,html,,em1060,,,,,,,,,,5,1,1,[1_2_3_5_6],[0_7],[4]
1219,短信 联系 我 哈 ： eight one four eight eight zero four five six eight,1,eight one four eight eight zero four five six eight,,,,,,,,,,,,4,10,1,[0_1_2_3],[5_6_7_8_9_10_11_12_13_14],[4]
1220,每 个 房间 都 有 单独 的 closet 。,1,closet,,,,,,,,,,,,7,1,1,[0_1_2_3_4_5_6],[7],[8]
1221,现 已 有 两 人 ， 所以 提供 一 人 的 ride 。,1,ride,,,,,,,,,,,,10,1,2,[0_1_2_3_4_6_7_8_9_10],[11],[5_12]
1222,有 去 jfk 的 我 也 可以 绕 一下 。,1,jfk,,,,,,,,,,,,8,1,1,[0_1_3_4_5_6_7_8],[2],[9]
1223,附近 有 pizza hut ， domino ， fuji garden ， 百度 等 餐馆 ， 生活 十分 便利 。,1,pizza hut ， domino ， fuji garden,,,,,,,,,,,,8,5,5,[0_1_10_11_12_14_15_16],[2_3_5_7_8],[4_6_9_13_17]
1224,所以 不用 担心 被 邻居 报警 或者 周围 开 party 太 吵 。,1,party,,,,,,,,,,,,11,1,1,[0_1_2_3_4_5_6_7_8_10_11],[9],[12]
1225,联系 方式 ： email ： em1067,1,email ： em1067,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
1226,交通 便利 ， r ， rc ， rp ， k .,1,r ， rc ， rp ， k,,,,,,,,,,,,2,4,5,[0_1],[3_5_7_9],[2_4_6_8_10]
1227,需要 和 另外 一 个 住户 share 二 楼 的 卫生间 浴室 。,1,share,,,,,,,,,,,,11,1,1,[0_1_2_3_4_5_7_8_9_10_11],[6],[12]
1228,但 地下室 有 一 个 full bath 可以 使用 ， 不 会 有 冲突 。,1,full bath,,,,,,,,,,,,11,2,2,[0_1_2_3_4_7_8_10_11_12_13],[5_6],[9_14]
1229,leasing office 有 健身房 和 游泳池 。,1,leasing office,,,,,,,,,,,,4,2,1,[2_3_4_5],[0_1],[6]
1230,可 短信 联系 ： eight one four-eight eight zero-four five six eight,1,eight one four-eight eight zero-four five six eight,,,,,,,,,,,,3,6,3,[0_1_2],[4_5_7_9_10_11],[3_6_8]
1231,有 email ， 我 想 详细 了解 一下 。,1,email,,,,,,,,,,,,6,1,2,[0_3_4_5_6_7],[1],[2_8]
1232,谢谢 我 email ： em1072,1,email ： em1072,,,,,,,,,,,,2,1,1,[0_1],[2_4],[3]
1233,id=0b4liq4uuznhhew03uvhjnu45nza&usp = sharing 联系 方式 ： em1073,2,sharing,,em1073,,,,,,,,,,2,1,3,[3_4],[2_6],[0_1_5]
1234,两 层 house 上下 各 有 一 间 卫生间 。,1,house,,,,,,,,,,,,8,1,1,[0_1_3_4_5_6_7_8],[2],[9]
1235,有 没 有 人 知道 学校 的 student health center 能否 进行 驾照 考试 的 体检 。,1,student health center,,,,,,,,,,,,13,3,1,[0_1_2_3_4_5_6_10_11_12_13_14_15],[7_8_9],[16]
1236,学校 保险 能 cover 这 部分 费用 吗 ？,1,cover,,,,,,,,,,,,7,1,1,[0_1_2_4_5_6_7],[3],[8]
1237,能 ， 但是 cover 不 cover 我 忘 了 。,2,cover,,cover,,,,,,,,,,6,2,2,[0_2_4_6_7_8],[3_5],[1_9]
1238,另外 ， 本 公寓 b ， c 房间 都 需要 出租 ， 意味 着 如果 你 和 你 的 朋友 恰好 想 一起 到 一 个 美好 的 地方 过 新 的 ， 舒适 的 生活 。,1,b ， c,,,,,,,,,,,,30,2,5,[0_2_3_7_8_9_10_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30_31_33_34_35],[4_6],[1_5_11_32_36]
1239,tel : pn305 要 实物 照片 的 联系 我 ～,1,tel : pn305,,,,,,,,,,,,6,1,2,[3_4_5_6_7_8],[0_2],[1_9]
1240,搬家 卖 queen size 床 box + 木质 架子 + mattress ， 一共$100 。,3,queen size,,box,,mattress,,,,,,,,5,4,5,[0_1_4_7_8],[2_3_5_10],[6_9_11_12_13]
1241,联系 我 请 先 短信 ： eight one four-eight eight zero-four five six eight,1,eight one four-eight eight zero-four five six eight,,,,,,,,,,,,5,6,3,[0_1_2_3_4],[6_7_9_11_12_13],[5_8_10]
1242,lease 是 从 八月 开始 。,1,lease,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
1243,房租 是 所有 utility 都 cover 的,2,utility,,cover,,,,,,,,,,5,2,0,[0_1_2_4_6],[3_5],
1244,由于 计划 有 变得 提前 回国 ， 手 上 的 gift card 也 来 不 及 用 了 。,1,gift card,,,,,,,,,,,,15,2,2,[0_1_2_3_4_5_7_8_9_12_13_14_15_16_17],[10_11],[6_18]
1245,附送 private sake fifth avenue 10% off 的 折扣 码 。,1,private sake fifth avenue 10% off,,,,,,,,,,,,4,5,2,[0_7_8_9],[1_2_3_4_6],[5_10]
1246,顶 一下 同 the grove ， 很 好 的 小区,1,the grove,,,,,,,,,,,,7,2,1,[0_1_2_6_7_8_9],[3_4],[5]
1247,我 平时 坐 bus 去 学校 ， 车 基本 就是 周六 周末 还有 节假日 到 周边 城市 玩 的 时候 用 。,1,bus,,,,,,,,,,,,19,1,2,[0_1_2_4_5_7_8_9_10_11_12_13_14_15_16_17_18_19_20],[3],[6_21]
1248,由于 快要 离开 penn state 了 ， 就 把 车 转手 了 。,1,penn state,,,,,,,,,,,,9,2,2,[0_1_2_5_7_8_9_10_11],[3_4],[6_12]
1249,床 需要 自己 搬 ， 我 住 park forest villas,1,park forest villas,,,,,,,,,,,,6,3,1,[0_1_2_3_5_6],[7_8_9],[4]
1250,虽然 我 已经 订 了 5/3 的 mega 的 票 了 .,1,mega,,,,,,,,,,,,9,1,2,[0_1_2_3_4_6_8_9_10],[7],[5_11]
1251,the pointe 有 游泳池 ， 有 健身房 ， 都 是 配套 设施 做 得 很 不错 的 。,1,the pointe,,,,,,,,,,,,13,2,3,[2_3_5_6_8_9_10_11_12_13_14_15_16],[0_1],[4_7_17]
1252,带 厨房 和 卫生间 （ 可 share ） ， 有 冰箱 。,1,share,,,,,,,,,,,,7,1,4,[0_1_2_3_5_9_10],[6],[4_7_8_11]
1253,我 有 驾照 ， 可以 全程 我 开 ， 费用 大家 一起 share ~,1,share,,,,,,,,,,,,10,1,3,[0_1_2_4_5_6_7_9_10_11],[12],[3_8_13]
1254,你 好 求 联系 方式 我 有 房子 想 租 是 在 downtown,1,downtown,,,,,,,,,,,,12,1,0,[0_1_2_3_4_5_6_7_8_9_10_11],[12],
