SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
1387,该 house 的 一 楼 是 商铺 （ 中国 大妈 在 卖 饰品 服饰 ） ， 二 楼 有 两 间 bedroom ， 厨房 和 厕所 ， 三 楼 有 三 间 bedroom 。,3,house,,bedroom,,bedroom,,,,,,,,25,3,6,[0_2_3_4_5_6_8_9_10_11_12_13_16_17_18_19_20_23_24_25_27_28_29_30_31],[1_21_32],[7_14_15_22_26_33]
1388,cvs ， 超市 都 在 一 两 个 block 的 距离 。,2,cvs,,block,,,,,,,,,,8,2,2,[2_3_4_5_6_7_9_10],[0_8],[1_11]
1389,up up ~ 现在 还 available ~ ding ~ ~,2,up up,,available ~ ding,,,,,,,,,,2,4,4,[3_4],[0_1_5_7],[2_6_8_9]
1390,ding yi ding 顶 欢迎 女生 联系 我 。,1,ding yi ding,,,,,,,,,,,,5,3,1,[3_4_5_6_7],[0_1_2],[8]
1391,utility 大约 30-40 一 个 月 。,1,utility,,,,,,,,,,,,4,1,2,[1_3_4_5],[0],[2_6]
1392,房子 是 walnut management 管理 的 ， 包 暖气 ， 平时 暖气 开 得 很 足 。,1,walnut management,,,,,,,,,,,,12,2,3,[0_1_4_5_7_8_10_11_12_13_14_15],[2_3],[6_9_16]
1393,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家 。,3,yellow,,red,,escort,,,,,,,,9,3,2,[0_1_2_3_5_7_10_11_12],[4_6_8],[9_13]
1394,ding yi xia 顶 一下,1,ding yi xia,,,,,,,,,,,,2,3,0,[3_4],[0_1_2],
1395,北 奥克兰 bayard 与 n.,1,bayard,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
1396,king edward 客厅 出租 。,1,king edward,,,,,,,,,,,,2,2,1,[2_3],[0_1],[4]
1397,可 长 租 可 短 租 ， 不 用 为 lease 烦恼 。,1,lease,,,,,,,,,,,,10,1,2,[0_1_2_3_4_5_7_8_9_11],[10],[6_12]
1398,周边 有 cvs 和 其它 小 超市 。,1,cvs,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
1399,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家 。,3,yellow,,red,,escort,,,,,,,,9,3,2,[0_1_2_3_5_7_10_11_12],[4_6_8],[9_13]
1400,三 个 closet ， 女生 衣服 肯定 够 放 。,1,closet,,,,,,,,,,,,7,1,2,[0_1_4_5_6_7_8],[2],[3_9]
1401,公寓 信息 ： 三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 dining room ， 也 被 改为 了 卧室 。,1,dining room,,,,,,,,,,,,20,2,4,[0_1_3_4_5_6_7_8_9_10_12_13_14_15_16_20_21_22_23_24],[17_18],[2_11_19_25]
1402,html 欢迎 联系 看 房 。,1,html,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
1403,如果 你 是 女生 ， 并且 爱 干净 ， easy going ， 就 和 我 联系 吧 。,1,easy going,,,,,,,,,,,,12,2,4,[0_1_2_3_5_6_7_12_13_14_15_16],[9_10],[4_8_11_17]
1404,房屋 信息 ： 整 栋 房子 是 个 三 层 的 house ， 进去 以后 每 家 独立 。,1,house,,,,,,,,,,,,15,1,3,[0_1_3_4_5_6_7_8_9_10_13_14_15_16_17],[11],[2_12_18]
1405,一 个 bedroom 在 三 楼 （ 不 是 阁楼 那 种 ， 是 个 大 br ） 。,2,bedroom,,br,,,,,,,,,,13,2,4,[0_1_3_4_5_7_8_9_10_11_13_14_15],[2_16],[6_12_17_18]
1406,虽然 是 studio ， 但是 房间 有 隔断 ， 吃饭 和 睡觉 的 地方 其实 分 的 很 开 。,1,studio,,,,,,,,,,,,16,1,3,[0_1_4_5_6_7_9_10_11_12_13_14_15_16_17_18],[2],[3_8_19]
1407,邻居 很 友善 ， real estate 也 很 负责 。,1,real estate,,,,,,,,,,,,6,2,2,[0_1_2_6_7_8],[4_5],[3_9]
1408,包 水 和 gas ， 不 包 电 和 网络 。,1,gas,,,,,,,,,,,,8,1,2,[0_1_2_5_6_7_8_9],[3],[4_10]
1409,the room is right next to 川 霸王 in squirrel hill .,2,the room is right next to,,in squirrel hill,,,,,,,,,,2,9,1,[6_7],[0_1_2_3_4_5_8_9_10],[11]
1410,meyers management 是 匹兹堡 很 有名 的 房租 租赁 公司 ， 修理 东西 很 快 ， 态度 很 好 。,1,meyers management,,,,,,,,,,,,15,2,3,[2_3_4_5_6_7_8_9_11_12_13_14_16_17_18],[0_1],[10_15_19]
1411,可 长 租 可 短 租 ， 不 用 为 lease 烦恼 。,1,lease,,,,,,,,,,,,10,1,2,[0_1_2_3_4_5_7_8_9_11],[10],[6_12]
1412,位 于 north neville 和 bayard 路口 附近 ， 有 遮挡 客厅 。,2,north neville,,bayard,,,,,,,,,,8,3,2,[0_1_4_6_7_9_10_11],[2_3_5],[8_12]
1413,位置 ： beacon st and murray ave ， 上学 下 馆子 买 东西 都 很 方便 。,1,beacon st and murray ave,,,,,,,,,,,,9,5,3,[0_8_9_10_11_12_13_14_15],[2_3_4_5_6],[1_7_16]
1414,两 间 卧室 宽敞 明亮 ， 各 有 一 个 walk in closet ， 客厅 很 大 ， 还 有 两 个 walk in closet .,2,walk in closet,,walk in closet,,,,,,,,,,16,6,4,[0_1_2_3_4_6_7_8_9_14_15_16_18_19_20_21],[10_11_12_22_23_24],[5_13_17_25]
1415,我 的 是 cit 通用 的 s 码 硕士 服 ， 强烈 建议 cit 明年 毕业 的 同学 买 。,3,cit,,s,,cit,,,,,,,,15,3,2,[0_1_2_4_5_7_8_9_11_12_14_15_16_17_18],[3_6_13],[10_19]
1416,平时 生活 也 很 便利 ， 离 giant eagle ， 超市 ， 中国 餐厅 都 很 近 ， 直接 步行 即 可 到达 。,1,giant eagle,,,,,,,,,,,,17,2,5,[0_1_2_3_4_6_10_12_13_14_15_16_18_19_20_21_22],[7_8],[5_9_11_17_23]
1417,入住 期间 有 任何 关于 房子 的 问题 ， 可以 直接 联系 walnut capital ， 即 可 解决 ， 响应 速度 很 快 。,1,walnut capital,,,,,,,,,,,,18,2,4,[0_1_2_3_4_5_6_7_9_10_11_15_16_17_19_20_21_22],[12_13],[8_14_18_23]
1418,escort yellow zone 第三 站,1,escort yellow zone,,,,,,,,,,,,2,3,0,[3_4],[0_1_2],
1419,s&t = m&z=16 apt 在 三 楼 ， 两 室 一 厅 。,1,apt,,,,,,,,,,,,7,1,5,[4_5_6_8_9_10_11],[3],[0_1_2_7_12]
1420,上面 的 giant eagle 。,1,giant eagle,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
1421,联系 方式 : 电话 : pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,3,[0_1_3],[5_6_8],[2_4_7]
1422,住户 一律 免费 停车 （ 露天 ） ， 只 需 找 经理 领 parking permit 即 可 。,1,parking permit,,,,,,,,,,,,12,2,4,[0_1_2_3_5_8_9_10_11_12_15_16],[13_14],[4_6_7_17]
1423,因 朋友 从 国内 过来 ， 想 寻 租 一 间 bedroom ， 仅 一 周 ， 01/02/2014~01/09/2014 。,1,bedroom,,,,,,,,,,,,13,1,5,[0_1_2_3_4_6_7_8_9_10_13_14_15],[11],[5_12_16_17_18]
1424,走到 murray 上 即 可 享受 各 种 中餐 美食 。,1,murray,,,,,,,,,,,,9,1,1,[0_2_3_4_5_6_7_8_9],[1],[10]
1425,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张 。,1,giant eagle,,,,,,,,,,,,10,2,3,[2_3_4_5_6_7_9_11_12_13],[0_1],[8_10_14]
1426,包 水 和 gas ， 不 包 电 和 网络 。,1,gas,,,,,,,,,,,,8,1,2,[0_1_2_5_6_7_8_9],[3],[4_10]
1427,lease 还 剩 一 个 月 .,1,lease,,,,,,,,,,,,5,1,1,[1_2_3_4_5],[0],[6]
1428,联系 方式 : 电话 : pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,3,[0_1_3],[5_6_8],[2_4_7]
1429,联系 方式 : 电话 : pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,3,[0_1_3],[5_6_8],[2_4_7]
1430,就 在 craig 和 centre 交界 的 地方 。,2,craig,,centre,,,,,,,,,,6,2,1,[0_1_3_5_6_7],[2_4],[8]
1431,黄 同学 email : em1107,1,email : em1107,,,,,,,,,,,,2,1,1,[0_1],[2_4],[3]
1432,位 于 north neville 和 bayard 路口 附近 ， 有 遮挡 客厅 。,2,north neville,,bayard,,,,,,,,,,8,3,2,[0_1_4_6_7_9_10_11],[2_3_5],[8_12]
1433,联系 方式 : 电话 : pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,3,[0_1_3],[5_6_8],[2_4_7]
1434,帮 朋友 post 租房 信息 。,1,post,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
1435,卫生间 是 mozart 公司 刚 粉刷 过 的 ， 很 新 。,1,mozart,,,,,,,,,,,,9,1,2,[0_1_3_4_5_6_7_9_10],[2],[8_11]
1436,我 室 友人 很 好 ， 很 随和 大方 ， 不 斤斤计较 ， 特别 爱 干净 ， 从不 在家 吵闹 或者 开 party 之 类 的 .,1,party,,,,,,,,,,,,21,1,5,[0_1_2_3_4_6_7_8_10_11_13_14_15_17_18_19_20_21_23_24_25],[22],[5_9_12_16_26]
1437,价格 要 一 个 人 可以 承受 的 ， 因为 不 是 和 别人 share 。,1,share,,,,,,,,,,,,13,1,2,[0_1_2_3_4_5_6_7_9_10_11_12_13],[14],[8_15]
1438,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张 。,1,giant eagle,,,,,,,,,,,,10,2,3,[2_3_4_5_6_7_9_11_12_13],[0_1],[8_10_14]
1439,联系 方式 : 电话 : pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,3,[0_1_3],[5_6_8],[2_4_7]
1440,apartment 为 一 年 半 前 新 建筑 ， 各 项 设施 十分 齐备 ， 居住 条件 佳 。,1,apartment,,,,,,,,,,,,15,1,3,[1_2_3_4_5_6_7_9_10_11_12_13_15_16_17],[0],[8_14_18]
1441,market district 这个 giant eagle 对面 ， 购物 天堂 。,2,market district,,giant eagle,,,,,,,,,,4,4,2,[2_5_7_8],[0_1_3_4],[6_9]
1442,$400 / 月 ， 家具 全 包 （ 床 、 衣柜 、 书桌 等等 ） ， 所有 utility 全 包 ， 网络 是 光纤 所以 非常 快 。,1,utility,,,,,,,,,,,,17,1,10,[2_4_5_6_8_10_12_13_16_18_19_21_22_23_24_25_26],[17],[0_1_3_7_9_11_14_15_20_27]
1443,楼 主 住 master room ， 有 独立 卫生间 ， 所以 房客 只 需 跟 小 房间 房客 share 卫生间 。,2,master room,,share,,,,,,,,,,15,3,3,[0_1_2_6_7_8_10_11_12_13_14_15_16_17_19],[3_4_18],[5_9_20]
1444,客厅 还 有 一 个 小 的 balcony 。,1,balcony,,,,,,,,,,,,7,1,1,[0_1_2_3_4_5_6],[7],[8]
1445,联系 方式 : 电话 pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,2,[0_1_3],[4_5_7],[2_6]
1446,有时 dining room 碰到 了 ， 用 英文 聊 东 聊 西 的 ， 很 锻炼 口语 。,1,dining room,,,,,,,,,,,,13,2,3,[0_3_4_6_7_8_9_10_11_12_14_15_16],[1_2],[5_13_17]
1447,一 个 大 closet ， 足够 放 衣服 。,1,closet,,,,,,,,,,,,6,1,2,[0_1_2_5_6_7],[3],[4_8]
1448,share 厨房 、 浴室 。,1,share,,,,,,,,,,,,2,1,2,[1_3],[0],[2_4]
1449,当然 你 想 签 lease 也 可以 ， 具体 可以 和 房东 商定 。,1,lease,,,,,,,,,,,,11,1,2,[0_1_2_3_5_6_8_9_10_11_12],[4],[7_13]
1450,联系 方式 : 电话 pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,2,[0_1_3],[4_5_7],[2_6]
1451,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张 。,1,giant eagle,,,,,,,,,,,,10,2,3,[2_3_4_5_6_7_9_11_12_13],[0_1],[8_10_14]
1452,联系 方式 : 电话 pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,2,[0_1_3],[4_5_7],[2_6]
1453,联系 方式 : 电话 pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,2,[0_1_3],[4_5_7],[2_6]
1454,联系 方式 : 电话 pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,2,[0_1_3],[4_5_7],[2_6]
1455,联系 方式 : 电话 pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,2,[0_1_3],[4_5_7],[2_6]
1456,lease 到 七月 底 结束 。,1,lease,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
1457,联系 方式 : 电话 pn235 email : em1085,1,pn235 email : em1085,,,,,,,,,,,,3,1,2,[0_1_3],[4_5_7],[2_6]
1458,或者 在 马路 对面 等 shuttle ， 很 方便 。,1,shuttle,,,,,,,,,,,,7,1,2,[0_1_2_3_4_7_8],[5],[6_9]
1459,html 地址 应该 是 上面 那个 ，,1,html,,,,,,,,,,,,5,1,1,[1_2_3_4_5],[0],[6]
1460,地点 在 douglas and murray ， 地点 非常 好 。,1,douglas and murray,,,,,,,,,,,,5,3,2,[0_1_6_7_8],[2_3_4],[5_9]
1461,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
1462,bayard&craig 一 室 两 厅 中 的 一 厅 出租 ， 10/01/2013 起 available ， 女生 优先 。,1,available,,,,,,,,,,,,12,1,5,[1_2_3_4_5_6_7_8_9_12_15_16],[13],[0_10_11_14_17]
1463,两 层 的 house ， 现在 出租 三 间 卧室 其中 一 件 卧室 ， 价钱 400$ 每 月 ， 不 含 utilities .,2,house,,utilities,,,,,,,,,,17,2,5,[0_1_2_5_6_7_8_9_10_11_12_13_15_17_18_20_21],[3_22],[4_14_16_19_23]
1464,[/url ] 现 有 离 学校 最近 最 热门 的 apartment 出租 ！,1,apartment,,,,,,,,,,,,9,1,3,[2_3_4_5_6_7_8_9_11],[10],[0_1_12]
1465,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流 。,1,living room,,,,,,,,,,,,20,2,4,[2_3_4_6_7_8_9_10_11_12_13_15_16_17_19_20_21_22_23_24],[0_1],[5_14_18_25]
1466,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流 。,1,living room,,,,,,,,,,,,20,2,4,[2_3_4_6_7_8_9_10_11_12_13_15_16_17_19_20_21_22_23_24],[0_1],[5_14_18_25]
1467,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流 。,1,living room,,,,,,,,,,,,20,2,4,[2_3_4_6_7_8_9_10_11_12_13_15_16_17_19_20_21_22_23_24],[0_1],[5_14_18_25]
1468,联系 方式 ， email ： leo.,1,email,,,,,,,,,,,,2,1,3,[0_1],[3],[2_4_5]
1469,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
1470,紧邻 centre ave.,1,centre,,,,,,,,,,,,1,1,1,[0],[1],[2]
1471,房子 介绍 ： 一 楼 两 室 一 厅 的 apt .,1,apt,,,,,,,,,,,,9,1,2,[0_1_3_4_5_6_7_8_9],[10],[2_11]
1472,如果 半 年 一 付 房租 可 享受 5% off 的 优惠 。,1,off,,,,,,,,,,,,10,1,2,[0_1_2_3_4_5_6_7_10_11],[9],[8_12]
1473,cohen ， 邮箱 em1136,2,cohen,,em1136,,,,,,,,,,1,1,1,[2],[0_3],[1]
1474,传统 美国 家庭 house 。,1,house,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
1475,我 是 通过 美国 朋友 找到 这个 house 的 ， 性价比 很 好 ， 人 也 不多 ， 如果 你 喜欢 这样 传统 干净 的 美国 house ， 可以 联系 我 。,2,house,,house,,,,,,,,,,25,2,5,[0_1_2_3_4_5_6_8_10_11_12_14_15_16_18_19_20_21_22_23_24_25_28_29_30],[7_26],[9_13_17_27_31]
1476,如果 有 其他 信息 需要 知道 ， feel free to contact me and request for more information .,1,feel free to contact me and request for more information,,,,,,,,,,,,6,10,2,[0_1_2_3_4_5],[7_8_9_10_11_12_13_14_15_16],[6_17]
1477,已 删除 补 一点 图 good apt.,1,good,,,,,,,,,,,,5,1,1,[0_1_2_3_4],[5],[6]
1478,联系 方式 ： email : wll.,1,email,,,,,,,,,,,,2,1,3,[0_1],[3],[2_4_5]
1479,环境 舒适 ： squirrel hill 是 pittsburgh 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静 。,2,squirrel hill,,pittsburgh,,,,,,,,,,15,3,4,[0_1_5_7_8_9_10_11_12_14_15_16_18_19_20],[3_4_6],[2_13_17_21]
1480,出租 一 间 小 卧室 ， 是 一 个 house 的 一 层 ， 三 室 两 厅 一 厨房 一 卫生间 一 地下室 。,1,house,,,,,,,,,,,,21,1,3,[0_1_2_3_4_6_7_8_10_11_12_14_15_16_17_18_19_20_21_22_23],[9],[5_13_24]
1481,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学 。,1,colfax,,,,,,,,,,,,11,1,2,[0_1_2_3_4_6_7_8_9_10_12],[11],[5_13]
1482,房子 抢手 ， 性价比 极高 ， 感兴趣 的 请 尽快 联系 jenny ， em1145,1,jenny ， em1145,,,,,,,,,,,,9,1,3,[0_1_3_4_6_7_8_9_10],[11_13],[2_5_12]
1483,house 一 楼 ， 独立 的 一 室 一 厅 一 厨 一 卫 格局 。,1,house,,,,,,,,,,,,13,1,2,[1_2_4_5_6_7_8_9_10_11_12_13_14],[0],[3_15]
1484,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
1485,a 有 window ac 。,2,a,,window ac,,,,,,,,,,1,3,1,[1],[0_2_3],[4]
1486,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学 。,1,colfax,,,,,,,,,,,,11,1,2,[0_1_2_3_4_6_7_8_9_10_12],[11],[5_13]
1487,house 里面 地下室 washer dryer 免费 使用 。,2,house,,washer dryer,,,,,,,,,,4,3,1,[1_2_5_6],[0_3_4],[7]
1488,house 里面 有 四 个 独立 卧室 。,1,house,,,,,,,,,,,,6,1,1,[1_2_3_4_5_6],[0],[7]
1489,utilities 跟 其他 同 住 的 均 分 即 可 。,1,utilities,,,,,,,,,,,,9,1,1,[1_2_3_4_5_6_7_8_9],[0],[10]
1490,房子 位于 walnut street ， 出租 其中 一 间 卧室 。,1,walnut street,,,,,,,,,,,,7,2,2,[0_1_5_6_7_8_9],[2_3],[4_10]
1491,house 的 一 个 bedroom 出租 ， 带 独立 的 full bathroom 。,3,house,,bedroom,,full bathroom,,,,,,,,7,4,2,[1_2_3_5_7_8_9],[0_4_10_11],[6_12]
1492,有 queen size 的 床 和 书桌 。,1,queen size,,,,,,,,,,,,5,2,1,[0_3_4_5_6],[1_2],[7]
1493,联系 方式 email : em1150,1,email : em1150,,,,,,,,,,,,2,1,1,[0_1],[2_4],[3]
1494,很 好 的 linden 小 校 .,1,linden,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
1495,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
1496,一 single family house 出租 。,1,single family house,,,,,,,,,,,,2,3,1,[0_4],[1_2_3],[5]
1497,留下 电话 、 email ， 以及 你 能 看 房 的 时间 。,1,email,,,,,,,,,,,,9,1,3,[0_1_5_6_7_8_9_10_11],[3],[2_4_12]
1498,位置 ： house 的 位置 如下 地图 ， 红色 为 house 的 位置 。,2,house,,house,,,,,,,,,,9,2,3,[0_3_4_5_6_8_9_11_12],[2_10],[1_7_13]
1499,squirrel hill hobart&wightman 公寓 的 超大 客厅 招租 。,1,squirrel hill,,,,,,,,,,,,5,2,2,[3_4_5_6_7],[0_1],[2_8]
1500,meyers management 的 房子 ， 很 省心 ！,1,meyers management,,,,,,,,,,,,4,2,2,[2_3_5_6],[0_1],[4_7]
1501,地下室 有 免费 的 washer dryer 可 使用 。,1,washer dryer,,,,,,,,,,,,6,2,1,[0_1_2_3_6_7],[4_5],[8]
1502,整 栋 house 共 有 四 个 卧室 。,1,house,,,,,,,,,,,,7,1,1,[0_1_3_4_5_6_7],[2],[8]
1503,另外 冬天 的 平均 每 人 的 utility 大概 要 多少 钱 ?,1,utility,,,,,,,,,,,,11,1,1,[0_1_2_3_4_5_6_8_9_10_11],[7],[12]
1504,请 注意 是 wilkins house 那个 set .,2,wilkins house,,set,,,,,,,,,,4,3,1,[0_1_2_5],[3_4_6],[7]
1505,朋友 女 ， 现在 匹兹堡 downtown 实习 ， 一直 实习 到 年底 .,1,downtown,,,,,,,,,,,,9,1,3,[0_1_3_4_6_8_9_10_11],[5],[2_7_12]
1506,已 租 up up up up 请问 您 长 租 吗 ？,1,up up up up,,,,,,,,,,,,7,4,1,[0_1_6_7_8_9_10],[2_3_4_5],[11]
1507,联系 方式 如下 ： email : wll.,1,email,,,,,,,,,,,,3,1,3,[0_1_2],[4],[3_5_6]
1508,顶 一下 ， 房子 还 available 哈 ！,1,available,,,,,,,,,,,,5,1,2,[0_1_3_4_6],[5],[2_7]
1509,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
1510,很 好 的 linden 小 校 .,1,linden,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
1511,很 好 的 linden 小 校 .,1,linden,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
1512,房型 结构 ： house 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二 、 三 两 层 各 两 间 卧室 和 卫生间 。,1,house,,,,,,,,,,,,25,1,6,[0_1_4_5_6_8_9_10_11_13_14_15_16_17_18_20_22_23_24_25_26_27_28_29_30],[3],[2_7_12_19_21_31]
1513,basement 有 free landry and dryer .,2,basement,,free landry and dryer,,,,,,,,,,1,5,1,[1],[0_2_3_4_5],[6]
1514,因为 在 craig st .,1,craig st,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
1515,房租 是 410/month 包 水 和 暖气 （ 冬天 省 了 一 大 笔 money ） 只 需要 share 电 和 网路 。,2,money,,share,,,,,,,,,,17,2,4,[0_1_3_4_5_6_8_9_10_11_12_13_16_17_19_20_21],[14_18],[2_7_15_22]
1516,college garden 属于 学校 房产 ， 周围 治安 良好 ， 非常 安全 。,1,college garden,,,,,,,,,,,,8,2,3,[2_3_4_6_7_8_10_11],[0_1],[5_9_12]
1517,safety : 基本 邻居 全 是 学生 。,1,safety,,,,,,,,,,,,5,1,2,[2_3_4_5_6],[0],[1_7]
1518,房子 在 安全 便利 的 squirrel hill,1,squirrel hill,,,,,,,,,,,,5,2,0,[0_1_2_3_4],[5_6],
1519,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学 。,1,colfax,,,,,,,,,,,,11,1,2,[0_1_2_3_4_6_7_8_9_10_12],[11],[5_13]
1520,环境 舒适 ： squirrel hill 是 pittsburgh 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静 。,2,squirrel hill,,pittsburgh,,,,,,,,,,15,3,4,[0_1_5_7_8_9_10_11_12_14_15_16_18_19_20],[3_4_6],[2_13_17_21]
1521,环境 舒适 ： squirrel hill 是 pittsburgh 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静 。,2,squirrel hill,,pittsburgh,,,,,,,,,,15,3,4,[0_1_5_7_8_9_10_11_12_14_15_16_18_19_20],[3_4_6],[2_13_17_21]
1522,上 ， 离 学校 、 超市 、 murray st .,1,murray st,,,,,,,,,,,,4,2,4,[0_2_3_5],[7_8],[1_4_6_9]
1523,此 广告 有效期 仅 一 周 ， 因为 之后 房东 自己 会 把 房子 以 1395/m 的 价格 post 出来 ， 所以 请 需要 的 同学 迅速 与 我 联系 。,1,post,,,,,,,,,,,,26,1,4,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_16_17_19_21_22_23_24_25_26_27_28_29],[18],[6_15_20_30]
1524,离 学校 近 或 附近 有 学校 shuttle ；,1,shuttle,,,,,,,,,,,,7,1,1,[0_1_2_3_4_5_6],[7],[8]
1525,优势 ： 卧室 安静 ， wood floor ， 适合 爱 干净 不 喜欢 打扫 地毯 的 同学 .,1,wood floor,,,,,,,,,,,,12,2,4,[0_2_3_8_9_10_11_12_13_14_15_16],[5_6],[1_4_7_17]
1526,prefer 江浙 一带 的 人 有 兴趣 请 联系 em1139,2,prefer,,em1139,,,,,,,,,,8,1,0,[1_2_3_4_5_6_7_8],[0_9],
1527,亦 可 email : em1182,1,email : em1182,,,,,,,,,,,,2,1,1,[0_1],[2_4],[3]
1528,有 on street parking ( permit ),1,on street parking ( permit,,,,,,,,,,,,1,4,2,[0],[1_2_3_5],[4_6]
1529,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学 。,1,colfax,,,,,,,,,,,,11,1,2,[0_1_2_3_4_6_7_8_9_10_12],[11],[5_13]
1530,neighborhood 环境 很 好 ， 房子 非常 安静 。,1,neighborhood,,,,,,,,,,,,6,1,2,[1_2_3_5_6_7],[0],[4_8]
1531,neighborhood 环境 很 好 ， 房子 非常 安静 。,1,neighborhood,,,,,,,,,,,,6,1,2,[1_2_3_5_6_7],[0],[4_8]
1532,现 住 两 人 均 为 匹 大 的 phd ， 女生 ， 希望 能 保持 环境 安静 、 整洁 。,1,phd,,,,,,,,,,,,16,1,4,[0_1_2_3_4_5_6_7_8_11_13_14_15_16_17_19],[9],[10_12_18_20]
1533,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学 。,1,colfax,,,,,,,,,,,,11,1,2,[0_1_2_3_4_6_7_8_9_10_12],[11],[5_13]
1534,有 兴趣 的 请 call pn258,1,call pn258,,,,,,,,,,,,4,1,0,[0_1_2_3],[4_5],
1535,男生 only ！,1,only,,,,,,,,,,,,1,1,1,[0],[1],[2]
1536,只 需 $280/mo ， 本人 承担 utilities 和 网络 费用 。,1,utilities,,,,,,,,,,,,7,1,3,[0_1_4_5_7_8_9],[6],[2_3_10]
1537,租金 $200 / month ， utility 全 包 。,1,month ， utility,,,,,,,,,,,,3,2,4,[0_6_7],[3_5],[1_2_4_8]
1538,另外 还 有 table light 、 小 架子 等 物品 ， 如果 你 购买 其他 家具 ， 可 直接 送给 你 。,1,table light,,,,,,,,,,,,16,2,4,[0_1_2_6_7_8_9_11_12_13_14_15_17_18_19_20],[3_4],[5_10_16_21]
1539,giant eagle 和 target ( 超市 ) 。,2,giant eagle,,target,,,,,,,,,,2,3,3,[2_5],[0_1_3],[4_6_7]
1540,完全 不用 操心 bill 。,1,bill,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
1541,【 房租 】 ： 我 的 lease 是 $749.,1,lease,,,,,,,,,,,,4,1,4,[1_4_5_7],[6],[0_2_3_8]
1542,我 email em1202,1,email em1202,,,,,,,,,,,,1,1,0,[0],[1_2],
