SentenceID,CodeSwitchedSentence,TranslatedSentence,UntranslatedWord,IndicesOfCodeSwitchedWord,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuation,IndicesOfPunctuationInTranslation
913,有 permit ， 没有 车 ， 但是 想 近期 考 驾照  。,有 许可证 ， 没有 车 ， 但是 想 近期 考 驾照  。,[],[1_2],[1_2],[2_5_11],[2_5_11]
914,请 再次 确认 一下 微 信号 ， 我 添加 你 时 显示 “ not found ”  。,请 再次 确认 一下 微 信号 ， 我 添加 你 时 显示 “ 查无此人 ”  。,[],[13_14_15_16],[13_14_15],[6_12_15_16],[6_12_14_15]
915,已经 拿到 permit ， 有 车  。,已经 拿到 许可证 ， 有 车  。,[],[2_3],[2_3],[3_6],[3_6]
916,位置  ：  squirrel hill 附近  。,位置  ： 松鼠山 附近  。,[],[2_3],[2],[1_5],[1_4]
917,你 还 ， 请 问 可以 share 一下 你 教练 的 联系 方式 吗 ？,你 还 ， 请 问 可以 分享 一下 你 教练 的 联系 方式 吗 ？,[],[6],[6],[2_14],[2_14]
918,我 也 拿到 了 permit ， 最近 想 请 教练 陪练 ， 但 还 没 找到  。,我 也 拿到 了 许可证 ， 最近 想 请 教练 陪练 ， 但 还 没 找到  。,[],[4_5],[4_5],[5_11_16],[5_11_16]
919,在 每 一 次 booking 客人 走 之后 需要 进行 整理 和 清洁  。,在 每 一 次 租借 客人 走 之后 需要 进行 整理 和 清洁  。,[],[4],[4],[13],[13]
920,allen 于 2018-4-25 14:27 编辑,allen 于 2018-4-25 14:27 编辑,[allen],[0],[0],,[2_3]
921,大家 好 ， 我 是 匹 大学生 ， 希望 加入 一 个 手机 的 family plan  。,大家 好 ， 我 是 匹 大学生 ， 希望 加入 一 个 手机 的 家庭 套餐  。,[],[14_15_16],[14_15_16],[2_7_16],[2_7_16]
922,豪华 suv 包车 往返 pit 机场 及 匹兹堡 市区,豪华 城市 功能 越野 车 包车 往返 匹兹堡 机场 及 匹兹堡 市区,[],[1_4],[1_2_3_4],,
923,去 ymca 找 一 个 正规 的 吧,去 ymca 找 一 个 正规 的 吧,[ymca],[1],[1],,
924,area manager 地区 经理,地区 管理 地区 经理,[],[0_1],[1],,
925,有 良好 的 沟通 能力 和 时间 观念 ， 团队 意识 强 熟练 应用 电脑 ， excel 表格 ， word 文档 等 基本 办公 软件 应用 有 工作 经验 ， 美国 身份 者 优先 考虑,有 良好 的 沟通 能力 和 时间 观念 ， 团队 意识 强 熟练 应用 电脑 ， excel 表格 ， word 文档 等 基本 办公 软件 应用 有 工作 经验 ， 美国 身份 者 优先 考虑,[excel_word],[16_19],[16_19],[8_15_18_29],[8_15_18_29]
926,朋友 背景  ：  国内 大学 研究生 ， 已 拿到 公司 offer .,朋友 背景  ：  国内 大学 研究生 ， 已 拿到 公司 邀请 .,[],[10_11],[10_11],[2_6_11],[2_6_11]
927,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,客服 很 好 ， 丢 单 必 补 ， 从不 赖账 ；,[],[2_3],[2_3],[3_8_11],[3_8_11]
928,有 permit 和 国内 驾照 ， 希望 有 人 可以 有偿 帮忙 过 一 遍 考试 内容 和 讲 一下 注意 事项 ！,有 许可证 和 国内 驾照 ， 希望 有 人 可以 有偿 帮忙 过 一 遍 考试 内容 和 讲 一下 注意 事项 ！,[],[1],[1],[5_22],[5_22]
929,有 需要 或 加入 att family plan 的 吗 ？,有 需要 或 加入 att 家庭 套餐 的 吗 ？,[att],[4_5_6],[4_5_6],[9],[9]
930,参加 信息 ， 论坛 详情 见 flyer ！,参加 信息 ， 论坛 详情 见 传单 ！,[],[6_7],[6_7],[2_7],[2_7]
931,有 permit ， 没有 车 ， 但是 很 需要 近期 考 驾照  。,有 许可证 ， 没有 车 ， 但是 很 需要 近期 考 驾照  。,[],[1_2],[1_2],[2_5_12],[2_5_12]
932,你们 要 去 哪个 outlet,你们 要 去 哪个 奥特莱斯,[],[4],[4],,
933,过往 的 两 次 自从 匹 大 加入 acc 对阵 情况 来看 ， 掌控 比赛 节奏 在 对阵 duke 时 总 显得 那么 的 艰难  。,过往 的 两 次 自从 匹 大 加入 acc 对阵 情况 来看 ， 掌控 比赛 节奏 在 对阵 杜克 时 总 显得 那么 的 艰难  。,[acc],[8_18],[8_18],[12_25],[12_25]
934,晚上 去 woodbury outlets  。,晚上 去 伍德 百 瑞 奥特莱斯 。,[],[2_3_4],[2_3_4_5_6],[4],[6]
935,大家 找 工作 都 需要 专业 头像 作为 自己 的 profile picture .,大家 找 工作 都 需要 专业 头像 作为 自己 的 个人 资料 图片 .,[],[10_11_12],[10_11_12_13],[12],[13]
936,walter's automotive ， 口碑 很好,walter's automotive ， 口碑 很好,[automotive],[0_1_2],[0_1_2],[2],[0_2]
937,target 就 可以,塔吉特 就 可以,[],[0],[0],,
938,还有 pittsburgh custom darkroom  :,还有 匹兹堡 定制 暗室  :,[],[1_2_3_4],[1_2_3_4],[4],[4]
939,>  通过 校园 里 的 emergency 报警 系统,>  通过 校园 里 的 紧急 的 报警 系统,[],[0_5],[0_5],[0],[0]
940,remain calm 冷静,保持 冷静 冷静,[],[0_1],[0],,
941,use good judgment 机智,善用 判断力 机智,[],[0_1_2],[0_1],,
943,south oakland 的 bates street 以西 - - hill district,南 奥克兰 的 贝茨街 以西 - - 希尔区,[],[0_1_3_4_8_9],[0_1_3_7],[6_7],[5_6]
944,west oakland 的 robinson street 西 南面 -- terrace village,西 奥克兰 的 罗宾逊 街 西 南 面 -- 露台 村,[],[0_1_3_4_8_9],[1_3_4_6_7_8_9_10],,[8]
945,trees 周五 大概 是 几 点 ？,树 周五 大概 是 几 点 ？,[],[0],[0],[6],[6]
946,另外 peterson 是 哪里 .,另外 佩特森 是 哪里 .,[],[1],[1],[4],[4]
947,然后 就 可以 email 群发 附近 的 dealer 要求 报价 ， 然后 让 他们 互相 beat  。,然后 就 可以 电子 邮件 群发 附近 的 卖家 要求 报价 ， 然后 让 他们 互相 竞价  。,[],[3_7_15_16],[3_4_8_16_17],[10_16],[11_17]
948,liability  :  你 的 责任 事故 给 别人 造成 的 经济 损失 和 医疗 费用  。,责任险  :  你 的 责任 事故 给 别人 造成 的 经济 损失 和 医疗 费用  。,[],[0_1],[0_1],[1_15],[1_15]
949,以上 是 对 保险 的 概述 ， 各 公司 的 coverage 条款 中 会 有 细微 差别  。,以上 是 对 保险 的 概述 ， 各 公司 的 涵盖 条款 中 会 有 细微 差别  。,[],[10],[10],[6_17],[6_17]
950,所谓 全 保 和 半 保 的 区别 ， 主要 是 指 是否 有 collision ， 因为 只有 liability 和 collision 比较 贵  。,所谓 全 保 和 半 保 的 区别 ， 主要 是 指 是否 有 碰撞 险 ， 因为 只有 责任险 和 碰撞 险 比较 贵  。,[],[14_15_18_20],[14_15_16_19_21_22],[8_15_23],[8_16_25]
951,航空 公司 xx airlines,航空 公司 XX 航空,[],[2_3],[2],,
952,pasta 意大利 面 rice 米饭 noodle 面条 / 炒面,意面 意大利 面 饭 米饭 面条 面条 / 炒面,[],[0_3_5],[0_3],[7],[7]
954,toilet 厕所 excuse me .,厕所 对不起 ， 请 问 厕所在 哪儿 .,[],[0_2_3_4],[1_2_3_4_5_6_7],[4],[2_7]
955,我 儿子 的 毕业 典礼 my son ’ s graduation ceremony,我 儿子 的 毕业 典礼 我 儿子 的 毕业 典礼,[],[5_6_7_8_9_10],[],[7],
956,照相 take photo/picture,照相 照相,[],[1_2],[],,
957,我 不 懂 sorry i don ’t understand,我 不 懂 对不起 我 不 明白,[],[3_4_5_6_7],[3_6],,
958,我 不 说 英语 sorry i don ’ t speak english,我 不 说 英语 对不起 我 不 说 英文,[],[4_5_6_7_8_9_10],[4_8],[7],
959,行李 传送带 luggage claim ;,行李 传送带 行李 带 ;,[],[2_3_4],[3_4],[4],[4]
960,baggage claim 国际 出港 international departure,行李 带 国际 出港 国际 出发,[],[0_1_4_5],[0_1_5],,
961,国内 出港 domestic departure 国际 旅客 international passengers,国内 出港 国内 出发 国际 旅客 国际 旅客,[],[2_3_6_7],[3],,
962,转机 transfer 转机 旅客 transfer passengers,转机 转机 转机 旅客 转机 旅客,[],[1_4_5],[],,
963,入口 in 出口 exit ;,入口 进入 出口 出口 ;,[],[1_3_4],[1],[4],[4]
964,厕所 toilet ， restroom 正点 on time 延误  、  推迟 delayed,厕所 厕所 ， 厕所 ； 正点 正 点 延误  、  推迟 推迟,[],[1_2_3_5_6_10],[6_7],[2_8],[2_4_9]
965,姓 family name ， last name ， surname 名 first name,姓 姓 ， 姓 ， 姓 名 名,[],[1_2_3_4_5_6_7_9_10],[],[3_6],[2_4]
966,下 一 页 是 给 海关 官员 的 信 ， 打出 来 之后 带着 ， 过关 的 时候 他 可能 会 问  ：  what ’ s your purpose of this visit ?,下 一 页 是 给 海关 官员 的 信 ， 打出 来 之后 带着 ， 过关 的 时候 他 可能 会 问  ：  你 为什么 来 访问 美国,[],[23_24_25_26_27_28_29_30_31],[23_24_26_27],[9_14_22_24_31],[9_14_22]
967,（ 你 为何 来 美国 ， 你 在 美国 住 哪里 ， 等等 ） 告诉 他 i don ’ t speak english ， but please take a look at this .,（ 你 为何 来 美国 ， 你 在 美国 住 哪里 ， 等等 ） 告诉 他 我 不 会 说 英语 但是 请 你 看看 这个,[],[0_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30],[0_16_17_18_19_20_21_22_24_25],[0_5_11_13_18_22_30],[0_5_11_13]
968,august 7-9  :  餐馆 预演 ， 就是 早 去 有 优惠 哦,八月 7-9  :  餐馆 预演 ， 就是 早 去 有 优惠 哦,[],[0_1_2],[0_1_2],[2_5],[1_2_5]
969,august 10-16  ：  就 是 正式 的 餐馆 周 啦,八月 10-16  ：  就 是 正式 的 餐馆 周 啦,[],[0_1_2],[0_1_2],[2],[1_2]
970,google 点 图 ， 电脑 里 都 没有 了  。,谷歌 点 图 ， 电脑 里 都 没有 了  。,[],[0],[0],[3_9],[3_9]
971,山 上 有 很多 家 高大 上 的 餐厅 ， 我 最 喜欢 的 一 家 是 monterey bay fish grotto ， view 给 满分  。,山 上 有 很多 家 高大 上 的 餐厅 ， 我 最 喜欢 的 一 家 是 默特 利尔 海湾 鱼窟 ， 风景 给 满分  。,[],[17_18_19_20_21_22],[17_18_19_20_21_22],[9_21_25],[9_21_25]
972,downtown 有 个 公寓 叫 washington plaza ， view 啊 户型 啊 ， 都 极 好 ， 没有 车 也 有 公交 ， 车位 充足 生活 便利  。,市区 有 个 公寓 叫 华盛顿 广场 ， 风景 啊 户型 啊 ， 都 极 好 ， 没有 车 也 有 公交 ， 车位 充足 生活 便利  。,[],[0_5_6_7_8],[0_5_6_7_8],[7_12_16_22_27],[7_12_16_22_27]
