SentenceID,CodeSwitchedSentence,TranslatedSentence,UntranslatedWord,IndicesOfCodeSwitchedWord,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuation,IndicesOfPunctuationInTranslation
1825,联系 方式  ：  pn-26 或 pn-24 email  :  em@98,联系 方式  ：  pn-26 或 pn-24 邮件  :  em@98,[],[6_7_8],[6_7_8],[2_3_5_7_8],[2_3_5_7_8]
1826,how lee  (  川 霸王  )  etc .,川 霸王 等等,[],[0_1_2_6_7],[2],[2_5_7],
1827,本人 男 ， me department ， graduate student  。,本人 男 ， 本人 公寓 ， 研究生,[],[3_4_5_6_7_8],[4_5_6],[2_5_8],[2_5]
1828,房子 是 mozart management 的 一 室 一 厅  。,房子 是 莫扎特 管理 的 一 室 一 厅  。,[],[2_3],[2_3],[9],[9]
1829,交通 也 很 方便 ， 离 center ave 很 近 ， 所以 方便 去 giant eagle .,交通 也 很 方便 ， 离 中央 街 很 近 ， 所以 方便 去 捷安特 鹰,[],[6_7_14_15_16],[6_7_14_15],[4_10_16],[4_10]
1830,旁边 就 有 escort 和 shuttle 的 站 ， 非常 方便  。,旁边 就 有 通勤 和 公交 的 站 ， 非常 方便  。,[],[3_5],[3_5],[8_11],[8_11]
1831,落脚 地方 真诚 请求 师兄 师姐 ， 如果 有 地板 空余 ， 恳请 短期 share 一 个 屋檐 救急 ， 可以 承担 短期 的 一些 租金  。,落脚 地方 真诚 请求 师兄 师姐 ， 如果 有 地板 空余 ， 恳请 短期 分享 一 个 屋檐 救急 ， 可以 承担 短期 的 一些 租金  。,[],[14],[14],[6_11_19_26],[6_11_19_26]
1832,联系 方式  ：  email  ：  em@99,联系 方式  ：  邮件  ：  em@99,[],[3_4_5],[3_4_5],[2_4_5],[2_4_5]
1833,有意 请 联系  ：  email  ：  qixia .,有意 请 联系  ：  邮件  ：  qixia .,[],[4_5_6_7],[4_5_6_7],[3_5_7],[3_5_7]
1834,两 个 人 住 一 个 apartment  。,两 个 人 住 一 个 公寓  。,[],[6_7],[6_7],[7],[7]
1835,晚上 可以 直接 从 学校 坐 shuttle 回家 ， 直接 到 门口 ， 很 给 力  。,晚上 可以 直接 从 学校 坐 公交 回家 ， 直接 到 门口 ， 很 给 力  。,[],[6],[6],[8_12_16],[8_12_16]
1836,有 一 个 很 大 的 living room ， 两 个 较 大 的 closet ， 一 个 kitchen  。,有 一 个 很 大 的 客厅 ， 两 个 较 大 的 衣橱 ， 一 个 厨房  。,[],[6_7_8_14_15_18_19],[6_7_13_14_17_18],[8_15_19],[7_14_18]
1837,平时 都 是 套 sheet 使用 ， 所以 很 干净  。,平时 都 是 套 床单 使用 ， 所以 很 干净  。,[],[4],[4],[6_10],[6_10]
1838,全新 的 baby safety mirror ， 可以 看到 坐在 rear face seat 上 小孩 的 情况 ， $5  。,全新 的 婴儿 安全 镜 ， 可以 看到 坐在 后座 上 小孩 的 情况 ， $5  。,[],[2_3_4_5_9_10_11],[2_3_4_5_9],[5_16_18],[5_14_15_16]
1839,刚刚 email 你 想 商量 一下 价格,刚刚 邮件 你 想 商量 一下 价格,[],[1],[1],,
1840,pdf 有意 购买 请 发 邮件 至 em@100,pdf 文件 格式 有意 购买 请 发 邮件 至 em@100,[pdf],[0],[0_1_2],[7],[9]
1841,up up up ~ 更新 啦 ！,顶 ~ 更新 啦 ！,[],[0_1_2_3],[0_1],[3_6],[1_4]
1842,或者 email  ：  em@101,或者 邮件  ：  em@101,[],[1_2_3],[1_2_3],[2_3],[2_3]
1843,请 点击 google slides link 查看 详细 信息 ， 谢谢 ！,请 点击 谷歌 链接 查看 详细 信息 ， 谢谢 ！,[],[2_3_4],[2_3],[8_10],[7_9]
1844,本人 因 做 毕业 论文 离开 匹兹堡 现 出售 自己 的 buick century  。,本人 因 做 毕业 论文 离开 匹兹堡 现 出售 自己 的 别克,[],[11_12_13],[11],[13],
1845,主要 参数 如下  ：  screen size  :  34 .,主要 参数 如下  ：  屏幕 大小  :  34 .,[],[4_5_6_7_8],[4_5_6_7_8],[3_6_8],[3_6_8]
1846,全新 的 twin size foam mattress 出售 ！,全新 的 双人床 出售 ！,[],[2_3_4_5],[2],[7],[4]
1847,颜色 是 purple 的 ， 很 舒服 ， 非常 实用 ！,颜色 是 紫色 的 ， 很 舒服 ， 非常 实用 ！,[],[2],[2],[4_7_10],[4_7_10]
1848,前任 车主 都 是 学生 ， 车子 一直 都 在 dealer 定期 保养 ， 有 发票  。,前任 车主 都 是 学生 ， 车子 一直 都 在 卖 车 经销商 定期 保养 ， 有 发票  。,[],[10],[10_11_12],[5_13_16],[5_15_18]
1849,html 多 买 可 议价  。,短讯 多 买 可 议价  。,[],[0],[0],[5],[5]
1850,tx-instrument financial instrument  :  actuarial exam fm/mle  :  原价 84 .,金融  :  精算 考试 fm/mle  :  原价 84 .,[],[0_1_2_3_4_5_6_7],[0_1_2_3_4_5_7_8],[3_7_10],[1_4_5_8]
1851,suv 非常 适合 匹兹堡 ， 底盘 高 ， 性能 好  。,吉普 非常 适合 匹兹堡 ， 底盘 高 ， 性能 好  。,[],[0],[0],[4_7_10],[4_7_10]
1852,suv 非常 适合 匹兹堡 ， 底盘 高 ， 性能 好  。,吉普 非常 适合 匹兹堡 ， 底盘 高 ， 性能 好  。,[],[0],[0],[4_7_10],[4_7_10]
1853,步行 五 分钟 有 whole food  。,步行 五 分钟 有 全食 。,[],[4_5_6],[4_5],[6],[5]
1854,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,客服 很 好 ， 丢 单 必 补 ， 从不 赖账 ；,[],[2_3],[2_3],[3_8_11],[3_8_11]
1855,但是 garden 确实 需要 提交 车辆 注册 信息 ， 这 就 是 为什么 我 想 在 plaza 求 个 车位 的 原因  。,但是 花园 确实 需要 提交 车辆 注册 信息 ， 这 就 是 为什么 我 想 在 小区 名 求 个 车位 的 原因  。,[],[1_16],[1_16_17],[8_22],[8_23]
1856,当时 manager 就 会 给 发 一 张 停车 许可 的 sticker  。,当时 经理 就 会 给 发 一 张 停车 许可 的 贴纸  。,[],[1_11_12],[1_11_12],[12],[12]
1857,moving sale 大 甩卖 ！,大 甩卖 ！,[],[0_1],[],[4],[2]
1858,住 king edward ， 最好 提货 地点 近 一些 ， 8 .,住 皇 爱德华 ， 最好 提货 地点 近 一些 ， 8 .,[],[1_2_3],[1_2_3_10_11],[3_9_11],[3_9_11]
1859,写 paper 写 作业 必备  。,写 论文 写 作业 必备  。,[],[1],[1],[5],[5]
1860,坐标 sherwood ， 8 .,坐标 木区 ， 8 .,[],[1_2_3_4],[1_2_3_4],[2_4],[2_4]
1861,联系 电话  ：  pn-27 email  :  em@102,联系 电话  ：  pn-27 邮件  :  em@102,[],[4_5_6],[4_5_6],[2_3_5_6],[2_3_5_6]
1862,本人 是 第三 任 车主 ， 前 两 位 车主 及 本人 均 在 奥迪 dealer 店 定期 保养 ， 车况 好  。,本人 是 第三 任 车主 ， 前 两 位 车主 及 本人 均 在 奥迪 经销 商 店 定期 保养 ， 车况 好  。,[],[15],[15_16],[5_19_22],[5_20_23]
1863,utf8&psc=1 站 内 信 联系 ， 或者 email em@103,utf8&psc=1 站 内 信 联系 ， 或者 邮件 em@103,[],[0_7_8],[0_7_8],[5_8],[0_5_8]
1864,可 议价 ， 住 house 必备,可 议价 ， 住 房 子 必备,[],[4],[4_5],[2],[2]
1865,去年 换 过 刹车 ， 今天 做 的 inspection ， 刚 换 的 四 个 新 轮胎  。,去年 换 过 刹车 ， 今天 做 的 质检 ， 刚 换 的 四 个 新 轮胎  。,[],[8_9],[8_9],[4_9_17],[4_9_17]
1866,现 $4800 出售 ， clean title ，,现 $4800 出售 ， 无 事故 ，,[],[4_5_6],[4_5_6],[3_6],[1_3_6]
1867,html 有 清晰 图片 谢谢,短讯 有 清晰 图片 谢谢,[],[0],[0],,
1868,从未 出 过 故障 ， 也 从未 去 过 body shop ， 没有 任何 维修  。,从未 出 过 故障 ， 也 从未 去 过 修车 厂 ， 没有 任何 维修  。,[],[9_10_11],[9_10_11],[4_11_15],[4_11_15]
1869,usp = sharing 联系 方式  ：  pn-28 （ prefer 短信 联系 ）  。,春季 共 享 联系 方式  ：  pn-28 （ 青睐 短信 联系 ）  。,[],[0_1_2_8],[0_1_2_8],[1_5_6_7_11_12],[5_6_7_11_12]
1870,包含  ：  电 吉他 ， 音箱 ， cable ， 输入 3 .,包含  ：  电 吉他 ， 音箱 ， 缆线 ， 输入 3 .,[],[7_8],[7_8_10_11],[1_4_6_8_11],[1_4_6_8_11]
1871,附近 house 的 地下室 或者 车库 都 是 可以 的  。,附近 房子 的 地下室 或者 车库 都 是 可以 的  。,[],[1],[1],[10],[10]
1872,amazon 全新 价格 $109 ， used from$85 .,亚马逊 全新 价格 $109 ， 二手 from$85 .,[],[0_5_6_7],[0_5_6_7],[4_7],[3_4_6_7]
1873,小区 环境 非常 幽静  ：  有 多 处 playground 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,小区 环境 非常 幽静  ：  有 多 处 娱乐 设施 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,[],[8],[8_9],[4_11_16_19],[4_12_17_20]
1874,补充 一下 ， 有 完好 的 cable ， 和 插头 ~ ~,补充 一下 ， 有 完好 的 缆线 ， 和 插头 ~ ~,[],[6_7],[6_7],[2_7_10_11],[2_7_10_11]
1875,因 本人 回国 ， t-mobile family plan 现 缺 一 人 ， 每 人 每 月 无线 通话 短信 2 .,因 本人 回国 ， t-mobil 家庭 套餐 现 缺 一 人 ， 每 人 每 月 无线 通话 短信 2 .,[],[5_6],[5_6_19_20],[3_11_20],[3_4_11_20]
1876,请 联系 jessie  ：  never em@104,请 联系 杰西  ：  从不 em@104,[],[2_3_4_5],[2_3_4_5],[3_5],[3_5]
1877,sp = sharing 请 联系 em@105,春季 共 享 请 联系 em@105,[],[0_1_2],[0_1_2],[1_5],[5]
1878,车况  ：  clean title  。,车况  ：  无 事故  。,[],[2_3_4],[2_3_4],[1_4],[1_4]
1879,系统 及 功能 就 不用 说 了 ， 用 mac 的 都 知道  。,系统 及 功能 就 不用 说 了 ， 用 苹果 电脑 的 都 知道  。,[],[9],[9_10],[7_13],[7_14]
1880,就 在 south oakland 随时 看 车 ， pn-29  。,就 在 南奥克兰 随时 看 车 ， pn-29  。,[],[2_3],[2],[7_8_9],[6_7_8]
1881,最后 半 天 sale 了 ~,最后 半 天 促销 了 ~,[],[3],[3],[5],[5]
1882,sp = sharing 书桌 已 出  。,春季 共 享 书桌 已 出  。,[],[0_1_2],[0_1_2],[1_6],[6]
1883,全新 洗衣 袋 共 六 只 （ 有 bra 专用 袋 ） 0 .,全新 洗衣 袋 共 六 只 （ 有 内衣 专用 袋 ） 0 .,[],[8],[8_12_13],[6_11_13],[6_11_13]
1884,ding 顶 ding 顶 ding,顶,[],[0_2_4],[],,
1885,full size 床,大号 床,[],[0_1],[0],,
1886,如果 想要 圣诞树 的 ornaments and skirt 可以 商量 ！,如果 想要 圣诞树 的 装饰 和 短裙 可以 商量 ！,[],[4_5_6],[4_5_6],[9],[9]
1887,html 如果 感 兴趣 ， 请 text  ：  pn-30 ， 谢谢 关注 ！,短裙 如果 感 兴趣 ， 请 短信  ：  pn-30 ， 谢谢 关注 ！,[],[0_6_7_8_9],[0_6_7_8_9],[4_7_8_9_12],[4_7_8_9_12]
1888,现有 两 块 white board 出售 ， 28*18 inches .,现有 两 块 白板 出售 ， 28 * 18 英尺 .,[],[3_4_8_9],[3_6_7_8_9_10],[6_9],[5_7_10]
1889,发动机 强劲 smooth ， 驾驶 舒适 ， 视线 好 ， 跑 长途 毫无 问题  。,发动机 强劲 顺滑 ， 驾驶 舒适 ， 视线 好 ， 跑 长途 毫无 问题  。,[],[2_3],[2_3],[3_6_9_14],[3_6_9_14]
1890,html 联系 em@106,网址 联系 em@106,[],[0],[0],[2],[2]
1891,可以 提供 port forward ， mac 克隆 ， qos ip 分流 功能  。,可以 提供 左弦 ， 苹果 电脑 克隆 ， 弹性 带宽 分流 功能  。,[],[2_3_4_5_8_9],[2_3_4_5_8_9],[4_7_12],[3_7_12]
1892,短 茶几  (  coffee table  )   :  28''x 22'' x 15'',短 茶几  (  咖啡桌  )   :  28'' 乘 22'' 乘 15'',[],[3_4_5_6_7_8_9_10],[3_4_5_6_7_8_9_10],[2_5_6],[2_4_5_6_8_10]
1893,更新 ， 添加 了 list  。,更新 ， 添加 了 列表  。,[],[4_5],[4_5],[1_5],[1_5]
1894,ess+vacuum 现价 $ 15201-888 - six two nine zero 短信 或 电话 谢 ！,ess+vacuum 现价 $ 15201-888 - 数字 6290 短信 或 电话 谢 ！,[],[0_5_6_7_8],[0_5_6],[2_4_13],[0_2_3_4_11]
1895,sp = sharing 有意 请 直接 联系 em@107,春季 合租 有意 请 直接 联系 em@107,[],[0_1_2],[0_1],[1_7],[6]
1896,地址 在 frick park 附近  。,地址 在 弗莱克 公园 附近  。,[],[2_3],[2_3],[5],[5]
1897,sp = sharing 联系 方式  ：  em@108,春季 合租 联系 方式  ：  em@108,[],[0_1_2],[0_1],[1_5_6],[4_5]
1898,假如 能 保留 到 下 周一 ， 本人 已 到 pittsburgh ， 可以 再 联系 取  。,假如 能 保留 到 下 周一 ， 本人 已 到 匹兹堡 ， 可以 再 联系 取  。,[],[10_11],[10_11],[6_11_16],[6_11_16]
1899,联系 方式 email  ：  em@109,联系 方式 邮件  ：  em@109,[],[2_3_4],[2_3_4],[3_4],[3_4]
1900,都 没有 了 up up up up,都 没有 了 顶顶顶,[],[3_4_5_6],[3],,
1901,我 已 在 匹兹堡 ， 家 在 royal garden ， 不 会 开车  。,我 已 在 匹兹堡 ， 家 在 皇家 园林 ， 不 会 开车  。,[],[7_8_9],[7_8_9],[4_9_13],[4_9_13]
1902,都 用 了 一 年 ， 而且 非常 爱惜 ， 所以 condition 很好  。,都 用 了 一 年 ， 而且 非常 爱惜 ， 所以 车况 很 好  。,[],[11],[11_12_13_14],[5_9_13],[5_9_14]
1903,免费 的 桌子 ， baby seat ， high chair ， queen size mattress .,免费 的 桌子 ， 婴儿 座椅 ， 高 脚凳 ， 较 大号 床垫,[],[4_5_6_7_8_9_10_11_12_13],[4_5_6_7_8_9_10_11_12],[3_6_9_13],[3_6_9]
1904,sold 请 问 家具 可以 保留 到 什么 时候 呢 ？,已售 请 问 家具 可以 保留 到 什么 时候 呢 ？,[],[0],[0],[10],[10]
1905,html 电话 六二六四三六三零九八xinyun .,短讯 电话 六二六四三六三零九八xinyun .,[],[0],[0_2_3],[3],[3]
1906,包含  ：  电 吉他 ， 音箱 ， cable ， 输入 3 .,包含  ：  电 吉他 ， 音箱 ， 缆线 ， 输入 3 .,[],[7_8],[7_8_10_11],[1_4_6_8_11],[1_4_6_8_11]
1907,电话  ：  412-3七0-766 一 up up up up,电话  ：  412-3七0-766 一 顶,[],[4_5_6_7],[4],[1],[1_2]
1908,出售 一 辆 红色 的 toyota corolla le ， 1 .,出售 一 辆 红色 的 丰田 卡 罗拉 ， 1 .,[],[5_6_7_8_9_10],[5_6_7_8_9_10],[8_10],[8_10]
1909,真的 rio 大 ！,真的 真的 大 ！,[],[1],[],[3],[3]
1910,东西 在 google doc 里  。,东西 在 谷歌 文件 里  。,[],[2_3],[2_3],[5],[5]
1911,【  on hold  】  书架  。,立式 书架  。,[],[0_1_2_3],[0],[0_3_5],[2]
1912,【  已 出  】  twin size 席梦思  。,【  已 出  】  双人床 大小 席梦思  。,[],[0_4_5],[0_4_5],[0_3_7],[0_3_7]
1913,【  已 出  】  twin size box spring  。,【  已 出  】 双人床,[],[0_4_5_6_7_8],[0_4],[0_3_8],[0_3]
1914,sold 还 卖 吗 ？,还 卖 吗 ？,[],[0],[],[4],[3]
1915,sell list 联系 方式  ：,卖的 列表 联系 方式  ：,[],[0_1],[0_1],[4],[4]
1916,cee 12720-water resource chemistry 课本 ， by mark m .,人名 e 12720-water 化学 资源 课本 ， 标记,[e],[0_1_2_3_6_7_8_9],[0_1_2_3_4_7],[5_9],[2_6]
1917,尤其 住 了 house 才 知道 ， 窗户 多 ， 也 不 好,尤其 住 了 房子 才 知道 ， 窗户 多 ， 也 不 好,[],[3],[3],[6_9],[6_9]
1918,optimized - 文件 16-5-11 上午 115818-min .,最优 - 文件 16-5-11 上午 115818-min .,[],[0_1],[0_1],[1_6],[1_3_5_6]
1919,optimized - 文件 16-5-11 下午 120355-min-min .,最优 - 文件 16-5-11 上午 115818-min .,[],[0_1],[0_1_4_5_6],[1_6],[1_3_5_6]
1920,c o m 之前 出去 玩 ， 卖 东西 搁置 ， 现在 继续 出售 ， 之前 联系 过 我 的 请 重新 联系  。,人名 之前 出去 玩 ， 卖 东西 搁置 ， 现在 继续 出售 ， 之前 联系 过 我 的 请 重新 联系  。,[],[0_1_2],[0],[6_10_14_23],[4_8_12_21]
1921,htmltext/call pn-31 或者 email  :  em@110,htmltext/call pn-31 或者 邮件  :  em@110,[],[0_1_3_4_5],[0_1_3_4_5],[1_4_5],[0_1_4_5]
1922,html up ， 邮件  ：  zhengyu .,顶 ， 邮件  ：  zhengyu .,[],[0_1_2],[0_1_4_5],[2_4_6],[1_3_5]
1923,ding 顶 ding,顶,[],[0_2],[],,
1924,queen size 睡 两 人 很 宽敞 ， 舒服 ！,较大号 睡 两 人 很 宽敞 ， 舒服 ！,[],[0_1],[0],[7_9],[6_8]
1925,联系 电话  ：  pn-32 自行车 已 卖 沙发 卖 fan sold,联系 电话  ：  pn-32 自行车 已 卖 沙发 卖 风扇 已售,[],[9_10],[9_10],[2_3],[2_3]
1926,sp = sharing 联系 方式  :  em@111,春季 合租 联系 方式  :  em@111,[],[0_1_2],[0_1],[1_5_6],[4_5]
1927,sp = sharing 地点  ：  shadyside&oakland （ 6 .,春季 合租 地点  ：  shadyside&oakland （ 6 .,[],[0_1_2],[0_1_6_7],[1_4_6_8],[3_4_5_7]
1928,联系 方式  :  email  :  em@112,联系 方式  :  邮件  :  em@112,[],[3_4_5],[3_4_5],[2_4_5],[2_4_5]
1929,图片 请 右键 在 新 tab 打开  。,图片 请 右键 在 新 按键 打开  。,[],[5],[5],[7],[7]
1930,不许 要 电视 cable 不 知 到 匹 村 华人 社区 有 没 有 宽带 服务 可以 提供 ?,不许 要 电视 缆线 不 知 到 匹 村 华人 社区 有 没 有 宽带 服务 可以 提供 ?,[],[3],[3],[18],[18]
1931,毕业 搬家 ， 清仓 出售 ~~~ 如 有意 请 联系 text to pn-33 or email to em@113,毕业 搬家 ， 清仓 出售 ~~~ 如 有意 请 联系 短信 至 to pn-33 or 发 邮件 至 to em@113,[to_or_to],[10_11_12_13_14_15_16],[10_11_12_13_14_15_16_17_18_19],[2_12_16],[2_5_13_19]
1932,联系 方式  :  email  :  em@112,联系 方式  :  邮件  :  em@112,[],[3_4_5],[3_4_5],[2_4_5],[2_4_5]
1934,mattress 也 出售 哈 ！,床垫 也 出售 哈 ！,[],[0],[0],[4],[4]
1935,三 斗 柜$8 ding ~ ~ 顶 ！,三 斗 柜$8 ding ~ ~ 顶 ！,[ding],[3_4_5],[3_4_5],[4_5_7],[2_4_5_7]
1936,在 list 上 的 都 还 available ～,在 列表 上 的 都 还 闲置 ～,[],[1_6_7],[1_6_7],[7],[7]
1937,在 list 上 的 都 还 available ～,在 列表 上 的 都 还 闲置 ～,[],[1_6_7],[1_6_7],[7],[7]
1938,所有 保养 ， inspection ， 换 轮胎 全 都 是 在 奔驰 dealer 做 的  。,所有 保养 ， 检查 ， 换 轮胎 全 都 是 在 奔驰 汽车 经销商 做 的  。,[],[3_4_12],[3_4_12_13],[2_4_15],[2_4_16]
1939,宜家 小 书桌 电话  ：  5l7-42o-7921 （ message preferred ）,宜家 小 书桌 电话  ：  5l7-42o-7921 （ 联系 偏好,[],[7_8_9],[7_8],[4_6_9],[4_5_6]
1940,信号 和 att 共享 ， 不用 担心 信号 差  。,信号 和 通讯 公司 共享 ， 不用 担心 信号 差  。,[],[2],[2_3],[4_9],[5_10]
1941,prepaid ， 用 多少 交 多少  。,提前 支付 ， 用 多少 交 多少  。,[],[0_1],[0_1_2],[1_6],[2_7]
1942,希望 你 至少 在 plan 里 一 年 ， 按时 交 话费 ， 谢谢,希望 你 至少 在 套餐 里 一 年 ， 按时 交 话费 ， 谢谢,[],[4],[4],[8_12],[8_12]
1943,咨询 顾问  ：  andy,咨询 顾问  ：  安迪,[],[3],[3],[2],[2]
1944,黑色 限量 版 fuji absolute 3 .,黑色 限量 版 版型 名称,[],[3_4_5_6],[3_4],[6],
1945,匹兹堡 performance bicycle 终身 保修  。,匹兹堡 竞速 自行车 终身 保修  。,[],[1_2],[1_2],[5],[5]
1946,sp = sharing 东西 比较 零碎 ， 有的 东西 就 不 po 图 了 ， 想要 什么 随时 跟 我 说 ， 我 给 你 临时 拍照 片 吧  。,春季 合租 东西 比较 零碎 ， 有的 东西 就 不 po 图 了 ， 想要 什么 随时 跟 我 说 ， 我 给 你 临时 拍照 片 吧  。,[po],[0_1_2_11],[0_1_10],[1_6_14_21_29],[5_13_20_28]
1947,这个 giant eagle 是 匹 村 最 大 最 全 的  。,这个 捷安特 鹰 是 匹 村 最 大 最 全 的  。,[],[1_2],[1_2],[11],[11]
1948,照片 在 google drive 链接 里  。,照片 在 谷歌 硬盘 链接 里  。,[],[2_3],[2_3],[6],[6]
1949,ds 我 的 电话  ：  pn-34 up up ~~~~,人名 我 的 电话  ：  pn-34 顶 ~~~~,[],[0_6_7_8],[0_6_7],[4_5],[4_5_7]
1950,拖把 （ spin mop&bucket system ） ，$107 .,拖把 （ 旋转 & bucket 系统 ） ， $ 107 .,[bucket],[2_3_4_5_6_7],[2_3_4_5_6_7_8_9_10],[1_5_7],[1_3_6_7_8_10]
1951,target 现价 $ 30 .,塔吉特 现价 $ 30 .,[],[0],[0_3_4],[2_4],[2_4]
1952,sp = sharing 联系 电话  ：  pn-35,春季 招租 联系 电话  ：  pn-35,[],[0_1_2],[0_1],[1_5_6],[4_5]
1953,谢谢 支持  ：  ） 哦 对 ， 请 联系  ：  pn-36  (  text only  ),谢谢 支持  ：  ） 哦 对 ， 请 联系  ：  pn-36  (  只 收 短信  ),[],[12_13_14],[12_13_14_15],[2_3_6_9_10_11_14],[2_3_6_9_10_11_15]
1954,html 照片 链接 ding ding,短讯 照片 链接 顶,[],[0_3_4],[0_3],,
1955,图片 available  。,图片 空闲  。,[],[1_2],[1_2],[2],[2]
1956,clean title ， 毫无 事故  。,无 事故 ， 毫 无 事故  。,[],[0_1_2],[0_3_4],[2_5],[2_6]
1957,谢谢 up up,谢谢顶,[],[1_2],[0],,
1958,wireless chiclet-style keyboard ， optical mouse ， 赠送 键盘 和 鼠标 ；,无线网 - 键盘 ， 游戏 鼠标 ， 赠送 键盘 和 鼠标 ；,[],[0_1_2_3_4_5_6],[0_1_4],[3_6_11],[1_3_6_11]
1959,操作 系统  ：  windows 8 .,操作 系统  ：  windows 8 .,[windows],[3_4_5],[3_4_5],[2_5],[2_5]
1960,显卡  ：  integrated ;,显卡  ：  整合 ;,[],[2_3],[2_3],[1_3],[1_3]
1961,sp = sharing 联系 方式  ：  em@114,春季 招租 联系 方式  ：  em@114,[],[0_1_2],[0_1],[1_5_6],[4_5]
1962,html 其实 是 去年 在 宜家 买 的 第一 个 转椅 椅子 断 背 了 ， 所以 又 去 宜家 买 了 个 贵 些 的  。,短讯 其实 是 去年 在 宜家 买 的 第一 个 转椅 椅子 断 背 了 ， 所以 又 去 宜家 买 了 个 贵 些 的  。,[],[0],[0],[15_26],[15_26]
1963,honeywell 电 风扇 ， amazon 23 .,品牌 电 风扇 ， 亚马逊 23 .,[],[0_4_5_6],[0_4_5_6],[3_6],[3_6]
1964,sony 的 2 .,索尼 的 2 .,[],[0],[0_2_3],[3],[3]
1965,sp = sharing 谢谢  。,春季 招租 谢谢  。,[],[0_1_2],[0_1],[1_4],[3]
1966,t=5653 若 接手 我们 的 apartment ， 以上 家具 全部 免费 附送 ！,t=5653 若 接手 我们 的 公寓 ， 以上 家具 全部 免费 附送 ！,[],[0_5_6],[0_5_6],[6_12],[0_6_12]
