SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
3906,家具 厨具 齐全 ， 拎包 入住 。,5,2,[0_1_2_4_5],[3_6]
3907,可 提前 参观 。,3,1,[0_1_2],[3]
3908,现价 每 月 $500 水 电网 气 全 包 ！,8,2,[0_1_2_4_5_6_7_8],[3_9]
3909,对此 公寓 感兴趣 请 联系 我 pro.,6,1,[0_1_2_3_4_5],[6]
3910,属于 匹 村 的 大学 周边 生活 最为 便利 的 街区 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
3911,带 家具 厨具 ， 拎包 入住 ， 独立 房间 ， 可 停车 。,9,4,[0_1_2_4_5_7_8_10_11],[3_6_9_12]
3912,立刻 拎包 入住 ！,3,1,[0_1_2],[3]
3913,房间 书桌 ， 椅子 床 全部 都 有 。,7,2,[0_1_3_4_5_6_7],[2_8]
3914,只要 十 分钟 步行 ！,4,1,[0_1_2_3],[4]
3915,客厅 有 张 又 大 又 软 的 床 ～ 拎包 入住 。,11,2,[0_1_2_3_4_5_6_7_8_10_11],[9_12]
3916,进 家门 之后 通往 任何 一 间 房 ， 都 不 需要 穿过 其他 房 ， 所以 没有 隐私 问题 ！,18,3,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_16_17_18_19],[8_15_20]
3917,仅限 妹子 ！,2,1,[0_1],[2]
3918,联系 方式 ： renting.,2,2,[0_1],[2_3]
3919,可 租 一 间 或 两 间 。,7,1,[0_1_2_3_4_5_6],[7]
3920,房间 书桌 ， 椅子 床 全部 都 有 。,7,2,[0_1_3_4_5_6_7],[2_8]
3921,能 看 房 吗 再 给 自己 顶 一下 ～ 可以 提供 一下 邮箱 吗 ？,14,2,[0_1_2_3_4_5_6_7_8_10_11_12_13_14],[9_15]
3922,网 需要 自己 开 （ 和 公寓 有 合作 ， 很 方便 ） 。,10,4,[0_1_2_3_5_6_7_8_10_11],[4_9_12_13]
3923,可以 省 很多 的 精力 和 钱 。,7,1,[0_1_2_3_4_5_6],[7]
3924,如果 有 类似 情况 的 朋友 欢迎 联系 我 ， 看看 能 不 能 一起 找到 比较 理想 的 住处 。,19,2,[0_1_2_3_4_5_6_7_8_10_11_12_13_14_15_16_17_18_19],[9_20]
3925,手机 ： 412-23零-7零61 ， 欢迎 短信 。,3,4,[0_4_5],[1_2_3_6]
3926,距离 超市 和 学校 都 不 远 。,7,1,[0_1_2_3_4_5_6],[7]
3927,房东 有 部分 家具 。,4,1,[0_1_2_3],[4]
3928,有 54，71c/a 经过 ， 去 中国 超市 特别 方便 。,7,3,[0_2_4_5_6_7_8],[1_3_9]
3929,客厅 还 有 一 个 阳台 。,6,1,[0_1_2_3_4_5],[6]
3930,安静 不 吵 。,3,1,[0_1_2],[3]
3931,有 兴趣 的 请 回复 。,5,1,[0_1_2_3_4],[5]
3932,房屋 情况 （ 见图 ） ：,3,3,[0_1_3],[2_4_5]
3933,目前 我 居住 一 间 卧室 ， 空余 两 间 卧室 一 大 一 小 。,14,2,[0_1_2_3_4_5_7_8_9_10_11_12_13_14],[6_15]
3934,我们 的 价格 ：,3,1,[0_1_2],[3]
3935,暑假 招租 。,2,1,[0_1],[2]
3936,卧室 空间 大 ， 采光 特别 好 。,6,2,[0_1_2_4_5_6],[3_7]
3937,房间 有 阳台 。,3,1,[0_1_2],[3]
3938,最好 是 女生 房客 。,4,1,[0_1_2_3],[4]
3939,环境 安静 ， 社区 安全 ， 价钱 优惠 。,6,3,[0_1_3_4_6_7],[2_5_8]
3940,随时 可 入住 。,3,1,[0_1_2],[3]
3941,详细 情况 如下 ： 1.,3,2,[0_1_2],[3_4]
3942,各 种 家具 齐全 ， 包括 两 张 床 ， 两 张 书桌 ， 两 个 衣柜 和 一些 椅子 。,17,4,[0_1_2_3_5_6_7_8_10_11_12_14_15_16_17_18_19],[4_9_13_20]
3943,顶 一 个 ！,3,1,[0_1_2],[3]
3944,顶 一下 ！,2,1,[0_1],[2]
3945,家具 齐全 拎包 入住 ！,4,1,[0_1_2_3],[4]
3946,屋里 家具 ： 一 张 床 ， 书桌 台灯 及 椅子 ， 自 带 书柜 ， 独立 衣帽间 。,14,5,[0_1_3_4_5_7_8_9_10_12_13_14_16_17],[2_6_11_15_18]
3947,干净 ， 整洁 ， 附带 所有 家具 。,5,3,[0_2_4_5_6],[1_3_7]
3948,具体 入住 时间 可 协商 。,5,1,[0_1_2_3_4],[5]
3949,此外 ， 房间 里 设有 空调 ， 暖气 ， 冬季 很 暖和 ， 夏季 也 不 热 。,13,5,[0_2_3_4_5_7_9_10_11_13_14_15_16],[1_6_8_12_17]
3950,2-8月 都 可 租房 ， 也 可以 只 租 部分 月份 ， 可以 商量 。,11,4,[1_2_3_5_6_7_8_9_10_12_13],[0_4_11_14]
3951,后院 还有 很多 可爱 的 小松 鼠 啊 ！,8,1,[0_1_2_3_4_5_6_7],[8]
3952,干净 ， 整洁 ， 附带 所有 家具 。,5,3,[0_2_4_5_6],[1_3_7]
3953,卧室 里 有 空调 ， 一 个 书桌 和 一 把 椅子 。,11,2,[0_1_2_3_5_6_7_8_9_10_11],[4_12]
3954,屋内 设备 齐全 ， 有 床 ， 书桌 ， 椅子 ， 衣柜 ， 微波炉 ， 冰箱 ， 全 套 烹饪 用具 ， 可 立即 入住 。,17,9,[0_1_2_4_5_7_9_11_13_15_17_18_19_20_22_23_24],[3_6_8_10_12_14_16_21_25]
3955,家具 齐全 拎包 入住 ！,4,1,[0_1_2_3],[4]
3956,客厅 现在 有 一 个 帘子 ， 完全 挡住 ， 外面 看 不 见 里面 的 。,14,3,[0_1_2_3_4_5_7_8_10_11_12_13_14_15],[6_9_16]
3957,只要 能 想到 的 家里 全 都 有,8,0,[0_1_2_3_4_5_6_7],
3958,**************************************************************如果 你 有 兴趣 ， 就 和 我 联系 吧 。,8,3,[1_2_3_5_6_7_8_9],[0_4_10]
3959,长短 租 皆 可 ！,4,1,[0_1_2_3],[4]
3960,这个 绝对 是 步行 距离 ！,5,1,[0_1_2_3_4],[5]
3961,这个 位置 这个 价位 实在 太 难 找 ！,8,1,[0_1_2_3_4_5_6_7],[8]
3962,经常 爆满 ！,2,1,[0_1],[2]
3963,不 能 太 方便 ！,4,1,[0_1_2_3],[4]
3964,感 兴趣 的 同学 ， 可以 发 邮件 到 chan.,8,2,[0_1_2_3_5_6_7_8],[4_9]
3965,出租 一 室 一 厅 的 卧室 ， 包含 一 个 大 阳台 。,12,2,[0_1_2_3_4_5_6_8_9_10_11_12],[7_13]
3966,房子 格局 非常 好 ， 客厅 和 卧室 完全 独立 互 不 干扰 。,12,2,[0_1_2_3_5_6_7_8_9_10_11_12],[4_13]
3967,厨房 + 餐厅 非常 大 。,4,2,[0_2_3_4],[1_5]
3968,门前 停车 免费 且 车位 充足 。,6,1,[0_1_2_3_4_5],[6]
3969,一切 适宜 可 议 。,4,1,[0_1_2_3],[4]
3970,限 女生 。,2,1,[0_1],[2]
3971,一 室 一 厅 。,4,1,[0_1_2_3],[4]
3972,顶 一下 ！,2,1,[0_1],[2]
3973,周围 环境 很 安静 ， 治安 良好 .,6,2,[0_1_2_3_5_6],[4_7]
3974,非常 干净 整洁 。,3,1,[0_1_2],[3]
3975,有 客厅 。,2,1,[0_1],[2]
3976,社区 和 卧室 都 安静 。,5,1,[0_1_2_3_4],[5]
3977,屋内 设备 齐全 ， 有 床 ， 书桌 ， 椅子 ， 衣柜 ， 可 立即 拎包 入住 。,12,6,[0_1_2_4_5_7_9_11_13_14_15_16],[3_6_8_10_12_17]
3978,出租 时间 ： 可以 随时 入住 。,5,2,[0_1_3_4_5],[2_6]
3979,地理 位置 非常 棒 ！,4,1,[0_1_2_3],[4]
3980,- 房子 有 独立 暖气 ， 温度 自控 ， 不 受 房东 限制 。,10,4,[1_2_3_4_6_7_9_10_11_12],[0_5_8_13]
3981,此外 ， 房间 里 设有 空调 ， 暖气 ， 冬季 很 暖和 ， 夏季 也 不 热 。,13,5,[0_2_3_4_5_7_9_10_11_13_14_15_16],[1_6_8_12_17]
3982,地下室 有 洗衣机 。,3,1,[0_1_2],[3]
3983,我 住 哪个 卧室 其实 无所谓 的 。,7,1,[0_1_2_3_4_5_6],[7]
3984,房子 的 地下室 有 洗衣机 ；,5,1,[0_1_2_3_4],[5]
3985,一 层 是 客厅 、 餐厅 、 厨房 ， 有 冰箱 、 微波炉 、 碗 、 勺子 、 筷子 、 餐桌 ；,13,9,[0_1_2_3_5_7_9_10_12_14_16_18_20],[4_6_8_11_13_15_17_19_21]
3986,家里 闹 过 鼠 患 的 同学 就 知道 有 多么 坑 了 。,13,1,[0_1_2_3_4_5_6_7_8_9_10_11_12],[13]
3987,家具 生活 用品 已 齐全 ， 拎包 即 可 入住 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
3988,长 租 短 租 都 可以 。,6,1,[0_1_2_3_4_5],[6]
3989,欢迎 随时 来 看 房 。,5,1,[0_1_2_3_4],[5]
3990,家具 齐全 ， 拎包 入住 。,4,2,[0_1_3_4],[2_5]
3991,公寓 提供 车库 ， 车位 充足 。,5,2,[0_1_2_4_5],[3_6]
3992,现在 还 提供 免费 搬家 服务 。,6,1,[0_1_2_3_4_5],[6]
3993,见面 协商 也 可 ！,4,1,[0_1_2_3],[4]
3994,离 学校 走路 2-3 分钟 就 到 了 。,7,2,[0_1_2_4_5_6_7],[3_8]
3995,小区 非常 安静 安全 ！,4,1,[0_1_2_3],[4]
3996,时间 ： 今天 就 可以 入住 ！,5,2,[0_2_3_4_5],[1_6]
3997,房间 ： 全新 木头 地板 ， 全新 窗户 和 纱窗 ， 全新 的 门 。,11,4,[0_2_3_4_6_7_8_9_11_12_13],[1_5_10_14]
3998,非常 干净 清爽 的 房间 ！,5,1,[0_1_2_3_4],[5]
3999,房间 很 大 ， 有 床 、 书桌 、 灯 等 家具 。,9,4,[0_1_2_4_5_7_9_10_11],[3_6_8_12]
4000,目前 要 出租 的 是 一 楼 卧室 。,8,1,[0_1_2_3_4_5_6_7],[8]
4001,共用 ： 厨房 、 餐厅 。,3,3,[0_2_4],[1_3_5]
4002,房租 ： $ 690/month .,1,4,[0],[1_2_3_4]
4003,网络 齐全 。,2,1,[0_1],[2]
4004,欢迎 联系 。,2,1,[0_1],[2]
4005,一 楼 有 餐厅 ， 厨房 和 客厅 。,7,2,[0_1_2_3_5_6_7],[4_8]
4006,要 出租 的 客厅 特别 大 ， 3.,6,2,[0_1_2_3_4_5],[6_7]
4007,提供 很多 生活 用品 和 家具 ， 完全 可以 拎包 入住 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
4008,随时 看 房 ， 拎包 入住 。,5,2,[0_1_2_4_5],[3_6]
4009,看 不 到 图片 也 请 联系 我 ， 可以 单独 发 。,11,2,[0_1_2_3_4_5_6_7_9_10_11],[8_12]
4010,出租 情况 ： 现有 一 客厅 可以 入住 ， 限 男生 。,9,3,[0_1_3_4_5_6_7_9_10],[2_8_11]
4011,看 不 到 图片 也 请 联系 我 ， 可以 单独 发 。,11,2,[0_1_2_3_4_5_6_7_9_10_11],[8_12]
4012,各 路 公交 直达 学校 和 各 大 超市 （ 其实 步行 也 很 近 ） ；,14,3,[0_1_2_3_4_5_6_7_8_10_11_12_13_14],[9_15_16]
4013,周边 环境 优美 安静 。,4,1,[0_1_2_3],[4]
4014,不 需要 在 寒冷 的 冬天 等 公交 到 学校 ， 完美 地点 ！,12,2,[0_1_2_3_4_5_6_7_8_9_11_12],[10_13]
4015,家具 齐全 ， 又 可以 节约 时间 搬运 和 购买 的 麻烦 。,11,2,[0_1_3_4_5_6_7_8_9_10_11],[2_12]
4016,前后 院子 漂亮 。,3,1,[0_1_2],[3]
4017,全部 木头 地板 ， 干净.,3,2,[0_1_2],[3_4]
4018,沙发 餐桌 都 有 。,4,1,[0_1_2_3],[4]
4019,非常 安静 。,2,1,[0_1],[2]
4020,后院 很多 树木 。,3,1,[0_1_2],[3]
4021,因为 有 独立 卫生间 ， 所以 很 private.,6,2,[0_1_2_3_5_6],[4_7]
4022,网络 等 都 已经 齐全 。,5,1,[0_1_2_3_4],[5]
4023,随时 入住 。,2,1,[0_1],[2]
4024,一 楼 和 二 楼 有 分别 的 入口 ， 并不 联通 。,11,2,[0_1_2_3_4_5_6_7_8_10_11],[9_12]
4025,一 楼 一共 大 中 小 三 间 卧室 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
4026,无论 购物 ， 交通 ， 饮食 都 非常 便利 。,7,3,[0_1_3_5_6_7_8],[2_4_9]
4027,各 路 公交 直达 学校 和 各 大 超市 （ 其实 步行 也 很 近 ） ；,14,3,[0_1_2_3_4_5_6_7_8_10_11_12_13_14],[9_15_16]
4028,现有 一 大 一 小 两 个 房间 出租 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
4029,餐厅 ， 客厅 配置 豪华 ， 欢迎 联系 看 房 。,8,3,[0_2_3_4_6_7_8_9],[1_5_10]
4030,一 室 一 厅 。,4,1,[0_1_2_3],[4]
4031,可 续签 。,2,1,[0_1],[2]
4032,附近 也 有 东方 海鲜 可以 吃 ， 交通 方便 。,9,2,[0_1_2_3_4_5_6_8_9],[7_10]
4033,各 路 公交 直达 学校 和 各 大 超市 （ 其实 步行 也 很 近 ） ；,14,3,[0_1_2_3_4_5_6_7_8_10_11_12_13_14],[9_15_16]
4034,有 意向 的 同学 可 联络 看 照片 。,8,1,[0_1_2_3_4_5_6_7],[8]
4035,以上 是 房型 图 。,4,1,[0_1_2_3],[4]
4036,目前 定价 每 月 $550 ， 价格 可 面议 。,7,3,[0_1_2_3_6_7_8],[4_5_9]
4037,一月 底 可 入住 。,4,1,[0_1_2_3],[4]
4038,男女 均可 。,2,1,[0_1],[2]
4039,目前 定价 每 月 $550 ， 价格 可 面议 。,7,3,[0_1_2_3_6_7_8],[4_5_9]
4040,一月 底 可 入住 。,4,1,[0_1_2_3],[4]
4041,顶 一下 继续 租 呀 呀呀 ~~~ 顶 一下 ！,8,2,[0_1_2_3_4_5_7_8],[6_9]
4042,一 室 一 厅 。,4,1,[0_1_2_3],[4]
4043,价格 属于 这 片 相对 便宜 的 。,7,1,[0_1_2_3_4_5_6],[7]
4044,一 层 楼 只有 四 户 ， 挺 安静 的 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
4045,最 大 的 bedroom$385/m,3,1,[0_1_2],[3]
4046,中等 的 bedroom$365/m,2,1,[0_1],[2]
4047,还有 一 个 超大 的 客厅 和 壁炉 。,8,1,[0_1_2_3_4_5_6_7],[8]
4048,房子 的 地理 位置 也 很 好 ， 生活 ， 上学 都 超级 方便 。,12,3,[0_1_2_3_4_5_6_8_10_11_12_13],[7_9_14]
4049,暖气 很 足 ， 可 调节 温度 ， 很 舒服 。,8,3,[0_1_2_4_5_6_8_9],[3_7_10]
4050,房子 真心 很 好 有 需求 的 可以 发 邮件 问 我们 欢迎 咨询 + 看 房,16,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_15_16],[14]
4051,现价 正在 波动 中 。,4,1,[0_1_2_3],[4]
4052,卧室 和 厅 的 面积 都 很 大 ， 相当于 两 个 大 房间 。,13,2,[0_1_2_3_4_5_6_7_9_10_11_12_13],[8_14]
4053,两 个 房间 都 是 落地窗 ， 有 一 个 很 大 的 大 阳台 ， 有 健身房 ， 免费 停车场 ， 室外 游泳池 。,20,5,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_16_17_19_20_22_23],[6_15_18_21_24]
4054,卧室 和 厅 的 面积 都 很 大 ， 相当于 两 个 大 房间 。,13,2,[0_1_2_3_4_5_6_7_9_10_11_12_13],[8_14]
4055,两 个 房间 都 是 落地窗 ， 有 一 个 很 大 的 大 阳台 ， 有 健身房 ， 免费 停车场 ， 室外 游泳池 。,20,5,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_16_17_19_20_22_23],[6_15_18_21_24]
4056,卫生间 超级 大 的 厨房 非常 爽 欢迎 来看 房子 ！,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
4057,谢谢 诸君 ， 房子 已 租,5,1,[0_1_3_4_5],[2]
4058,夏天 冷气 自己 调节 ， 非常 凉快 。,6,2,[0_1_2_3_5_6],[4_7]
4059,价格 可 议 。,3,1,[0_1_2],[3]
4060,欢迎 咨询 看 房 ~ ~,4,2,[0_1_2_3],[4_5]
4061,匹 大 校外 公寓 ， 住 的 都 是 匹 大学生 十分 安全 .,12,2,[0_1_2_3_5_6_7_8_9_10_11_12],[4_13]
4062,若 有 兴趣 ， 还 可以 发 具体 照片 哈 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
4063,总之 ， 购物 是 相当 方便 的 ， 而且 选择 很多 。,9,3,[0_2_3_4_5_6_8_9_10],[1_7_11]
4064,我们 一直 是 两 人 平分 房租 ， 即 每 人 $497.,10,2,[0_1_2_3_4_5_6_8_9_10],[7_11]
4065,非常 欢迎 有 诚意 ， 能够 来 实地 看 房 的 。,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
4066,下面 是 公寓 链接 ， 和 详细 和 房间 构造 图 。,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
4067,卧室 和 厅 的 面积 都 很 大 ， 相当于 两 个 大 房间 。,13,2,[0_1_2_3_4_5_6_7_9_10_11_12_13],[8_14]
4068,两 个 房间 都 是 落地窗 ， 有 一 个 很 大 的 大 阳台 ， 有 健身房 ， 免费 停车场 ， 室外 游泳池 。,20,5,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_16_17_19_20_22_23],[6_15_18_21_24]
4069,这些 家具 看起来 都 很 新 ， 状态 都 非常 好 ， 低价 出售 。,12,3,[0_1_2_3_4_5_7_8_9_10_12_13],[6_11_14]
4070,包 水暖 。,2,1,[0_1],[2]
4071,价格 可 议 。,3,1,[0_1_2],[3]
4072,环境 非常 好 。,3,1,[0_1_2],[3]
4073,房间 家具 齐全 ， 可 拎包 入住 。,6,2,[0_1_2_4_5_6],[3_7]
4074,家具 生活 用品 已 齐全 ， 拎包 即 可 入住 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
4075,长 租 短 租 都 可以 。,6,1,[0_1_2_3_4_5],[6]
4076,卧室 是 木 地板 ， 其他 地方 都 是 瓷砖 地 ， 利落 得很 ， 不 会 像 地毯 一样 容易 生 恶心 的 虫子 。,22,4,[0_1_2_3_5_6_7_8_9_10_12_13_15_16_17_18_19_20_21_22_23_24],[4_11_14_25]
4077,降 100，490 愿意 租 吗 ？,4,2,[0_2_3_4],[1_5]
4078,有 兴趣 的 同学 赶紧 啊 ！,6,1,[0_1_2_3_4_5],[6]
4079,周围 治安 良好 ， 居民 以 留学生 及 访问 学者 为主 。,10,2,[0_1_2_4_5_6_7_8_9_10],[3_11]
4080,隔壁 家 是 一 户 清华 教授 带 小孩 ， 外加 中国 留学生 。,12,2,[0_1_2_3_4_5_6_7_8_10_11_12],[9_13]
4081,另外 一 边 是 中 美 中年 家庭 。,8,1,[0_1_2_3_4_5_6_7],[8]
4082,后院 有 一 片 草坪 ， 可以 停车 。,7,2,[0_1_2_3_4_6_7],[5_8]
4083,价格 可 议 。,3,1,[0_1_2],[3]
4084,这里 一 份 地图,4,0,[0_1_2_3],
4085,两 厅 特别 大 。,4,1,[0_1_2_3],[4]
4086,卧室 一 大 一 小 。,5,1,[0_1_2_3_4],[5]
4087,房子 干净 整洁 ， 环境 优雅 ， 宽敞 ， 安静 ， 明亮 。,8,5,[0_1_2_4_5_7_9_11],[3_6_8_10_12]
4088,全部 硬木 地板 。,3,1,[0_1_2],[3]
4089,容易 搞 卫生 。,3,1,[0_1_2],[3]
4090,地下室 非常 大 。,3,1,[0_1_2],[3]
4091,可 免费 储藏 物品 。,4,1,[0_1_2_3],[4]
4092,欢迎 发 邮件 联系 我,5,0,[0_1_2_3_4],
4093,仅限 女生 。,2,1,[0_1],[2]
4094,家具 全套 齐全 拎包 入住 。,5,1,[0_1_2_3_4],[5]
4095,各 路 公交 直达 学校 和 各 大 超市 （ 其实 步行 也 很 近 ） ；,14,3,[0_1_2_3_4_5_6_7_8_10_11_12_13_14],[9_15_16]
4096,心动 不如 行动 ！,3,1,[0_1_2],[3]
4097,超 方便 ！,2,1,[0_1],[2]
4098,这 是 厨房 和 厕所 最近 的 那 一 间 ， 所以 要用 什么 东西 都 很 方便 。,17,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15_16_17],[10_18]
4099,木 地板 方便 打扫 清洁 ， 厕所 和 厨房 都 很 整洁 。,11,2,[0_1_2_3_4_6_7_8_9_10_11],[5_12]
4100,家具 ： 家具 齐全 。,3,2,[0_2_3],[1_4]
4101,一 个 一 人 半 高 的 书架 。,8,1,[0_1_2_3_4_5_6_7],[8]
4102,水电 煤气 暖气 垃圾 费 ， 什么 都 不用 担心 ！,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
4103,全部 包括 在内 。,3,1,[0_1_2],[3]
4104,相比 之下 $515 真的 性价比 很高 ！,5,2,[0_1_3_4_5],[2_6]
4105,我 会 把 房间 照片 和 房型 图 一 起 发给 你 。,12,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12]
4106,在 房 后面 有 一 块 小 院子 ， 夏天 可以 烧烤 乘凉 。,12,2,[0_1_2_3_4_5_6_7_9_10_11_12],[8_13]
4107,出租 的 房间 是 两 间 大 卧室 中 的 一 间 ， 房租 $460/mo ， 不 含水 电网 。,16,4,[0_1_2_3_4_5_6_7_8_9_10_11_13_16_17_18],[12_14_15_19]
4108,周围 环境 很 安静 ， 治安 良好 。,6,2,[0_1_2_3_5_6],[4_7]
4109,希望 能够 尽快 入住 ！,4,1,[0_1_2_3],[4]
4110,位置 处于 犹太 社区 ， 很 安全 ， 对于 晚上 学习 到 很 晚 的 女生 也 很 适合 。,17,3,[0_1_2_3_5_6_8_9_10_11_12_13_14_15_16_17_18],[4_7_19]
4111,一 楼 有 一 个 独立 小 卫生间 。,8,1,[0_1_2_3_4_5_6_7],[8]
4112,房间 内 有 自己 的 衣柜 。,6,1,[0_1_2_3_4_5],[6]
4113,根据 需要 可以 商议 留下 家具 ， 其他 详情 均 可 商议 。,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
4114,散步 是 最 好 的 锻炼 方式 之一 : - ） 。,8,4,[0_1_2_3_4_5_6_7],[8_9_10_11]
4115,家里 闹 过 鼠 患 的 同学 就 知道 有 多么 坑 了 。,13,1,[0_1_2_3_4_5_6_7_8_9_10_11_12],[13]
4116,三 层 楼 各 有 一 个 卫生间 。,8,1,[0_1_2_3_4_5_6_7],[8]
4117,有 厨房 ， 有 餐厅 。,4,2,[0_1_3_4],[2_5]
4118,太 多 了 ！,3,1,[0_1_2],[3]
4119,中介 允许 吗 ？,3,1,[0_1_2],[3]
4120,声音 嘛 ， 我们 都 是 不 吵 不 闹 的 好 孩子 ， 天天 默默 写 作业 ， 音乐 视频 插 耳机 ， 所以 安静 又 隐私 。,24,5,[0_1_3_4_5_6_7_8_9_10_11_12_14_15_16_17_19_20_21_22_24_25_26_27],[2_13_18_23_28]
4121,不怕 别人 以为 你 是 中介 小 广告 么 ？,9,1,[0_1_2_3_4_5_6_7_8],[9]
4122,持续 招租 中 再 顶 一下 ~ 好 房 不 要 错过 ！,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
4123,家具 齐全 ， 床 衣架 衣柜 书桌 台灯 应有尽有 ， 可 拎包 入住 。,11,3,[0_1_3_4_5_6_7_8_10_11_12],[2_9_13]
4124,谢谢 分享 图片 。,3,1,[0_1_2],[3]
4125,价格 超 便宜 ， $300 包 水电 暖 网 。,7,3,[0_1_2_5_6_7_8],[3_4_9]
4126,明年 一月 即可 入住 。,4,1,[0_1_2_3],[4]
4127,附近 肯德基 等 ；,3,1,[0_1_2],[3]
4128,网络 都 有 电缆 和 插口 ， 只要 给 网络 公司 打 电话 开通 就 能够 上网 。,16,2,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_15_16],[6_17]
4129,有 需要 请 回帖 联系 。,5,1,[0_1_2_3_4],[5]
4130,男生 优先 。,2,1,[0_1],[2]
4131,此外 ， 如果 缺 的 东西 ， 可以 问 房东 借 。,9,3,[0_2_3_4_5_7_8_9_10],[1_6_11]
4132,已 出租 已 出租 已 出租,6,0,[0_1_2_3_4_5],
4133,吐血 降价 出租 ！,3,1,[0_1_2],[3]
4134,房租 每 月 $445 ， 包含 水 、 燃气 以及 暖气 。,8,4,[0_1_2_5_6_8_9_10],[3_4_7_11]
4135,房 内 家具 可 全部 赠送 （ 含 空调 ） ， 可 拎包 入住 。,11,4,[0_1_2_3_4_5_7_8_11_12_13],[6_9_10_14]
4136,有 空调 ！,2,1,[0_1],[2]
4137,匹 村 很多 公寓 都 是 没有 空调 的 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
4138,有 图 有 真相 ~~~475 / 月 ~ 真的 是 太 划算 了 。,10,4,[0_1_2_3_6_8_9_10_11_12],[4_5_7_13]
4139,随意 用 ~~~ ！,2,2,[0_1],[2_3]
4140,客厅 大家 共用 ， 不 住 人 。,6,2,[0_1_2_4_5_6],[3_7]
4141,大家 好 。,2,1,[0_1],[2]
4142,离 学校 不 能 再 近 了 。,7,1,[0_1_2_3_4_5_6],[7]
4143,卧室 宽大 ， 安静 光线 好 ， 物业 公司 就 在 对面 楼 ， 各 种 设施 俱全 ， 免费 停车场 。,17,5,[0_1_3_4_5_7_8_9_10_11_12_14_15_16_17_19_20],[2_6_13_18_21]
4144,房租 ： 300+utility ( 20--30/month ) 。,1,6,[0],[1_2_3_4_5_6]
4145,想 看 照片 和 了解 具体 情况 的 同学 请 联系 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
4146,欢迎 咨询 。,2,1,[0_1],[2]
4147,去 卧室 和 卫生间 都 不 经过 客厅 ， 拉 个 帘子 就 可以 完全 独立 ~ ！,15,3,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_15],[8_16_17]
4148,如果 合适 有 打算 立即 入住 ， 建议 直接 带 支票 过来 看好 房子 直接 交 押金 （ 和 第一 个 月 房租 一 致 ） ， 因为 很 有 可能 随时 被 人 租 走 。,32,5,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_15_16_18_19_20_21_22_23_24_27_28_29_30_31_32_33_34_35],[6_17_25_26_36]
4149,真正 拎包 入住 。,3,1,[0_1_2],[3]
4150,卧室 是 木 地板 ， 其他 地方 都 是 瓷砖 地 ， 利落 得很 ， 不 会 像 地毯 一样 容易 生 恶心 的 虫子 。,22,4,[0_1_2_3_5_6_7_8_9_10_12_13_15_16_17_18_19_20_21_22_23_24],[4_11_14_25]
4151,机会 难得 ！,2,1,[0_1],[2]
4152,顶 一下 ~ ~ 顶 一下 顶 一下 ~~~顶 ！,6,4,[0_1_4_5_6_7],[2_3_8_9]
4153,一 室 一 厅 。,4,1,[0_1_2_3],[4]
4154,卫生间 ， 厨房 家具 齐全 。,4,2,[0_2_3_4],[1_5]
4155,空间 大 ， 阳光 充足 ， 是 单身 人士 以及 情侣 必 选 。,11,3,[0_1_3_4_6_7_8_9_10_11_12],[2_5_13]
4156,欢迎 各位 同学 联系 .,4,1,[0_1_2_3],[4]
4157,请问 房 还 在 吗 ？,5,1,[0_1_2_3_4],[5]
4158,家具 齐全 ， 可以 拎包 入住 。,5,2,[0_1_3_4_5],[2_6]
4159,（ 工作日 的 话 当天 打 当天 修 ） 价格 ： $400+utilities （ 只 有 电 、 网 ） ， 可 议价 。,14,9,[1_2_3_4_5_6_7_9_13_14_15_17_20_21],[0_8_10_11_12_16_18_19_22]
4160,家具 齐全 ， 可以 拎包 入住 。,5,2,[0_1_3_4_5],[2_6]
