sent_type,university,sent_id,aligned_to,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_negative_ln_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,25_50_25_percent_location,10_80_10_percent_location,30_40_30_percent_location,first_middle_last_location,translation_sentence_length,entropy_at_cs_point
code-switch,PSU,914,PSU_7159,租 主 是 好 相处 热心肠 逗 比 又 安静 的 phd 。,租 主 是 好 相处 热心肠 逗 比 又 安静 的 研究生 。,12,phd,研究生,37.161163300893634,4.477268,NN,7,nmod:prep,5.387967 4.585248 2.199851 3.832938 4.098905 8.75791 6.134696 2.429301 4.527846 4.842408 0.5397285 4.477268 1.039253,4.065639961538462,8.12042485043939,9.527338498762017,3,3,5,0,0,0.5397285,3,3,3,2,13,2.5393156004807818
non-code-switch,PSU,7159,PSU_914, ,地点 希望 是 在 离 小学 学校 比较 近 和 购物 方便 的 地方 。,14,,地方,34.49845991556636,2.030877,NN,3,nmod:prep,4.410243 5.681192 2.735472 1.520054 3.591287 4.665401 3.464419 4.129651 2.603284 3.860678 4.388911 5.373553 1.177193 2.030877 0.6633921,3.353040473333334,,8.716408282545688,,2,11,0,0,1.177193,3,3,3,2,15,2.6169733351944937
code-switch,PSU,918,PSU_7122,pass ， 我 租 了 别人 的 bus,卡 ， 我 租 了 别人 的 公交车,1,pass,卡,37.135623554562656,3.266571,VV,0,root,3.266571 1.845602 3.206478 4.374115 0.1593017 4.719583 0.4224522 4.971642,2.8707181124999996,8.456897087060604,9.527338498762017,4,1,0,1,,,1,2,1,1,8,1.8631269136914448
non-code-switch,PSU,7122,PSU_918, ,谢谢 ， 知道 了 ^ _ ^,1,,谢谢,38.69452264800934,5.637844,VV,0,root,5.637844 1.459426 4.352406 1.093659 5.919225 6.225111 6.181576,4.409892428571429,,8.644949318563542,,2,0,1,,,1,2,1,1,7,1.8631269136914448
code-switch,PSU,919,PSU_4607,pass 每 月 $35 ，,卡 每 月 $35 ，,1,pass,卡,37.135623554562656,3.266571,VV,0,root,3.266571 4.502779 3.653591 10.51329 1.197862,4.6268186,8.456897087060604,9.527338498762017,4,1,0,1,,,1,2,1,1,5,1.8631269136914448
non-code-switch,PSU,4607,PSU_919, ,管理 此 线 五 年 。,1,,管理,33.60435334267984,4.461753,VV,0,root,4.461753 3.546145 2.413328 4.181571 1.256477 1.432265,2.8819231666666667,,8.9212026951917,,2,0,1,,,1,2,1,1,6,1.8631269136914448
code-switch,PSU,934,PSU_4247,如有 意向 ， 请 email 联系 ： em@49,如有 意向 ， 请 邮箱 联系 ： em@49,5,email,邮箱,41.26464014473956,6.340226,NN,6,compound:nn,5.012303 5.974389 0.6249089 3.676401 6.340226 4.667508 2.391007 10.51329,4.9000041125000005,7.630218513876136,9.614349875751646,5,2,1,0,0,3.676401,2,2,2,2,8,2.2807441885689093
non-code-switch,PSU,4247,PSU_934, ,能够 敏锐 发现 商机 ， 了解 客户 心理 。,7,,客户,36.890604838719526,3.230293,NN,8,compound:nn,4.484877 5.074061 4.183163 4.695369 0.4435868 4.452739 3.230293 5.209614 1.504069,3.6975302000000005,,10.913632859881908,,2,1,0,0,4.452739,3,2,3,2,9,2.106766466225678
code-switch,PSU,939,PSU_5269,房间 不 带 厨房 ， shared bathroom 。,房间 不 带 厨房 ， 公共 浴室 。,6,shared,公共,35.83676799432036,4.731552,JJ,7,amod,5.415995 2.824323 2.752208 4.583567 0.9667723 4.731552 2.752194 1.118653,3.1431580374999997,10.625950787430126,10.066334999494703,6,2,1,0,1,4.583567,3,2,3,2,8,2.4620443234950367
non-code-switch,PSU,5269,PSU_939, ,其他 特点 ： 硬木 地板 : 绝对 卫生 。,7,,绝对,36.352068366470135,5.471318,JJ,8,amod,3.199917 3.420006 1.384444 6.601148 1.661189 4.298767 5.471318 5.773888 1.912598,3.747030555555556,,10.220485679321962,,2,1,0,1,1.661189,3,2,3,2,9,0.5164954454942418
code-switch,PSU,941,PSU_526,二 楼 有 一 个 share 的 卫生间 + 浴室 。,二 楼 有 一 个 公共 的 的 卫生间 + 浴室 。,6,share,公共,35.83676799432036,3.350423,JJ,9,amod,3.222314 1.591621 1.664433 1.306425 5.503237 3.350423 2.315639 3.159587 5.520216 4.747528 6.220054 1.046625,3.3040084999999997,7.7081800553458475,10.066334999494703,5,2,3,0,0,5.503237,2,2,2,2,12,2.494879583153575
non-code-switch,PSU,526,PSU_941, ,小区 后面 就是 一 个 大 的 狗 公园 。,6,,大,33.14309949882581,2.705751,JJ,8,amod,5.445959 5.280092 2.753487 1.793406 5.704297 2.705751 0.9929545 4.26469 3.100464 1.092914,3.3134014499999997,,6.9062996746494365,,1,2,0,0,5.704297,2,2,2,2,10,2.494879583153575
code-switch,PSU,944,PSU_4144,想 锻炼 英语 的 女生 想 和 外国人 一起 住 的 可以 考虑 这个 apt 。,想 锻炼 英语 的 女生 想 和 外国人 一起 住 的 可以 考虑 这个 公寓 。,15,apt,公寓,39.049879525011114,5.140481,NN,13,dobj,4.705596 4.86066 3.455442 1.328672 4.657522 3.408908 1.893434 4.569946 4.229566 2.680313 1.010724 4.484807 3.0633 2.612504 5.140481 0.9741421,3.31725106875,8.876750932620867,7.358284798392494,3,2,2,0,0,2.612504,3,3,3,2,16,2.194461634000055
non-code-switch,PSU,4144,PSU_944, ,没 车 的 同学 我 可以 带 你 去 其他 超市 。,11,,超市,40.10322347796834,5.736053,NN,9,dobj,5.001022 3.790267 1.392276 4.048797 3.938336 2.34683 3.615214 1.88517 2.53534 3.32858 5.736053 1.163666,3.2317959166666665,,7.901371284376705,,2,2,0,0,3.32858,3,3,3,2,12,2.040364051308116
code-switch,PSU,945,PSU_1220,三 室 individual bathroom 。,三 室 独立 的 卧室 。,3,individual,独立,35.42965405460309,4.363745,JJ,5,amod,2.927257 3.862738 4.363745 0.7203761 4.901193 0.7579479,2.9222094999999997,12.012245148550017,8.041953234997894,10,2,2,0,0,3.862738,2,2,2,2,6,1.1766140012206345
non-code-switch,PSU,1220,PSU_945, ,那 是 一 段 美好 的 记忆 。,5,,美好,37.51740377126632,3.108125,JJ,7,amod,4.332015 1.218679 0.9150227 2.694154 3.108125 0.1383027 2.917139 0.8066211,2.0162573125,,11.319097967990071,,2,2,0,0,2.694154,2,2,2,2,8,2.1221501916684664
code-switch,PSU,946,PSU_1985,一 个 american 一 个 black 。,一 个 美国人 一 个 黑人 。,3,american,美国人,46.06056397924019,5.305063,NN,6,dep,2.791026 5.592477 5.305063 3.179597 5.279712 4.070023 1.683432,3.9859042857142852,10.625950787430126,10.913632859881908,8,3,3,0,0,5.592477,2,2,2,2,7,2.494879583153575
non-code-switch,PSU,1985,PSU_946, ,保险 一 个 月 多少 钱 ？,4,,月,32.88193675789676,1.215996,NN,0,root,4.968837 3.674553 5.279712 1.215996 6.431166 1.592732 1.0,3.451856571428572,,7.885110763504925,,1,0,1,0,5.279712,2,2,2,2,7,2.494879583153575
code-switch,PSU,947,PSU_6291,有 free off street parking lot 。,有 免费 的 街边 停车位 。,2,free,免费,38.15362473674615,4.294359,JJ,5,amod,2.715695 4.294359 0.4685211 6.078256 6.262852 0.539831,3.3932523499999996,8.9212026951917,7.721785707401626,4,2,3,0,0,2.715695,2,2,2,2,6,2.106714125779868
non-code-switch,PSU,6291,PSU_947, ,有 具体 的 信息 吗 ？,2,,具体,34.82318080946561,4.35484,JJ,4,amod,2.715695 4.35484 0.4210053 2.68457 5.134051 0.1054398,2.56926685,,8.680040638374813,,2,2,0,0,2.715695,2,2,2,2,6,2.106714125779868
code-switch,PSU,955,PSU_791,router 已 卖,路由器 已 卖,1,router,路由器,41.90304270982513,5.886802,NN,3,nsubj,5.886802 3.823272 4.351453,4.6871756666666675,11.319097967990071,10.913632859881908,6,3,2,0,,,2,2,2,1,3,1.8631269136914448
non-code-switch,PSU,791,PSU_955, ,房子 已 转让,1,,房子,37.40390285781066,5.512905,NN,3,nsubj,5.512905 2.919713 4.226714,4.219777333333333,,7.084991463392813,,2,2,0,,,2,2,2,1,3,1.8631269136914448
code-switch,PSU,963,PSU_7217,无 事故 记录 ， clean title ， 按时 保养 。,无 事故 记录 ， 干净 的 头衔 ， 按时 保养 。,5,clean,干净,39.00347142963831,6.066429,VA,7,amod,3.563109 5.1181 4.416825 0.8662001 6.066429 0.5325662 3.922933 0.5325323 6.073658 5.715467 1.115179,3.4475453272727274,8.9212026951917,8.228055514631755,5,2,2,0,1,4.416825,2,2,2,2,11,2.331753749195726
non-code-switch,PSU,7217,PSU_963, ,· 透明 的 平台 模式 ， 与 客户 直接 交流 ， 准确 捕获 长期 客户 。,2,,透明,38.48985139199022,5.595847,VA,5,amod,3.881124 5.595847 0.6272143 4.006362 4.891347 0.8384192 2.041585 4.160782 3.520347 3.303874 0.6939341 5.152608 5.909971 4.601892 3.583568 0.4988647,3.33173370625,,11.319097967990071,,2,3,0,1,,1,2,1,2,16,1.2458404953589646
code-switch,PSU,966,PSU_2556,本人 女 ， 安静 爱 干净 ， 不 开 party 。,本人 女 ， 安静 爱 干净 ， 不 开 派对 。,10,party,派对,40.895667412353966,2.913393,NN,9,dobj,5.073573 4.483484 0.971958 5.932204 4.655413 3.324678 0.3454795 1.887929 5.319402 2.913393 1.005935,3.2648589545454545,8.183603752060922,12.012245148550017,5,2,1,0,0,5.319402,3,3,3,2,11,2.1211330975678853
non-code-switch,PSU,2556,PSU_966, ,本人 性别 女 ， 安静 ， 不 开 趴 ， 不 养 宠物 。,13,,宠物,40.91055952677069,2.552417,NN,12,dobj,5.073573 5.317012 4.60278 0.971958 5.932204 0.9154039 2.128207 5.319402 3.375792 1.423856 2.945499 4.810753 2.552417 1.36352,3.3380269214285714,,10.220485679321962,,2,1,0,0,4.810753,3,3,3,2,14,1.95098170854056
code-switch,PSU,967,PSU_2434,可以 为 你 提供 mock interview 和 内推 。,可以 为 你 提供 模拟 面试 和 内推 。,5,mock,模拟,37.71424329709523,3.897037,JJ,8,amod,3.535944 2.645677 2.264558 2.444169 3.897037 4.164828 1.919514 10.51329 1.427697,3.645857111111111,10.913632859881908,11.319097967990071,4,2,3,0,0,2.444169,2,2,2,2,9,2.2588748646778125
non-code-switch,PSU,2434,PSU_967, ,房间 含 独立 卫生间 以及 衣帽间 。,3,,独立,35.42965405460309,3.635602,JJ,4,amod,5.415995 5.180736 3.635602 3.532983 3.931798 6.83372 2.030045,4.365839857142857,,8.041953234997894,,2,1,0,0,5.180736,2,2,2,2,7,2.163510297823313
code-switch,PSU,968,PSU_151,公寓 离 bus stop 稍 远 但 环境 安静 绝 不 会 吵闹 。,公寓 离 公交 车站 稍 远 但 环境 安静 绝 不 会 吵闹 。,3,bus,公交,39.73689897941276,5.204655,NN,4,compound:nn,4.876083 3.639942 5.204655 4.135591 4.301555 5.067664 4.524419 4.459775 3.820652 5.611508 3.553 2.638877 5.915932 1.156347,4.207571428571429,7.869110422158484,8.456897087060604,3,2,1,0,0,3.639942,1,2,1,2,14,2.3731757876379658
non-code-switch,PSU,151,PSU_968, ,小区 位 于 学校 北边 ， 十分 安静 ， 环境 好 ， 房间 大 。,4,,学校,35.007917095143085,3.834186,NN,5,compound:nn,5.445959 3.682245 3.735911 3.834186 5.35254 1.140859 4.155682 3.649035 0.3886348 4.508354 3.656272 1.047523 5.178204 4.361856 1.803756,3.4627344533333333,,7.6177959938775786,,2,1,0,0,3.735911,2,2,1,2,15,1.3260303204783506
code-switch,PSU,969,PSU_5126,yellow ， 包 很 轻 ， 很 新 。,黄色 ， 包 很 轻 ， 很 新 。,1,yellow,黄色,39.248105331767064,4.759578,NN,5,nmod:topic,4.759578 0.9300625 5.224929 4.28477 5.759033 1.360554 3.711302 4.296021 0.930927,3.473019611111111,12.012245148550017,12.012245148550017,6,2,4,0,,,1,2,1,1,9,1.8631269136914448
non-code-switch,PSU,5126,PSU_969, ,周边 环境 ： 小区 不 大 ， 非常 安静 。,2,,环境,34.562924297238375,4.707379,NN,6,nmod:topic,4.583487 4.707379 2.873678 5.578386 3.505301 3.49126 1.908651 4.079505 3.389415 1.233552,3.535061400000001,,7.986893457814868,,2,4,0,0,4.583487,1,2,1,2,10,1.8373875804286315
code-switch,PSU,971,PSU_4263,居住 情况 ： 有 衣帽间 ， 两 人 share 一 个 卫生间 。,居住 情况 ： 有 衣帽间 ， 两 人 公共 的 一 个 卫生间 。,9,share,公共,35.83676799432036,5.285901,JJ,13,amod,4.495176 4.165873 1.83651 3.342125 6.394945 0.5797836 2.726651 0.4726976 5.285901 1.943345 1.904912 6.389151 4.93294 0.966715,3.245480371428571,7.7081800553458475,10.066334999494703,5,2,4,0,0,0.4726976,2,2,2,2,14,2.3149452483701602
non-code-switch,PSU,4263,PSU_971, ,职位 要求 ： 具有 房地产 相关 领域 必备 的 基础 知识 ；,8,,必备,44.62394453423279,5.001786,JJ,11,amod,5.976814 3.407113 2.512249 4.241851 5.384363 2.409164 2.147384 5.001786 0.424848 3.287971 5.437356 2.295933,3.5439026666666664,,10.625950787430126,,2,3,0,0,2.147384,2,2,2,2,12,1.208268199778419
code-switch,PSU,972,PSU_4255,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 walk in closet ， 十分 适合 女生 。,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 壁橱 衣柜 ， 十分 适合 女生 。,11,walk,壁橱,43.17991677123602,6.769166,NN,12,compound:nn,6.527233 1.176091 3.896134 3.601406 4.037666 0.4245601 3.484542 3.9518 1.804378 2.380778 6.769166 6.55792 1.244165 4.096576 1.735066 5.473934 1.142831,3.429661535294118,9.93280360687018,12.012245148550017,4,2,1,0,0,2.380778,2,2,2,2,17,2.508865856183963
non-code-switch,PSU,4255,PSU_972, ,有 很 强 的 适应性 和 应变 能力 ， 能够 灵活 处理 突发 问题 ；,7,,应变,39.527600688278575,4.969377,NN,8,compound:nn,2.715695 2.922148 4.774585 1.27855 3.342126 1.466492 4.969377 4.540142 0.6717336 2.378273 3.580561 4.921381 3.832985 3.46352 2.101178,3.1305831066666667,,12.012245148550017,,2,1,0,0,1.466492,2,2,2,2,15,2.5251110369266883
code-switch,PSU,980,PSU_1714,求 分享 一 条 line 。,求 分享 一 条 线 。,5,line,线,36.25864021640395,2.567153,NN,2,dobj,4.792746 5.121988 2.551168 1.580853 2.567153 1.232665,2.974428833333333,11.319097967990071,9.44729579108848,4,1,3,0,0,1.580853,3,2,3,2,6,2.241804916754074
non-code-switch,PSU,1714,PSU_980, ,可否 租 八 个 月 ？,5,,月,32.88193675789676,0.8894775,NN,2,dobj,7.042348 5.226623 4.28736 1.150741 0.8894775 5.183019,3.963261416666667,,7.885110763504925,,1,3,0,0,1.150741,3,2,3,2,6,2.306662084406308
code-switch,PSU,981,PSU_1162,因为 物品 太 多 ， 准备 搞 一 个 garage sale 。,因为 物品 太 多 ， 准备 搞 一 个 车库 拍卖 。,10,garage,车库,41.44716963998448,5.022952,NN,11,compound:nn,2.896955 5.532707 4.790534 3.952621 1.428 3.752177 4.074116 0.5049582 5.742998 5.022952 2.154926 1.387493,3.436703100000001,9.614349875751646,9.373187818934758,6,2,1,0,0,5.742998,3,2,3,2,12,2.494879583153575
non-code-switch,PSU,1162,PSU_981, ,签约 成功 后 会 免 一 个 月 房租 ！,8,,月,32.88193675789676,1.215996,NN,9,compound:nn,5.415995 3.990465 1.803756 3.997011 5.61414 2.127694 6.171693 1.215996 6.712462 2.846461,3.9895673,,7.885110763504925,,1,1,0,0,6.171693,3,2,3,2,10,2.494879583153575
code-switch,PSU,983,PSU_7787,本 帖 由 更新 ， 毕业 甩卖 ， 准备 搞 一 个 garage sale ， 请 大家 多多 关注 。,本 帖 由 更新 ， 毕业 甩卖 ， 准备 搞 一 个 车库 拍卖 ， 请 大家 多多 关注 。,13,garage,车库,41.44716963998448,5.022952,NN,14,compound:nn,2.357215 6.708839 3.820034 5.642948 0.9241794 3.499553 9.289967 1.352999 3.601194 4.074116 0.5049582 5.742998 5.022952 2.154926 1.157639 3.682265 2.103462 1.634527 3.195459 0.6150455,3.3542638049999995,9.614349875751646,9.373187818934758,6,2,1,0,0,5.742998,2,2,2,2,20,2.494879583153575
non-code-switch,PSU,7787,PSU_983, ,你 好 ， 我 想 加入 ， 能 给 我 个 邮件 地址 不 ， 我 想 咨询 一下 详细 信息 ， 谢谢 ～,12,,邮件,38.425347364982734,4.996357,NN,13,compound:nn,3.991114 3.577481 1.413318 1.874156 1.593136 2.741718 1.925464 3.493268 2.429752 1.351304 4.045353 4.996357 5.39497 3.349435 3.084272 0.856438 1.593136 5.494022 3.701708 4.892001 4.709925 0.8124216 5.521133 2.637732,3.1449839416666667,,8.9212026951917,,2,1,0,0,4.045353,2,2,2,2,24,2.3168231182647117
code-switch,PSU,984,PSU_2444,如果 有 兴趣 ， 请 留言 ， 我 分别 告诉 大家 garage sale 的 地址 。,如果 有 兴趣 ， 请 留言 ， 我 分别 告诉 大家 车库 拍卖 的 地址 。,12,garage,车库,41.44716963998448,6.199104,NN,13,compound:nn,2.949325 1.728947 3.90522 0.9000635 3.865889 3.301296 2.025375 3.165119 5.61245 5.214101 1.920757 6.199104 2.154926 1.566117 4.227237 0.7978393,3.0958603625000003,9.614349875751646,9.373187818934758,6,2,1,0,0,1.920757,3,2,3,2,16,1.5977928924331195
non-code-switch,PSU,2444,PSU_984, ,如果 可以 考虑 ， 请 发给 我 联系 方式 ， 谢谢 。,8,,联系,35.042017547067346,4.29385,NN,9,compound:nn,2.949325 2.56358 3.126123 1.749933 3.640413 4.797632 2.945022 4.29385 4.40709 0.7251962 5.533113 0.7998705,3.127595641666666,,7.008298842604558,,2,1,0,0,2.945022,2,2,2,2,12,2.2531269441208304
code-switch,PSU,989,PSU_4015,学校 计算机 lab 同款 。,学校 计算机 实验室 同款 。,3,lab,实验室,44.01808763179383,0.1383027,NN,4,nsubj,3.23301 4.241335 0.1383027 10.51329 1.427697,3.91072694,12.012245148550017,10.625950787430126,3,3,1,0,0,4.241335,2,2,2,2,5,0.6482180378559176
non-code-switch,PSU,4015,PSU_989, ,服务 项目 类别 如下 ：,3,,类别,38.18154480785522,3.696367,NN,4,nsubj,4.439798 5.299166 3.696367 3.47005 0.3227735,3.4456309,,12.012245148550017,,2,1,0,0,5.299166,2,2,2,2,5,1.5117722601282353
code-switch,PSU,992,PSU_7547,本人 为 at&t family plan 的 holder ， 邀请 新 成员 加入 。,本人 为 at&t 家庭 套餐 的 持有 至 ， 邀请 新 成员 加入 。,4,family,家庭,35.365730573433275,3.960525,NN,5,compound:nn,5.073573 2.348979 10.51329 3.960525 4.841461 1.273446 5.213586 3.253599 2.365576 3.970035 3.758053 3.246391 1.20188 0.8394209,3.704272492857143,9.239656426310235,9.815020571213797,6,2,1,0,0,10.51329,2,2,1,2,14,2.2895881763319084
non-code-switch,PSU,7547,PSU_992, ,感觉 口语 会话 不行 ， 需要 加强 。,2,,口语,39.4000962243704,5.989691,NN,3,compound:nn,5.211875 5.989691 6.393091 5.945567 0.5332576 3.488635 3.471376 1.726807,4.0950374499999995,,10.913632859881908,,2,1,0,0,5.211875,1,2,1,2,8,1.321974481628173
code-switch,PSU,995,PSU_4670,房间 是 三 楼 ， 最 大 的 那 间 ～～～一 人 住 或 couple 住 都 相当 合适 ！,房间 是 三 楼 ， 最 大 的 那 间 ～～～一 人 住 或 情侣 住 都 相当 合适 ！,15,couple,情侣,41.24197479182989,4.40308,NN,19,nsubj,5.415995 2.180871 3.045934 3.336401 0.9360235 3.460004 3.291772 1.5512 3.876888 5.489377 10.51329 2.464393 4.264082 3.355581 4.40308 5.222236 3.190414 2.891259 3.556699 3.673941,3.8059720250000004,9.614349875751646,10.913632859881908,6,2,4,0,0,3.355581,3,2,3,2,20,2.6275360961185967
non-code-switch,PSU,4670,PSU_995, ,车况 非常 好 ， 高速 以及 村里 开 表现 都 非常 好 。,7,,村里,38.82692690715252,5.778605,NN,12,nsubj,6.636354 3.98888 1.782907 0.5531858 4.994328 3.032366 5.778605 4.427595 4.4799 2.46027 1.374902 1.922206 0.7249983,3.2428074692307693,,9.179031804493802,,2,5,0,0,3.032366,2,2,2,2,13,2.338110200055143
code-switch,PSU,996,PSU_6511,lease 是 到 明年 八月 的,租金 是 到 明年 八月 的,1,lease,租金,38.294004937140876,7.042348,NN,5,nsubj,7.042348 1.974358 3.76831 4.350193 3.570725 1.868106,3.76234,7.34880605443795,9.304194947447806,5,2,4,0,,,1,2,1,1,6,1.8631269136914448
non-code-switch,PSU,6511,PSU_996, ,卫生间 浴室 是 不 用 与 别人 共用 的 ？,2,,浴室,40.402814183789445,2.954052,NN,5,nsubj,5.804662 2.954052 2.216402 2.568168 3.399134 3.144073 3.855651 10.51329 1.397776 4.427609,4.0280816999999995,,9.709660055555972,,2,3,0,0,5.804662,1,2,1,2,10,1.0853849839036263
code-switch,PSU,999,PSU_8160,驾照 permit 已经 拿到 了 ， 求 老 司机 带 一下 ， 自己 没有 车 。,驾照 许可证 已经 拿到 了 ， 求 老 司机 带 一下 ， 自己 没有 车 。,2,permit,许可证,44.8984217423894,5.506336,NN,4,nsubj,7.042348 5.506336 3.020562 3.662825 0.3679768 2.555769 4.727423 4.30505 3.139192 0.5849295 5.907662 0.6656599 2.659281 2.299943 4.201181 1.167409,3.2383467000000006,9.121873390653853,,6,3,2,0,0,7.042348,1,2,1,2,16,1.336172088630711
non-code-switch,PSU,8160,PSU_999, ,猫 床 也 是 一样 ， ， ， 刚 买 没有 收据 。,2,,床,38.860933817031736,5.776873,NN,5,nsubj,4.211875 5.776873 3.0196 0.8044325 2.723713 1.142715 3.413054 0.9389556 4.685104 3.937572 3.757796 5.158951 0.9884181,3.1199276307692307,,7.311764782757601,,1,3,0,0,4.211875,1,2,1,2,13,1.8350957367039988
code-switch,PSU,1004,PSU_7719,因 搬家 变成 full size 床 不 能 再 用 。,因 搬家 变成 全 尺寸 床 不 能 再 用 。,4,full,全,34.511768507725044,3.071047,DT,5,det,3.052509 4.735093 4.922558 3.071047 4.434731 5.731283 2.861672 2.678347 2.883623 2.158171 1.391986,3.447365454545455,7.83785787865438,7.917900586327916,4,1,1,0,0,4.922558,2,2,2,2,11,2.125296061234992
non-code-switch,PSU,7719,PSU_1004, ,家具 齐全 ， 包括 一切 生活 的 用品 都 可以 留下 。,5,,一切,34.89539135119279,4.488381,DT,6,det,5.804013 6.28716 0.370216 1.797077 4.488381 2.954042 1.531212 5.451816 2.292025 1.626132 4.095297 1.082441,3.1483176666666672,,10.402807236115917,,2,1,0,0,1.797077,2,2,2,2,12,2.2653736134203903
code-switch,PSU,1014,PSU_7482,但是 不 是 独立 卫生间 ， 要 share 。,但是 不 是 独立 卫生间 ， 要 公共 的 。,8,share,公共,35.83676799432036,4.911763,JJ,7,dobj,3.145239 2.990385 2.507822 2.635204 3.75245 1.063136 3.266532 4.911763 1.943345 2.209681,2.8425557000000006,7.7081800553458475,10.066334999494703,5,2,1,0,0,3.266532,3,2,3,2,10,2.6284244822119454
non-code-switch,PSU,7482,PSU_1014, ,美国 还 这么 土 ， 不用 无线 的 吗 ？,7,,无线,38.96578852187611,4.88266,JJ,6,dobj,2.7692 3.850724 4.494858 5.175695 1.404571 4.421091 4.88266 1.507842 4.882822 0.08122981,3.3470692810000005,,9.815020571213797,,2,1,0,0,4.421091,2,2,3,2,10,2.373614276392992
code-switch,PSU,1018,PSU_2361,有 人 要 加入 family plan 吗 ？,有 人 要 加入 家庭 套餐 吗 ？,5,family,家庭,35.365730573433275,5.352758,NN,6,compound:nn,2.715695 3.533183 3.185113 2.929723 5.352758 4.841461 5.186032 0.1054398,3.4811756000000003,9.239656426310235,9.815020571213797,6,2,1,0,0,2.929723,2,2,2,2,8,1.7692251594875454
