SentenceID,CodeSwitchedSentence, TranslatedSentence
1379,饮食  ：  离 星巴克 ， 川 霸王 ， giant eagle 不 到 五 分钟 路程  。,饮食  ：  离 星巴克 ， 川 霸王 ， 捷安特 鹰 不 到 五 分钟 路程  。
1380,位 于 north neville 和 bayard 路口 附近 ， 有 遮挡 客厅  。,位 于 北 内维尔 和 巴亚德 路口 附近 ， 有 遮挡 客厅  。
1381,该 house 的 一 楼 是 商铺 （ 中国 大妈 在 卖 饰品 服饰 ） ， 二 楼 有 两 间 bedroom ， 厨房 和 厕所 ， 三 楼 有 三 间 bedroom  。,该 房子 的 一 楼 是 商铺 （ 中国 大妈 在 卖 饰品 服饰 ） ， 二 楼 有 两 间 卧室 ， 厨房 和 厕所 ， 三 楼 有 三 间 卧室  。
1382,cvs ， 超市 都 在 一 两 个 block 的 距离  。,西维斯 ， 超市 都 在 一 两 个 街区 的 距离  。
1383,up up ~ 现在 还 available ~ ding ~ ~,顶顶 ~ 现在 还 空余
1384,ding yi ding 顶 欢迎 女生 联系 我  。,顶顶顶 欢迎 女生 联系 我  。
1385,utility 大约 30-40 一 个 月  。,使用费 大约 30-40 一 个 月  。
1386,房子 是 walnut management 管理 的 ， 包 暖气 ， 平时 暖气 开 得 很 足  。,房子 是 坚果 管理 管理 的 ， 包 暖气 ， 平时 暖气 开 得 很 足  。
1387,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家  。,晚上 回来 可以 乘坐 黄 线 或 红线 的 通勤 线 ， 下车 即 到家  。
1388,ding yi xia 顶 一下,顶 一下
1389,北 奥克兰 bayard 与 n .,北 奥克兰 巴亚德
1390,king edward 客厅 出租  。,皇 爱德华 德 客厅 出租  。
1391,可 长 租 可 短 租 ， 不 用 为 lease 烦恼  。,可 长 租 可 短 租 ， 不 用 为 租约 烦恼  。
1392,周边 有 cvs 和 其它 小 超市  。,周边 有 西 维斯 和 其它 小 超市  。
1393,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家  。,晚上 回来 可以 乘坐 黄 线 或 红线 的 通勤 线 ， 下车 即 到家  。
1394,三 个 closet ， 女生 衣服 肯定 够 放  。,三 个 衣橱 ， 女生 衣服 肯定 够 放  。
1395,公寓 信息  ：  三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 dining room ， 也 被 改为 了 卧室  。,公寓 信息  ：  三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 厨房 ， 也 被 改为 了 卧室  。
1396,html 欢迎 联系 看 房  。,短讯 欢迎 联系 看 房  。
1397,如果 你 是 女生 ， 并且 爱 干净 ， easy going ， 就 和 我 联系 吧  。,如果 你 是 女生 ， 并且 爱 干净 ， 好 相处 ， 就 和 我 联系 吧  。
1398,房屋 信息  ：  整 栋 房子 是 个 三 层 的 house ， 进去 以后 每 家 独立  。,房屋 信息  ：  整 栋 房子 是 个 三 层 的 房子 ， 进去 以后 每 家 独立  。
1399,一 个 bedroom 在 三 楼 （ 不 是 阁楼 那 种 ， 是 个 大 br ）  。,一 个 卧室 在 三 楼 （ 不 是 阁楼 那 种 ， 是 个 大 卧室 ）  。
1400,虽然 是 studio ， 但是 房间 有 隔断 ， 吃饭 和 睡觉 的 地方 其实 分 的 很 开  。,虽然 是 公寓式 ， 但是 房间 有 隔断 ， 吃饭 和 睡觉 的 地方 其实 分 的 很 开  。
1401,邻居 很 友善 ， real estate 也 很 负责  。,邻居 很 友善 ， 中介 也 很 负责  。
1402,包 水 和 gas ， 不 包 电 和 网络  。,包 水 和 燃气 ， 不 包 电 和 网络  。
1403,the room is right next to 川 霸王 in squirrel hill .,房间 毗邻 川 霸王 松鼠山
1404,meyers management 是 匹兹堡 很 有名 的 房租 租赁 公司 ， 修理 东西 很 快 ， 态度 很 好  。,迈耶 管理 是 匹兹堡 很 有名 的 房租 租赁 公司 ， 修理 东西 很 快 ， 态度 很 好  。
1405,可 长 租 可 短 租 ， 不 用 为 lease 烦恼  。,可 长 租 可 短 租 ， 不 用 为 租约 烦恼  。
1406,位 于 north neville 和 bayard 路口 附近 ， 有 遮挡 客厅  。,位 于 内内维尔 和 巴亚德 路口 附近 ， 有 遮挡 客厅  。
1407,位置  ：  beacon st and murray ave ， 上学 下 馆子 买 东西 都 很 方便  。,位置  ： 贝肯街 和 穆勒街 ， 上学 下 馆子 买 东西 都 很 方便  。
1408,两 间 卧室 宽敞 明亮 ， 各 有 一 个 walk in closet ， 客厅 很 大 ， 还 有 两 个 walk in closet .,两 间 卧室 宽敞 明亮 ， 各 有 一 个 立式 衣橱 ， 客厅 很 大 ， 还 有 两 个 立式 衣橱 .
1409,我 的 是 cit 通用 的 s 码 硕士 服 ， 强烈 建议 cit 明年 毕业 的 同学 买  。,我 的 是 大学 名称 通用 的 小 号码 硕士 服 ， 强烈 建议 大学 名 明年 毕业 的 同学 买  。
1410,平时 生活 也 很 便利 ， 离 giant eagle ， 超市 ， 中国 餐厅 都 很 近 ， 直接 步行 即 可 到达  。,平时 生活 也 很 便利 ， 离 捷安特 鹰 ， 超市 ， 中国 餐厅 都 很 近 ， 直接 步行 即 可 到达  。
1411,入住 期间 有 任何 关于 房子 的 问题 ， 可以 直接 联系 walnut capital ， 即 可 解决 ， 响应 速度 很 快  。,入住 期间 有 任何 关于 房子 的 问题 ， 可以 直接 联系 坚果 资本 ， 即 可 解决 ， 响应 速度 很 快  。
1412,escort yellow zone 第三 站,通勤 黄 线 e 第三 站
1413,s&t = m&z=16 apt 在 三 楼 ， 两 室 一 厅  。,公寓 在 三 楼 ， 两 室 一 厅  。
1414,上面 的 giant eagle  。,上面 的 捷安特 鹰  。
1415,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65
1416,住户 一律 免费 停车 （ 露天 ） ， 只 需 找 经理 领 parking permit 即 可  。,住户 一律 免费 停车 （ 露天 ） ， 只 需 找 经理 领 停车 证 即 可  。
1417,因 朋友 从 国内 过来 ， 想 寻 租 一 间 bedroom ， 仅 一 周 ， 01/02/2014~01/09/2014  。,因 朋友 从 国内 过来 ， 想 寻 租 一 间 房间 ， 仅 一 周 ， 01/02/2014~01/09/2014  。
1418,走到 murray 上 即 可 享受 各 种 中餐 美食  。,走到 穆勒 上 即 可 享受 各 种 中餐 美食  。
1419,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,捷安特 鹰 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。
1420,包 水 和 gas ， 不 包 电 和 网络  。,包 水 和 燃气 ， 不 包 电 和 网络  。
1421,lease 还 剩 一 个 月 .,租约 还 剩 一 个 月 .
1422,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65
1423,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65
1424,就 在 craig 和 centre 交界 的 地方  。,就 在 克莱格 和 中央 街 交界 的 地方  。
1425,黄 同学 email  :  em@66,黄 同学 邮件  :  em@66
1426,位 于 north neville 和 bayard 路口 附近 ， 有 遮挡 客厅  。,位 于 北 内维尔 和 巴亚德 路口 附近 ， 有 遮挡 客厅  。
1427,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65
1428,帮 朋友 post 租房 信息  。,帮 朋友 张贴 租房 信息  。
1429,卫生间 是 mozart 公司 刚 粉刷 过 的 ， 很 新  。,卫生间 是 莫扎特 公司 刚 粉刷 过 的 ， 很 新  。
1430,我 室 友人 很 好 ， 很 随和 大方 ， 不 斤斤计较 ， 特别 爱 干净 ， 从不 在家 吵闹 或者 开 party 之 类 的 .,我 室 友人 很 好 ， 很 随和 大方 ， 不 斤斤计较 ， 特别 爱 干净 ， 从不 在家 吵闹 或者 开 聚会 之 类 的 .
1431,价格 要 一 个 人 可以 承受 的 ， 因为 不 是 和 别人 share  。,价格 要 一 个 人 可以 承受 的 ， 因为 不 是 和 别人 share  。
1432,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,共享 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。
1433,联系 方式  :  电话  :  pn-18 email  :  em@65,联系 方式  :  电话  :  pn-18 邮件  :  em@65
1434,apartment 为 一 年 半 前 新 建筑 ， 各 项 设施 十分 齐备 ， 居住 条件 佳  。,公寓 为 一 年 半 前 新 建筑 ， 各 项 设施 十分 齐备 ， 居住 条件 佳  。
1435,market district 这个 giant eagle 对面 ， 购物 天堂  。,购物区 这个 捷安特 鹰 对面 ， 购物 天堂  。
1436,$400 / 月 ， 家具 全 包 （ 床  、  衣柜  、  书桌 等等 ） ， 所有 utility 全 包 ， 网络 是 光纤 所以 非常 快  。,$400 / 月 ， 家具 全 包 （ 床  、  衣柜  、  书桌 等等 ） ， 所有 使用费 全 包 ， 网络 是 光纤 所以 非常 快  。
1437,楼 主 住 master room ， 有 独立 卫生间 ， 所以 房客 只 需 跟 小 房间 房客 share 卫生间  。,楼 主 住 主卧 ， 有 独立 卫生间 ， 所以 房客 只 需 跟 小 房间 房客 共享 卫生间  。
1438,客厅 还 有 一 个 小 的 balcony  。,客厅 还 有 一 个 小 的 阳台  。
1439,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65
1440,有时 dining room 碰到 了 ， 用 英文 聊 东 聊 西 的 ， 很 锻炼 口语  。,有时 厨房 碰到 了 ， 用 英文 聊 东 聊 西 的 ， 很 锻炼 口语  。
1441,一 个 大 closet ， 足够 放 衣服  。,一 个 大 衣橱 ， 足够 放 衣服  。
1442,share 厨房  、  浴室  。,共享 厨房  、  浴室  。
1443,当然 你 想 签 lease 也 可以 ， 具体 可以 和 房东 商定  。,当然 你 想 签 租约 也 可以 ， 具体 可以 和 房东 商定  。
1444,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65
1445,giant eagle 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。,捷安特 鹰 超市 离 公寓 步行 只 需要 4-5 分钟 ， 绝对 不 夸张  。
1446,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65
1447,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65
1448,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65
1449,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65
1450,lease 到 七月 底 结束  。,租约 到 七月 底 结束  。
1451,联系 方式  :  电话 pn-18 email  :  em@65,联系 方式  :  电话 pn-18 邮件  :  em@65
1452,或者 在 马路 对面 等 shuttle ， 很 方便  。,或者 在 马路 对面 等 公交 ， 很 方便  。
1453,html 地址 应该 是 上面 那个 ，,短讯 地址 应该 是 上面 那个 ，
1454,地点 在 douglas and murray ， 地点 非常 好  。,地点 在 道格拉斯 和 穆勒 ， 地点 非常 好  。
1455,去 waterfront 特别 方便  。,去 前 水 特别 方便  。
1456,bayard&craig 一 室 两 厅 中 的 一 厅 出租 ， 10/01/2013 起 available ， 女生 优先  。,bayard&craig 一 室 两 厅 中 的 一 厅 出租 ， 10/01/2013 起 空闲 ， 女生 优先  。
1457,两 层 的 house ， 现在 出租 三 间 卧室 其中 一 件 卧室 ， 价钱 400 $ 每 月 ， 不 含 utilities .,两 层 的 房子 ， 现在 出租 三 间 卧室 其中 一 件 卧室 ， 价钱 400$ 每 月 ， 不 含 使用费 .
1458,[/url ] 现 有 离 学校 最近 最 热门 的 apartment 出租 ！,[/url ] 现 有 离 学校 最近 最 热门 的 公寓 出租 ！
1459,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,客厅 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。
1460,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,客厅 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。
1461,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。,客厅 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流  。
1462,联系 方式 ， email  ：  leo .,联系 方式 ， 邮件  ：  leo .
1463,去 waterfront 特别 方便  。,去 前 水 特别 方便  。
1464,紧邻 centre ave .,紧邻 中央 街
1465,房子 介绍  ：  一 楼 两 室 一 厅 的 apt .,房子 介绍  ：  一 楼 两 室 一 厅 的 公寓 .
1466,如果 半 年 一 付 房租 可 享受 5  %  off 的 优惠  。,如果 半 年 一 付 房租 可 享受 折扣 的 优惠  。
1467,cohen ， 邮箱 em@67,科恩 ， 邮箱 em@67
1468,传统 美国 家庭 house  。,传统 美国 家庭 房子  。
1469,我 是 通过 美国 朋友 找到 这个 house 的 ， 性价比 很 好 ， 人 也 不多 ， 如果 你 喜欢 这样 传统 干净 的 美国 house ， 可以 联系 我  。,我 是 通过 美国 朋友 找到 这个 房子 的 ， 性价比 很 好 ， 人 也 不多 ， 如果 你 喜欢 这样 传统 干净 的 美国 房子 ， 可以 联系 我  。
1471,已 删除 补 一点 图 good apt .,已 删除 补 一 点 图 好 .
1472,联系 方式  ：  email  :  wll .,联系 方式  ：  邮件  :  wll .
1473,环境 舒适  ：  squirrel hill 是 pittsburgh 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静  。,环境 舒适  ：  松鼠山 是 匹兹堡 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静  。
1474,出租 一 间 小 卧室 ， 是 一 个 house 的 一 层 ， 三 室 两 厅 一 厨房 一 卫生间 一 地下室  。,出租 一 间 小 卧室 ， 是 一 个 房子 的 一 层 ， 三 室 两 厅 一 厨房 一 卫生间 一 地下室  。
1475,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学  。,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 科菲 克斯 小学  。
1476,房子 抢手 ， 性价比 极高 ， 感兴趣 的 请 尽快 联系 jenny ， em@68,房子 抢手 ， 性价比 极高 ， 感兴趣 的 请 尽快 联系 詹妮 ， em@68
1477,house 一 楼 ， 独立 的 一 室 一 厅 一 厨 一 卫 格局  。,房子 一 楼 ， 独立 的 一 室 一 厅 一 厨 一 卫 格局  。
1478,去 waterfront 特别 方便  。,去 前 水 特别 方便  。
1479,a 有 window ac  。,一 个 有 窗户 空调 。
1480,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 colfax 小学  。,在 此 居住 的 小孩 ， 就读 当地 非常 好 的 科菲 克斯 小学  。
1481,house 里面 地下室 washer dryer 免费 使用  。,房子 里面 地下室 洗碗机 烘干机 免费 使用  。
1482,house 里面 有 四 个 独立 卧室  。,房子 里面 有 四 个 独立 卧室  。
1483,utilities 跟 其他 同 住 的 均 分 即 可  。,使用费 跟 其他 同 住 的 均 分 即 可  。
1484,房子 位 于 walnut street ， 出租 其中 一 间 卧室  。,房子 位于 坚果 街 ， 出租 其中 一 间 卧室  。
1485,house 的 一 个 bedroom 出租 ， 带 独立 的 full bathroom  。,房子 的 一 个 卧室 出租 ， 带 独立 的 卫浴  。
1486,有 queen size 的 床 和 书桌  。,有 较 大号 床垫 的 床 和 书桌  。
1487,联系 方式 email  :  em@69,联系 方式 邮件  :  em@69
1488,很 好 的 linden 小 校 .,很 好 的 林登 小 校 .
1489,去 waterfront 特别 方便  。,去 前 水 特别 方便  。
1490,一 single family house 出租  。,一 单卧 出租  。
1491,留下 电话  、  email ， 以及 你 能 看 房 的 时间  。,留下 电话  、  邮件 ， 以及 你 能 看 房 的 时间  。
1492,位置  ：  house 的 位置 如下 地图 ， 红色 为 house 的 位置  。,位置  ：  房子 的 位置 如下 地图 ， 红色 为 房子 的 位置  。
1493,squirrel hill hobart&wightman 公寓 的 超大 客厅 招租  。,松鼠山 公寓 的 超大 客厅 招租  。
1494,meyers management 的 房子 ， 很 省心 ！,迈耶 管理 的 房子 ， 很 省心 ！
1495,地下室 有 免费 的 washer dryer 可 使用  。,地下室 有 免费 的 洗碗机 烘干机 可 使用  。
1496,整 栋 house 共 有 四 个 卧室  。,整 栋 房子 共 有 四 个 卧室  。
1497,另外 冬天 的 平均 每 人 的 utility 大概 要 多少 钱 ?,另外 冬天 的 平均 每 人 的 使用费 大概 要 多少 钱 ?
1498,请 注意 是 wilkins house 那个 set .,请 注意 是 维尔沁 房子 那个 套间 .
1499,朋友 女 ， 现在 匹兹堡 downtown 实习 ， 一直 实习 到 年底 .,朋友 女 ， 现在 匹兹堡 市 中心 实习 ， 一直 实习 到 年底 .
1500,已 租 up up up up 请问 您 长 租 吗 ？,已 租 顶 请 问 您 长 租 吗 ？
1501,联系 方式 如下  ：  email  :  wll .,联系 方式 如下  ：  邮件  :  wll .
1502,顶 一下 ， 房子 还 available 哈 ！,顶 一下 ， 房子 还 空余 的 哈 ！
1503,去 waterfront 特别 方便  。,去 前 水 特别 方便  。
1504,很 好 的 linden 小 校 .,很 好 的 林登 小 校 .
