NewSentenceID,CodeSwitchedSentence,TranslatedSentence,UntranslatedWord,IndicesOfCodeSwitchedWord,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuation,IndicesOfPunctuationInTranslation
1594,免费 的 桌子 ， baby seat ， high chair ， queen size mattress .,免费 的 桌子 ， 婴儿 座椅 ， 高 脚凳 ， 较 大号 床垫,[],[4_5_6_7_8_9_10_11_12_13],[4_5_6_7_8_9_10_11_12],[3_6_9_13],[3_6_9]
1595,sold 请 问 家具 可以 保留 到 什么 时候 呢 ？,已售 请 问 家具 可以 保留 到 什么 时候 呢 ？,[],[0],[0],[10],[10]
1596,html 电话 六二六四三六三零九八xinyun .,短讯 电话 六二六四三六三零九八xinyun .,[],[0],[0_2_3],[3],[3]
1597,包含  ：  电 吉他 ， 音箱 ， cable ， 输入 3 .,包含  ：  电 吉他 ， 音箱 ， 缆线 ， 输入 3 .,[],[7_8],[7_8_10_11],[1_4_6_8_11],[1_4_6_8_11]
1598,电话  ：  412-3七0-766 一 up up up up,电话  ：  412-3七0-766 一 顶,[],[4_5_6_7],[4],[1],[1_2]
1599,出售 一 辆 红色 的 toyota corolla le ， 1 .,出售 一 辆 红色 的 丰田 卡 罗拉 ， 1 .,[],[5_6_7_8_9_10],[5_6_7_8_9_10],[8_10],[8_10]
1601,东西 在 google doc 里  。,东西 在 谷歌 文件 里  。,[],[2_3],[2_3],[5],[5]
1602,【  on hold  】  书架  。,立式 书架  。,[],[0_1_2_3],[0],[0_3_5],[2]
1603,【  已 出  】  twin size 席梦思  。,【  已 出  】  双人床 大小 席梦思  。,[],[0_4_5],[0_4_5],[0_3_7],[0_3_7]
1604,【  已 出  】  twin size box spring  。,【  已 出  】 双人床,[],[0_4_5_6_7_8],[0_4],[0_3_8],[0_3]
1606,sell list 联系 方式  ：,卖的 列表 联系 方式  ：,[],[0_1],[0_1],[4],[4]
1607,cee 12720-water resource chemistry 课本 ， by mark m .,人名 e 12720-water 化学 资源 课本 ， 标记,[e],[0_1_2_3_6_7_8_9],[0_1_2_3_4_7],[5_9],[2_6]
1608,尤其 住 了 house 才 知道 ， 窗户 多 ， 也 不 好,尤其 住 了 房子 才 知道 ， 窗户 多 ， 也 不 好,[],[3],[3],[6_9],[6_9]
1609,optimized - 文件 16-5-11 上午 115818-min .,最优 - 文件 16-5-11 上午 115818-min .,[],[0_1],[0_1],[1_6],[1_3_5_6]
1610,optimized - 文件 16-5-11 下午 120355-min-min .,最优 - 文件 16-5-11 上午 115818-min .,[],[0_1],[0_1_4_5_6],[1_6],[1_3_5_6]
1611,c o m 之前 出去 玩 ， 卖 东西 搁置 ， 现在 继续 出售 ， 之前 联系 过 我 的 请 重新 联系  。,人名 之前 出去 玩 ， 卖 东西 搁置 ， 现在 继续 出售 ， 之前 联系 过 我 的 请 重新 联系  。,[],[0_1_2],[0],[6_10_14_23],[4_8_12_21]
1612,htmltext/call pn-31 或者 email  :  em@110,htmltext/call pn-31 或者 邮件  :  em@110,[],[0_1_3_4_5],[0_1_3_4_5],[1_4_5],[0_1_4_5]
1613,html up ， 邮件  ：  zhengyu .,顶 ， 邮件  ：  zhengyu .,[],[0_1_2],[0_1_4_5],[2_4_6],[1_3_5]
1615,queen size 睡 两 人 很 宽敞 ， 舒服 ！,较大号 睡 两 人 很 宽敞 ， 舒服 ！,[],[0_1],[0],[7_9],[6_8]
1616,联系 电话  ：  pn-32 自行车 已 卖 沙发 卖 fan sold,联系 电话  ：  pn-32 自行车 已 卖 沙发 卖 风扇 已售,[],[9_10],[9_10],[2_3],[2_3]
1617,sp = sharing 联系 方式  :  em@111,春季 合租 联系 方式  :  em@111,[],[0_1_2],[0_1],[1_5_6],[4_5]
1618,sp = sharing 地点  ：  shadyside&oakland （ 6 .,春季 合租 地点  ：  shadyside&oakland （ 6 .,[],[0_1_2],[0_1_6_7],[1_4_6_8],[3_4_5_7]
1619,联系 方式  :  email  :  em@112,联系 方式  :  邮件  :  em@112,[],[3_4_5],[3_4_5],[2_4_5],[2_4_5]
1620,图片 请 右键 在 新 tab 打开  。,图片 请 右键 在 新 按键 打开  。,[],[5],[5],[7],[7]
1621,不许 要 电视 cable 不 知 到 匹 村 华人 社区 有 没 有 宽带 服务 可以 提供 ?,不许 要 电视 缆线 不 知 到 匹 村 华人 社区 有 没 有 宽带 服务 可以 提供 ?,[],[3],[3],[18],[18]
1622,毕业 搬家 ， 清仓 出售 ~~~ 如 有意 请 联系 text to pn-33 or email to em@113,毕业 搬家 ， 清仓 出售 ~~~ 如 有意 请 联系 短信 至 to pn-33 or 发 邮件 至 to em@113,[to_or_to],[10_11_12_13_14_15_16],[10_11_12_13_14_15_16_17_18_19],[2_12_16],[2_5_13_19]
1623,联系 方式  :  email  :  em@112,联系 方式  :  邮件  :  em@112,[],[3_4_5],[3_4_5],[2_4_5],[2_4_5]
1624,mattress 也 出售 哈 ！,床垫 也 出售 哈 ！,[],[0],[0],[4],[4]
1625,三 斗 柜$8 ding ~ ~ 顶 ！,三 斗 柜$8 ding ~ ~ 顶 ！,[ding],[3_4_5],[3_4_5],[4_5_7],[2_4_5_7]
1626,在 list 上 的 都 还 available ～,在 列表 上 的 都 还 闲置 ～,[],[1_6_7],[1_6_7],[7],[7]
1627,在 list 上 的 都 还 available ～,在 列表 上 的 都 还 闲置 ～,[],[1_6_7],[1_6_7],[7],[7]
1628,所有 保养 ， inspection ， 换 轮胎 全 都 是 在 奔驰 dealer 做 的  。,所有 保养 ， 检查 ， 换 轮胎 全 都 是 在 奔驰 汽车 经销商 做 的  。,[],[3_4_12],[3_4_12_13],[2_4_15],[2_4_16]
1629,宜家 小 书桌 电话  ：  5l7-42o-7921 （ message preferred ）,宜家 小 书桌 电话  ：  5l7-42o-7921 （ 联系 偏好,[],[7_8_9],[7_8],[4_6_9],[4_5_6]
1630,信号 和 att 共享 ， 不用 担心 信号 差  。,信号 和 通讯 公司 共享 ， 不用 担心 信号 差  。,[],[2],[2_3],[4_9],[5_10]
1631,prepaid ， 用 多少 交 多少  。,提前 支付 ， 用 多少 交 多少  。,[],[0_1],[0_1_2],[1_6],[2_7]
1632,希望 你 至少 在 plan 里 一 年 ， 按时 交 话费 ， 谢谢,希望 你 至少 在 套餐 里 一 年 ， 按时 交 话费 ， 谢谢,[],[4],[4],[8_12],[8_12]
1633,咨询 顾问  ：  andy,咨询 顾问  ：  安迪,[],[3],[3],[2],[2]
1635,匹兹堡 performance bicycle 终身 保修  。,匹兹堡 竞速 自行车 终身 保修  。,[],[1_2],[1_2],[5],[5]
1636,sp = sharing 东西 比较 零碎 ， 有的 东西 就 不 po 图 了 ， 想要 什么 随时 跟 我 说 ， 我 给 你 临时 拍照 片 吧  。,春季 合租 东西 比较 零碎 ， 有的 东西 就 不 po 图 了 ， 想要 什么 随时 跟 我 说 ， 我 给 你 临时 拍照 片 吧  。,[po],[0_1_2_11],[0_1_10],[1_6_14_21_29],[5_13_20_28]
1637,这个 giant eagle 是 匹 村 最 大 最 全 的  。,这个 捷安特 鹰 是 匹 村 最 大 最 全 的  。,[],[1_2],[1_2],[11],[11]
1638,照片 在 google drive 链接 里  。,照片 在 谷歌 硬盘 链接 里  。,[],[2_3],[2_3],[6],[6]
1639,ds 我 的 电话  ：  pn-34 up up ~~~~,人名 我 的 电话  ：  pn-34 顶 ~~~~,[],[0_6_7_8],[0_6_7],[4_5],[4_5_7]
1640,拖把 （ spin mop&bucket system ） ，$107 .,拖把 （ 旋转 & bucket 系统 ） ， $ 107 .,[bucket],[2_3_4_5_6_7],[2_3_4_5_6_7_8_9_10],[1_5_7],[1_3_6_7_8_10]
1641,target 现价 $ 30 .,塔吉特 现价 $ 30 .,[],[0],[0_3_4],[2_4],[2_4]
1642,sp = sharing 联系 电话  ：  pn-35,春季 招租 联系 电话  ：  pn-35,[],[0_1_2],[0_1],[1_5_6],[4_5]
1643,谢谢 支持  ：  ） 哦 对 ， 请 联系  ：  pn-36  (  text only  ),谢谢 支持  ：  ） 哦 对 ， 请 联系  ：  pn-36  (  只 收 短信  ),[],[12_13_14],[12_13_14_15],[2_3_6_9_10_11_14],[2_3_6_9_10_11_15]
1645,图片 available  。,图片 空闲  。,[],[1_2],[1_2],[2],[2]
1646,clean title ， 毫无 事故  。,无 事故 ， 毫 无 事故  。,[],[0_1_2],[0_3_4],[2_5],[2_6]
1648,wireless chiclet-style keyboard ， optical mouse ， 赠送 键盘 和 鼠标 ；,无线网 - 键盘 ， 游戏 鼠标 ， 赠送 键盘 和 鼠标 ；,[],[0_1_2_3_4_5_6],[0_1_4],[3_6_11],[1_3_6_11]
1649,操作 系统  ：  windows 8 .,操作 系统  ：  windows 8 .,[windows],[3_4_5],[3_4_5],[2_5],[2_5]
1650,显卡  ：  integrated ;,显卡  ：  整合 ;,[],[2_3],[2_3],[1_3],[1_3]
1651,sp = sharing 联系 方式  ：  em@114,春季 招租 联系 方式  ：  em@114,[],[0_1_2],[0_1],[1_5_6],[4_5]
1652,html 其实 是 去年 在 宜家 买 的 第一 个 转椅 椅子 断 背 了 ， 所以 又 去 宜家 买 了 个 贵 些 的  。,短讯 其实 是 去年 在 宜家 买 的 第一 个 转椅 椅子 断 背 了 ， 所以 又 去 宜家 买 了 个 贵 些 的  。,[],[0],[0],[15_26],[15_26]
1653,honeywell 电 风扇 ， amazon 23 .,品牌 电 风扇 ， 亚马逊 23 .,[],[0_4_5_6],[0_4_5_6],[3_6],[3_6]
1654,sony 的 2 .,索尼 的 2 .,[],[0],[0_2_3],[3],[3]
1655,sp = sharing 谢谢  。,春季 招租 谢谢  。,[],[0_1_2],[0_1],[1_4],[3]
1656,t=5653 若 接手 我们 的 apartment ， 以上 家具 全部 免费 附送 ！,t=5653 若 接手 我们 的 公寓 ， 以上 家具 全部 免费 附送 ！,[],[0_5_6],[0_5_6],[6_12],[0_6_12]
1657,请 email 联系  ：  em@115,请 邮件 联系  ：  em@115,[],[1],[1],[3_4],[3_4]
1658,html 价格 以此 处 为准  。,短讯 价格 以此 处 为准  。,[],[0],[0],[5],[5]
1659,html ， 有 照片 和 描述  。,短讯 ， 有 照片 和 描述  。,[],[0_1],[0_1],[1_6],[1_6]
1660,请 有 需要 的 朋友 尽快 联系 michael ， 短信 至 pn-37  。,请 有 需要 的 朋友 尽快 联系 迈克尔 ， 短信 至 pn-37  。,[],[7_8],[7_8],[8_11_12],[8_11_12]
1661,详细 信息 请 电话 或 短信 联系 michael  。,详细 信息 请 电话 或 短信 联系 迈克尔  。,[],[7_8],[7_8],[8],[8]
1662,出售 acer 21 .,出售 爱信 21 .,[],[1_2_3],[1_2_3],[3],[3]
1663,私人 之间 租赁 如何 界定 liability ?,私人 之间 租赁 如何 界定 责任 ?,[],[5_6],[5_6],[6],[6]
1664,html 看看 就 明白 了  。,短讯 看看 就 明白 了  。,[],[0],[0],[5],[5]
1665,little women 中 英 对照 $420 .,小女人 中 英 对照 $420 .,[],[0_1],[0],[6],[4_5]
1666,mini 冰箱 $ 258 .,小型 冰箱 $ 258 .,[],[0],[0_3_4],[2_4],[2_4]
1667,可以 轻松 在 cmos 里 超频  。,可以 轻松 在 专业 术语 里 超频  。,[],[3],[3_4],[6],[7]
1668,因为 是 本人 的 第一 辆 车 ， 所以 非常 爱惜 ， 定期 dealer 做 保养  。,因为 是 本人 的 第一 辆 车 ， 所以 非常 爱惜 ， 定期 汽车 经销商 做 保养  。,[],[13],[13_14],[7_11_16],[7_11_17]
1669,车况 优良 ， 里程 数 67，500 miles  。,车况 优良 ， 里程 数 67，500 英里  。,[],[6_7],[6_7],[2_7],[2_5_7]
1670,下面 是 suv 的 配置  ：  feature include  :  4-cyl 2 .,下面 是 吉普 的 配置  ：  几 轮 驱动  :  4-cyl 2 .,[],[2_6_7_8_9_10_11],[2_6_7_8_9_10_11_12],[5_8_11],[5_9_10_12]
1671,良心 价 ， 不要 错过 ~ deal still available !,良心 价 ， 不要 错过 ~ 报价 有效,[],[6_7_8_9],[6_7],[2_5_9],[2_5]
1673,一 个 是 full size ， 另 一 个 是 queen size .,一 个 是 标准 大小 ， 另 一 个 是 较大 号床,[],[3_4_5_10_11_12],[3_4_5_10_11],[5_12],[5]
1674,（ 床 已 出 ， 还 剩 床板 ） full-size 床 box ， 1 .,（ 床 已 出 ， 还 剩 床板 ） 床垫 ， 1 .,[],[0_11_12_13_14],[0_9_10_11_12],[0_4_8_12_14],[0_4_8_10_12]
1675,配件 缺少 自动 充电 station ， 需要 手动 充电 ， 原价 349 .,配件 缺少 自动 充电 电瓶 ， 需要 手动 充电 ， 原价 349 .,[],[4_5],[4_5_11_12],[5_9_12],[5_9_12]
1677,如果 您 能 完整 填写 调查 问卷 ， 留下 联系 方式 ， 就 有 机会 获得 价值 50 $ 的 amazon gift card  。,如果 您 能 完整 填写 调查 问卷 ， 留下 联系 方式 ， 就 有 机会 获得 价值 50$ 的 亚马逊 购物卡,[],[20_21_22_23],[19_20],[7_11_18_23],[7_11_17]
1679,html 欢迎 您 随时 看 车 ， 当 您 看到 的 时候 ， 我 相信 您 一定 会 喜欢 上 .,短讯 欢迎 您 随时 看 车 ， 当 您 看到 的 时候 ， 我 相信 您 一定 会 喜欢 上 .,[],[0],[0],[6_12_20],[6_12_20]
1681,请 联系 sunny em@22,请 联系 人名 em@22,[],[2_3],[2_3],[3],[3]
1682,请 看 google doc ， 联系 邮箱 在 里面 ， 谢谢 ！,请 看 谷歌 文档 ， 联系 邮箱 在 里面 ， 谢谢 ！,[],[2_3_4],[2_3_4],[4_9_11],[4_9_11]
1683,sp = sharing 联系  ：  4－12－8898－356y .,春季 招租 联系  ：  4－12－8898－356y .,[],[0_1_2],[0_1_4_5],[1_4_6],[3_5]
1684,只是 我 找 宜家 的 网站 没 找到 这 款 ， 只 找到 了 amazon 的 链接 （ 有 照片 和 介绍 文字 ） ， 如果 检索 产品 名字 可以 找到 图片  。,只是 我 找 宜家 的 网站 没 找到 这 款 ， 只 找到 了 亚马逊 的 链接 （ 有 照片 和 介绍 文字 ） ， 如果 检索 产品 名字 可以 找到 图片  。,[],[14],[14],[10_17_23_24_32],[10_17_23_24_32]
1685,那 我 把 amazon 的 网站 信息 不 贴 这里 了  。,那 我 把 亚马逊 的 网站 信息 不 贴 这里 了  。,[],[3],[3],[11],[11]
1686,sp = sharing 部分 家具 可 运送 ， 购买 多 件 家具 可 议价 便宜 一些  。,春季 招租 部分 家具 可 运送 ， 购买 多 件 家具 可 议价 便宜 一些  。,[],[0_1_2],[0_1],[1_7_16],[6_15]
1687,已 出 ， 谢谢 -------------------------------- moving sale 出售 家具 ！,已 出 ， 谢谢 -------------------------------- moving sale 出售 家具 ！,[moving_sale],[5_6],[5_6],[2_9],[2_4_9]
1688,两 张 queen size 的 床 ， 宜家 购入 ， 很 新 ！,两 张 较大 床 的 床 ， 宜家 购入 ， 很 新 ！,[],[2_3],[2],[6_9_12],[6_9_12]
1689,哈 哈 hello ， is the microwave is still available .,哈哈 你好 ， 微波炉 还 。 。,[],[2_3_4_5_6_7_8_9_10],[0_1_2_3_4_5_6],[3_10],[2_5_6]
1692,三 天 open house 大 甩卖  。,三 天 开仓 大 甩卖  。,[],[2_3],[2],[6],[5]
1693,请问 ， area code 是 什么 .,请问 ， 地区 代码 是 什么 .,[],[2_3],[2_3],[1_6],[1_6]
1694,再 送 一 个 holmes tower fan ， 很 安静 ～,再 送 一 个 风扇 ， 很 安静 ～,[],[4_5_6_7],[4_5],[7_10],[5_8]
1695,link 里 能 看到 的 东西 都 是 available 的 ！,链接 里 能 看到 的 东西 都 是 可行 的 的 ！,[],[0_8],[0_8],[10],[11]
1696,usp = sharing 联系  ：  em@116,春季 联系  ：  em@116,[],[0_1_2],[0],[1_4_5],[2_3]
1697,html 请 联系 amy 732-986-8260 em@116,讯息 请 联系 amy 732-986-8260 em@116,[amy],[0_3_4_5],[0_3_4_5],[5],[4_5]
1699,都 是 full size 可以 睡 两 个 人  。,都 是 标准 大小 可以 睡 两 个 人  。,[],[2_3],[2_3],[9],[9]
1700,s = home-garden&ie = utf8&qid = 1437620510&sr=1-2&keywords = ore + international+4 + panel+room + divider + - + cherry 当时 是 69 .,小号 = home-garden&ie = utf8&qid = 1437620510&sr=1-2&keywords = ore + international+4 + panel+room + divider + - + cherry 当时 是 69 .,[ore_divider_cherry],[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18],[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_21_22],[1_3_5_7_9_11_13_15_16_17_22],[1_2_3_4_5_6_7_9_10_11_12_13_15_16_17_22]
1702,update 一下  。,更新 一下  。,[],[0],[0],[2],[2]
1703,一 个 queen size ， 一 个 full size  。,一 个 较 大号 ， 一 个 标准 大小  。,[],[2_3_4_7_8_9],[2_3_4_7_8_9],[4_9],[4_9]
1704,# NAME ?,#NAME?,[],[0_1_2],[0],[0_2],[0]
1705,需要 事物 图片 的 message 我 ， 我 发给 你  。,需要 事物 图片 的 信息 我 ， 我 发给 你  。,[],[4],[4],[6_10],[6_10]
1706,sp = sharing 联系  ：  pn-38 （ text  )  照片 详见 上面 地址  。,春季 招租 联系  ：  pn-38 （ text  )  照片 详见 上面 地址  。,[text],[0_1_2_7_8],[0_1_6_7],[1_4_5_6_8_13],[3_4_5_7_12]
1707,如果 觉得 贵 ， 可以 回复 你 认为 的 价格 在 帖子 下方 ， 我 再 联系 你 best ， ying 联系 方式 ？,如果 觉得 贵 ， 可以 回复 你 认为 的 价格 在 帖子 下方 ， 我 再 联系 你 最 好 的 ， 联系 方式 ？,[],[18_19_20],[18_19],[3_13_19_23],[3_13_21_24]
1708,只 加 shell v power  。,只 加 壳牌 石油 。,[],[2_3_4_5],[2_3_4],[5],[4]
1709,usp = sharing 地点  ：  shadyside&oakland 7 .,春季 招租 地点  ：  shadyside&oakland 7 .,[],[0_1_2],[0_1_5_6],[1_4_7],[3_4_6]
1710,holmes 电风扇 （ tower fan ） －$203 .,福尔摩斯 电 风扇 （ 电风扇 ） －$203 .,[],[0_3_4_5_6_7],[0_1_2_3],[2_5_7],[3_5_6_7]
1711,本人 新 租 的 房子 ， 在 central avenue 的 cvs 附近  。,本人 新 租 的 房子 ， 在 中央 街 的 西维斯 附近  。,[],[7_8_10],[7_8_10],[5_12],[5_12]
1713,联系 方式 pn-39 ， 请 先 text 一下 谢谢 ～,联系 方式 pn-39 ， 请 先 讯息 一下 谢谢 ～,[],[6],[6],[2_3_9],[2_3_9]
1714,beats 音响  。,耳机 牌子 音响  。,[],[0],[0_1],[2],[3]
1715,跟 我 之前 那个 蓝色 的 是 同 款 ， 有 一 个 顶灯 和 一 个 方向 可以 调节 的 reading lamp  。,跟 我 之前 那个 蓝色 的 是 同 款 ， 有 一 个 顶灯 和 一 个 方向 可以 调节 的 读书 灯,[],[21_22_23],[21_22],[9_23],[9]
1717,前 几 任 车主 都 是 学生 ， 所以 mile 很 少  。,前 几 任 车主 都 是 学生 ， 所以 英里 很 少  。,[],[9],[9],[7_12],[7_12]
1718,帮 同学 转车 ， 车主 现 不 在 匹兹堡 ， 转 title 的 时候 他 会 单独 给 你 一 份 授权 文件 ， 不 会 有 任何 问题  。,帮 同学 转车 ， 车主 现 不 在 匹兹堡 ， 转 记录 的 时候 他 会 单独 给 你 一 份 授权 文件 ， 不 会 有 任何 问题  。,[],[11],[11],[3_9_23_29],[3_9_23_29]
1719,clean title ， 定期 保养 ， 车况 良好  。,无 事故 记录 ， 定期 保养 ， 车况 良好  。,[],[0_1_2],[0_1_2_3],[2_5_8],[3_6_9]
1720,打 电话 或 发 短信 皆 可 ， 现金 或 check 支付  。,打 电话 或 发 短信 皆 可 ， 现金 或 支票 支付  。,[],[10],[10],[7_12],[7_12]
1721,sp = sharing 价格 可 议 ^ _ ^ 联系 方式  ：  pn-40 em@117,春季 价格 可 议 ^ _ ^ 联系 方式  ：  pn-40 em@117,[],[0_1_2],[0],[1_6_7_8_11_12_13],[4_5_6_9_10_11]
1722,html 邮箱 em@118,网址 邮箱 em@118,[],[0],[0],[2],[2]
1723,图片 （ 请 忽略 google doc 的 价格 ！,图片 （ 请 忽略 谷歌 文档 的 价格 ！,[],[4_5],[4_5],[1_8],[1_8]
1724,cooler master hyper t4 运行 良好 ， 全 特效 跑 现在 的 主流 游戏 毫无 问题 $6502 .,芯片 运行 良好 ， 全 特效 跑 现在 的 主流 游戏 毫无 问题 $6502 .,[],[0_1_2_3],[0],[6_17],[3_13_14]
1725,sp = sharing 欢迎 发 邮箱 em@119,春季 欢迎 发 邮箱 em@119,[],[0_1_2],[0],[1_6],[4]
1726,第三 代 ipad，32g 内存 ， retina display  。,第三 代 ipad，32g 内存 ， retina 显示屏,[retina],[5_6_7],[5_6],[4_7],[2_4]
1727,要 图片 请 email em@32,要 图片 请 邮件 em@32,[],[3_4],[3_4],[4],[4]
1728,交通 便利 ， shuttle ， escort ， 公交 都 有 经过 ；,交通 便利 ， 公交 ， 通勤 ， 公交 都 有 经过 ；,[],[3_4_5_6],[5_6],[2_4_6_11],[2_4_6_11]
1729,heinz 学院 组织 的 活动 ， 有 车 接送 ， 有 午餐 提供  。,亨兹 学院 名称 学院 组织 的 活动 ， 有 车 接送 ， 有 午餐 提供  。,[],[0],[0_2],[5_9_13],[7_11_15]
1730,挂 着 的 那个 是 burner ， 其他 的 是 candle holder  。,挂 着 的 那个 是 火炉 ， 其他 的 是 蜡烛垫 。,[],[5_6_10_11_12],[5_6_10_11],[6_12],[6_11]
1731,超大 容量 ， 可 存放 soda ， beer ， etc .,超大 容量 ， 可 存放 苏打 ， 啤酒 ， 等等 .,[],[5_6_7_8_9_10],[5_6_7_8_9_10],[2_6_8_10],[2_6_8_10]
1732,当然 ， 车 也 可以 直接 买 下来 ， 现在 的 价钱 是 17000+plus tax  。,当然 ， 车 也 可以 直接 买 下来 ， 现在 的 价钱 是 17000+plus 税  。,[],[14_15],[14_15],[1_8_15],[1_8_13_15]
1733,clean title ， 另外 此 车 还 在 bmw 的 warranty 之中 ！,无 事故 记录 ， 另外 此 车 还 在 宝马 的 质保 之中 ！,[],[0_1_2_8_10],[0_1_2_3_9_11],[2_12],[3_13]
1734,vin 查询  ：  请 发送 你 的 vin  。,注册号 查询  ：  请 发送 你 的 注册号  。,[],[0_7_8],[0_7_8],[2_8],[2_8]
1735,now foods 32oz / 包,食物 32oz/ 包,[],[0_1_2_3],[0_1],[3],[1]
1736,html 联系 方式 412-204-six seven two six,网址 l 联系 方式 pn-41,[l],[0_4_5_6],[0_1],,[4]
1737,车 非常 好 ， 可以 email 要 图片  。,车 非常 好 ， 可以 邮件 要 图片  。,[],[5],[5],[3_8],[3_8]
1738,出 一 套 ， 家庭 影院 的 系统 音响 ， 非常 齐全 ， 顺带 送 两 个 小 的 sony 的 surround sound  。,出 一 套 ， 家庭 影院 的 系统 音响 ， 非常 齐全 ， 顺带 送 两 个 小 的 索尼 的 环绕 音 。,[],[19_21_22_23],[19_21_22_23],[3_9_12_23],[3_9_12_23]
1739,花色  ：  orange tabby ， （ 也 有 人 叫 red tabby ）  。,花色  ： 虎皮 猫 ， （ 也 有 人 叫 虎皮 猫 ）  。,[],[2_3_4_5_10_11_12_13],[2_3_4_5_10_11_12_13],[1_4_5_12_13],[1_4_5_12_13]
1740,注意 是 在 加州 的 sv 校区 哈 ， 不是 pittsburgh  。,注意 是 在 加州 的 校区 名称 校区 哈 ， 不是 匹兹堡,[],[5_10_11],[6_11],[8_11],[9]
1741,可 扫描 ， 兼容 os x 10 .,可 扫描 ， 兼容 os 10 系统,[os],[4_5_6_7],[4_5_6],[2_7],[2]
1742,sp = sharing 请 联系  ：  em@120,春季 请 联系  ：  em@120,[],[0_1_2],[0],[1_5_6],[3_4]
1743,sp = sharing 如 有 意向 ， 可 直接 短信 412 .,春季 如 有 意向 ， 可 直接 短信 412 .,[],[0_1_2],[0_8_9],[1_6_11],[4_9]
1744,html 联系 方式  ：  em@121,网址 联系 方式  ：  em@121,[],[0],[0],[3_4],[3_4]
